gen,score,net_progress_m,fell,backward_distance_m,mean_forward_speed_mps
0,-367.18226422751076,-0.11615149932756515,1.0,0.11615149932756515,0.0
10,-387.2491986884191,-0.08523907560853289,1.0,0.08523907560853289,0.0
20,-381.0872857173346,-0.2553364056347761,1.0,0.2567651987594285,0.0046999773837250215
30,-220.81561386505433,0.008501863517711105,1.0,0.35236137378674426,0.25833928910854764
40,-141.61679757454567,0.46150500029049335,1.0,0.07454067711868174,0.5213558481859533
50,8.28337043006621,0.968794671271661,1.0,0.011988662927807574,0.7710067875014024
60,-113.46941659038346,0.23605614320382617,1.0,0.4916867633229449,0.29876097016744996
70,-173.4396985469069,-0.1900183735957226,1.0,0.7186143438431363,0.2490767985934465
80,144.77436483102434,1.0628521513729963,1.0,0.061190363356645586,0.32880749600946146
90,158.20802768703567,0.8953730932940965,0.9,0.30375591181142547,0.24325525939455414
100,214.62691793086591,1.3800353785804333,0.8,0.13877197898256535,0.6040570416022569
110,146.02710630479083,1.4690496213111008,1.0,0.005178355700726655,0.7618320684503833
120,111.33917972344508,1.0051128810764607,1.0,0.1606176399470277,0.4254477718309257
130,485.1265498523882,2.2175837919580053,1.0,0.08934083149528502,0.3843219319523671
140,322.2664844484452,1.9638204801769021,1.0,0.02195948333334018,0.6341121918940147
150,644.1536729572624,3.370102708604623,1.0,0.0187793011540129,0.7529673222247196
160,308.76437854131467,2.307015644517267,1.0,0.02429332723442027,1.2734467422562408
170,395.5322994495782,2.169023562357789,0.8,0.2657900631299293,0.6218203087001379
180,379.43353383785706,1.7429868174708774,0.5,0.34071628490606787,0.42593646800431595
190,460.1102061978125,2.684936201673112,1.0,0.03236436327892052,0.8028480417327881
200,565.0160945828065,2.7449433708805286,0.6,0.1619905641286458,0.6746741079365429
210,410.1656634965677,2.5098545159360106,1.0,0.014526000048211493,0.8175123709648657
220,368.4478040504237,2.3624999658911094,0.9,0.013016226014370413,0.933220009803418
230,211.41333028237932,1.4940945787409197,0.9,0.03042838204945707,0.653639960661043
240,384.32197682995957,2.624419385847061,1.0,0.006637590793897009,1.14637201336321
250,282.4151301599385,2.0318861871307905,1.0,0.0077295026064313835,0.9042188034544262
260,541.8433711750133,3.2807222739781543,1.0,0.01453226598696592,1.040863553301844
270,673.9883532234065,3.7600971033685058,0.9,0.11870920596431118,1.0043848680977834
280,696.37329821345,4.1542855372867935,1.0,0.008997099734608136,1.189343743214728
290,438.9362349477181,2.4604343195227454,1.0,0.04449882106451837,0.6744308121582385
300,287.16509455402127,2.166103948059495,1.0,0.18902414480187618,0.8691727504538502
310,312.6032228570445,2.1599892668451988,1.0,0.013289427260539199,1.018582572305748
320,515.5503056474379,3.2585090407570285,1.0,0.016217412496201816,1.1481290155823225
330,610.6752207101829,3.8185203080300347,1.0,0.01005102422442743,1.2258965070570422
340,885.9479364225557,3.9509971146708707,0.3,0.2526675618543077,0.5585940238427313
350,704.3195700160783,3.5558782734613397,0.7,0.09964618183288336,0.706889697549825
360,1458.3860372063943,7.862110463584746,0.5,0.009111330273340908,1.2868636712278678
370,1450.3282217976564,7.024265315625494,0.3,0.01374644141781671,0.9758245599867779
380,1391.4433577469579,7.10016539460446,0.7,0.008306056243235216,1.1269930663358756
390,1707.6966087658748,8.799787088534305,0.2,0.024180123715850595,1.289264562695104
400,1241.5155152456489,7.009893542829934,0.9,0.187751493434829,1.1025203488346897
410,1852.3761851162612,9.323881139426623,0.1,0.0060793030516191554,1.191459850230831
420,1455.9789654003823,8.237000350815913,0.7,0.09634912615906942,1.3208450917735723
430,1364.230801335821,6.824370389954041,0.2,0.1755470554242791,0.8754641980384082
440,1546.8214159326053,7.489881427127811,0.1,0.008635741000320189,1.0101028722306167
450,1739.5884713094579,8.753460826501412,0.2,0.006744839434840874,1.165065371479961
460,1422.0592068128376,7.105226764558033,0.5,0.00754411513412918,1.0585620541521565
470,1857.670389805756,9.540114384985703,0.2,0.006810286447365331,1.2615935408944936
480,1320.9227542931628,6.736244034773412,0.3,0.09547038522028743,1.0078503226859203
490,1922.1157049374349,9.70369336074765,0.0,0.008159938303143674,1.213981662381349
