gen,score,net_progress_m,fell,backward_distance_m,mean_forward_speed_mps
0,-368.2093090830191,-0.08276305410766539,1.0,0.08317973645152177,0.004672692836900843
10,-365.8668373250216,-0.11443547948946205,1.0,0.11445088956213781,0.0001306200455858261
20,-383.84309557403026,-0.15654499797268748,1.0,0.15654499797268748,0.0
30,-420.5176259795746,-0.6074344587892727,1.0,0.7291320125901655,0.18485344452263258
40,-332.6254047909367,-0.12178864136847149,1.0,0.12969143428327595,0.029483661611085798
50,-331.17796190249663,-0.1226013971404746,1.0,0.12991642715624122,0.023788252330663666
60,-114.73973599426763,0.33273759774183176,1.0,0.3532452886832246,0.41083824331199176
70,5.931335463543517,0.7710937120234717,1.0,0.16693309821398855,0.4798539498125436
80,-154.05666914337544,0.09954047183039764,1.0,0.5307976714667851,0.26796171537062297
90,43.976747616976546,1.0688372214927757,1.0,0.006888627710304122,0.7088528610317654
100,-22.705591983863624,0.7838129424296704,1.0,0.11786135090944878,0.6395360572633543
110,77.8532421650769,1.2365973561284307,1.0,0.0040470746590273495,0.8844493830933283
120,-80.44402772611822,0.5386913585454023,1.0,0.12377776031715229,0.3884492965819728
130,89.09300437720046,1.2580286328009742,1.0,0.018617825664292667,0.8570144366897946
140,19.999626349974687,0.9984501091438623,1.0,0.0009952328645788328,0.7617030629398336
150,24.442010959507343,0.9857490871361214,1.0,0.0075594368712516135,0.7289882093214445
160,209.26106758121,1.7133613579381415,1.0,0.0013259155502872752,0.9458995059966044
170,40.67941178361424,1.0778023636027307,1.0,0.0006069533185357656,0.7999144542825658
180,169.2195564112855,1.4825378721336893,1.0,0.005141437476634205,0.7535578875687461
190,16.557556566238112,0.9963809041270764,1.0,0.0007893282617351416,0.8052543833965432
200,55.28782838491138,1.0772244227938257,1.0,0.004977255472172138,0.6314787964309457
210,-38.85929010915616,0.5012985799314782,1.0,0.3648861890271681,0.3586969039836546
220,-2.3123188564165615,0.7430524550133448,1.0,0.29898979333415376,0.45842101751713926
230,109.9872473535507,1.3022551645883138,1.0,0.010723216361776406,0.785112294538228
240,163.1996351909475,1.5453550628814343,1.0,0.004409085564236198,0.934928488619503
250,177.1232743438518,1.5205268562456005,1.0,0.00045951038280399764,0.8064938143233812
260,233.49253433892204,1.7668936720386985,1.0,0.0006119829351294813,0.8957530816300527
270,177.60446392725876,1.5386930685383997,1.0,0.00311982797682868,0.8349750188016627
280,187.89901757417275,1.5869825030236537,1.0,0.0014910683321478757,0.8892417613655473
290,235.91844722915835,1.7403685530625475,1.0,0.0017709737066260456,0.7760265557410634
300,188.67856131136423,1.5713295000447283,1.0,0.001225780713357912,0.8328397992413901
310,196.07422940071447,1.5713222194888137,1.0,0.006331741391126633,0.7610887616325421
320,274.1748952040193,1.790077250967404,1.0,0.0004053978682226649,0.6560223971297376
330,392.3645348844241,2.0164429135242585,0.8,0.02114863042593444,0.5073633352005107
340,330.4901098097984,2.0002047631400903,1.0,0.014194591141258806,0.7527819311173513
350,603.5085640454778,2.8258251201273463,0.9,0.010518520964549152,0.5125667929204243
360,680.6825395657846,3.110742724237098,0.9,0.0348559374791863,0.5005486212490213
370,627.1726913388666,2.456293412666928,0.0,0.00616472334674152,0.3078072670017086
380,334.98315706334836,1.3396977385443025,0.6,0.46475455299423507,0.2595286267139985
390,499.7581071522536,2.391032261918609,0.8,0.20683861472720352,0.4314273674610618
400,656.2709721285663,2.730146368716393,0.1,0.0075032931900064865,0.39459995905573503
410,704.2065598422301,2.924710783618739,0.2,0.06975761282063607,0.3924371450674315
420,702.1266289000569,3.279478570755571,0.7,0.003994264439979924,0.538769932663931
430,727.4038482586566,3.459694264551196,0.8,0.004128196911314516,0.5934076517016216
440,815.3689801165834,3.4914947740438023,0.1,0.0034123745415213366,0.44502096010903863
450,646.6612736616102,3.083312644527923,0.7,0.07268443699470072,0.5738965020080238
460,746.3085032914257,3.1018879653927405,0.0,0.0033218293404572697,0.3881512243416497
470,817.0139659412732,3.4798831281987312,0.0,0.007798171320086179,0.4359601624398522
480,730.7424726960571,3.188006038877731,0.3,0.007278268093281115,0.46402070952651187
490,806.9818950440759,3.742068429107057,0.5,0.002274824501692332,0.5908041223648697
