gen,best,mean,sigma,penalty_scale,correction_scale,elapsed_s
0,-57.264161354477686,-73.4360711853556,0.49048091284180345,0.2,0.0,1.4907598495483398
1,-51.63543391047498,-70.87351715637905,0.48218541213478805,0.20400000000000001,0.0025,0.16967010498046875
2,-48.29439517272425,-68.19047483277862,0.47471639610809996,0.20800000000000002,0.005,0.19852185249328613
3,-50.75069484981674,-66.29338794358975,0.46785158661708337,0.21200000000000002,0.0075,0.2301790714263916
4,-40.309822325833636,-64.68542312188436,0.46191104931842136,0.21600000000000003,0.01,0.21547698974609375
5,-32.30285025592639,-65.2804773239806,0.4564929242765546,0.22000000000000003,0.0125,0.2151479721069336
6,-20.145023912768306,-61.08342651457993,0.4515325886897432,0.224,0.015,0.28502988815307617
7,-13.582183048708089,-58.292815123093405,0.4469732570575892,0.228,0.0175,0.2873690128326416
8,47.013165000924204,-55.92917421596553,0.44264448979589144,0.232,0.02,0.31430602073669434
9,42.61233404737082,-58.82021510227361,0.4387408780129587,0.23600000000000002,0.0225,0.35363101959228516
10,1.462166318662805,-50.683190403890976,0.435180583790495,0.24000000000000002,0.025,0.3566141128540039
11,47.53372575320261,-54.07508069460088,0.43191681781260055,0.24400000000000002,0.0275,0.34930992126464844
12,6.821205290302804,-57.05321432150397,0.42878671957598186,0.248,0.03,0.36671900749206543
13,53.01324553285294,-52.30611890370236,0.42601779827314185,0.252,0.0325,0.35416293144226074
14,143.74011088517747,-31.893293541945944,0.4233562419762876,0.256,0.035,0.39647412300109863
15,122.22703609304352,-25.94560293006369,0.4208129081091979,0.26,0.0375,0.45575881004333496
16,148.2705855393573,-13.706555074275693,0.41843367125250197,0.264,0.04,0.46155381202697754
17,167.39763885099535,4.110500848699461,0.4162149966852614,0.268,0.0425,0.5262579917907715
18,146.71727032640038,-9.460233737475033,0.41411462107763974,0.272,0.045,0.5485682487487793
19,146.79141311927847,12.911643344504554,0.41223292152438273,0.276,0.0475,0.5206341743469238
20,147.40085972330382,7.9812754481,0.4104535149902393,0.28,0.05,0.43456602096557617
21,146.76672395443842,47.11117066109172,0.40881206419004634,0.28400000000000003,0.0525,0.5480990409851074
22,151.8100601157157,32.10174502899765,0.40739143654360954,0.28800000000000003,0.055,0.5520839691162109
23,158.38258167007868,18.711962673035742,0.4061500214307385,0.29200000000000004,0.0575,0.5907819271087646
24,147.72872316799888,21.207069490174717,0.4048350841834767,0.29600000000000004,0.06,0.6087961196899414
25,143.96628400242858,39.55295682862923,0.4036687575082762,0.30000000000000004,0.0625,0.5358271598815918
26,147.97726763508692,48.769837049795,0.4024112212114164,0.30400000000000005,0.065,0.5863189697265625
27,142.21483737741605,33.73390686287342,0.4014143267751242,0.30800000000000005,0.0675,0.6236968040466309
28,141.11098720213525,40.48913555056309,0.4004471097578587,0.31200000000000006,0.07,0.5932562351226807
29,137.7946124915629,70.37850834098803,0.39951965015371305,0.316,0.0725,0.6708240509033203
30,142.30572545947862,34.347855875830255,0.39867832912526396,0.32,0.075,0.5854818820953369
31,149.8428560654753,22.883286410603745,0.39808513548736346,0.324,0.0775,0.7063720226287842
32,144.40021743847436,25.238187294389938,0.39750474073598807,0.328,0.08,0.6904189586639404
33,151.44794054119788,1.772165387274732,0.39696853469313514,0.332,0.0825,0.7752909660339355
34,154.26778121884965,73.58116519658462,0.3964177799740971,0.336,0.085,0.6841461658477783
35,144.51630995325942,50.385233278499655,0.39588530456174975,0.33999999999999997,0.0875,0.6596438884735107
36,149.3663910353099,88.32453817150522,0.3953217872324428,0.344,0.09,0.7137291431427002
37,143.516702809311,74.27295933960133,0.3947861226883784,0.348,0.0925,0.699141263961792
38,153.84439783100802,62.414636133334554,0.39422061669617875,0.35200000000000004,0.095,0.6718649864196777
39,152.62372384144825,63.55474751502577,0.39366877504770376,0.35600000000000004,0.0975,0.7869491577148438
40,140.04892757008503,33.01721230012253,0.39332185010616716,0.36000000000000004,0.1,0.7223076820373535
41,153.7104911670232,32.47793883964216,0.3931167043077944,0.364,0.1025,0.7003278732299805
42,157.24271323066748,38.49289318305057,0.3928693676604567,0.368,0.105,0.7439649105072021
43,146.70214104858388,20.608822991409927,0.39267471464206866,0.372,0.1075,0.6895749568939209
44,174.69640836028293,69.05921809419695,0.39250707964000525,0.376,0.11,0.8497006893157959
45,143.68392502699456,27.55757430938303,0.3922562334447946,0.38,0.1125,0.8303148746490479
46,137.15083118889552,63.762196223145814,0.39199887031749175,0.384,0.115,0.630744218826294
47,146.10619370948496,31.25406713416181,0.3918922025622659,0.388,0.1175,0.6980066299438477
48,152.17629424179677,69.38242614539425,0.3918213169180811,0.392,0.12,0.7963111400604248
49,150.77013873986633,-27.163581944794164,0.3917919797502927,0.396,0.1225,0.8594307899475098
50,148.18688028271183,51.83918367719609,0.3917491363903838,0.4,0.125,0.8005521297454834
51,147.81219717999542,40.968340358714464,0.39163797253237687,0.404,0.1275,0.8106791973114014
52,151.08202881416074,52.211350770634,0.3915412637902823,0.40800000000000003,0.13,0.7389190196990967
53,162.02639287863508,57.98158220352019,0.391278185373986,0.41200000000000003,0.1325,0.742927074432373
54,142.12051333593357,26.77020884685597,0.3910169930234069,0.41600000000000004,0.135,0.8995299339294434
55,154.26596963540297,12.583416980818622,0.39086277564409205,0.42000000000000004,0.1375,0.9368448257446289
56,150.53624116916336,14.202451272688569,0.39066257837893703,0.42400000000000004,0.14,0.8696720600128174
57,145.31367088856464,63.744562165917706,0.3904327328732346,0.428,0.1425,0.9263091087341309
58,148.62824614194668,18.21990602338134,0.3904151322455291,0.432,0.145,0.8985691070556641
59,154.98808635066027,40.6441946632407,0.39044956434561434,0.436,0.1475,0.8654448986053467
60,150.70503594440908,12.290550374535199,0.3904010512858984,0.44,0.15,0.9206280708312988
61,153.49026620587443,11.947296028610827,0.39035445657335593,0.444,0.1525,0.889456033706665
62,161.73392319115393,44.465243433824824,0.39022892007988513,0.448,0.155,0.9848790168762207
63,138.5773435323155,-40.27412395876452,0.39002328191437396,0.452,0.1575,0.9250838756561279
64,134.32538815397544,-40.570060599501474,0.3899352607505986,0.456,0.16,0.9762299060821533
65,136.01576309018412,22.30600397247864,0.3898883075037794,0.46,0.1625,0.8601279258728027
66,149.7563907842119,46.485647523954526,0.38978250991743435,0.464,0.165,0.9367492198944092
67,135.7893843623623,0.42640262233287984,0.3897766057453191,0.468,0.1675,0.9133241176605225
68,147.9940446727517,40.18528616512217,0.3900372312976923,0.47200000000000003,0.17,0.8965721130371094
69,138.32273038447354,41.52085583677761,0.3902520097774066,0.476,0.1725,0.9178600311279297
70,151.6615865462759,50.294864768324985,0.3903817503433159,0.48,0.175,1.016767978668213
