gen,best,mean,sigma,penalty_scale,correction_scale,gravity,phase,elapsed_s
0,-50.751777409056444,-75.64363885179304,0.49029099260074904,0.2,0.0,-1.6,warmup,1.6267170906066895
1,-59.595171692105055,-74.18025997796352,0.4819641918044658,0.20400000000000001,0.0025,-1.6,warmup,0.13636207580566406
2,-55.83265350396153,-75.10390841291016,0.474669644851451,0.20800000000000002,0.005,-1.6,warmup,0.1567378044128418
3,-44.72830056446244,-72.17177597674035,0.46799362141477,0.21200000000000002,0.0075,-1.6,warmup,0.21648621559143066
4,-56.19390770218246,-70.27872107545512,0.4618908262329471,0.21600000000000003,0.01,-1.6,warmup,0.21305394172668457
5,-52.89960836633467,-68.41334040086292,0.4563311895754429,0.22000000000000003,0.0125,-1.6,warmup,0.21748089790344238
6,-53.845660428332366,-71.55570899410402,0.45125755702003983,0.224,0.015,-1.6,warmup,0.2504160404205322
7,-54.36687922264176,-68.01294987594522,0.44651711121556664,0.228,0.0175,-1.6,warmup,0.20496392250061035
8,-53.202873486598854,-69.086985134282,0.4420929276524956,0.232,0.02,-1.6,warmup,0.21272516250610352
9,-48.42913692674019,-67.76843923805032,0.4379815260582659,0.23600000000000002,0.0225,-1.6,warmup,0.26958608627319336
10,-37.75214913257229,-69.79658554131811,0.43412512599102293,0.24000000000000002,0.025,-1.6,warmup,0.2945101261138916
11,-44.39549630915352,-68.1314774832725,0.4306420775655201,0.24400000000000002,0.0275,-1.6,warmup,0.32195568084716797
12,-18.99589526948343,-69.2406588191999,0.4273378215880466,0.248,0.03,-1.6,warmup,0.35949182510375977
13,20.665329535694045,-65.38743327401723,0.4243240640509389,0.252,0.0325,-1.6,warmup,0.3440210819244385
14,86.82039189120474,-62.45324906553985,0.42161124905929753,0.256,0.035,-1.6,warmup,0.340712308883667
15,18.863252214889975,-68.06536500315353,0.41927917682944754,0.26,0.0375,-1.6,warmup,0.4108898639678955
16,39.53702902104188,-60.38647929903057,0.4171281022147758,0.264,0.04,-1.6,warmup,0.5248270034790039
17,77.39796453985254,-59.575205814325514,0.41526157029715854,0.268,0.0425,-1.6,warmup,0.45734667778015137
18,85.68495192158922,-41.98945834174704,0.4135097824968853,0.272,0.045,-1.6,warmup,0.682257890701294
19,141.95953312472113,-44.796819501375,0.41182118534517,0.276,0.0475,-1.6,warmup,0.589716911315918
20,232.15155257269365,-19.32307767853066,0.41018026725356704,0.28,0.05,-1.6,warmup,0.6713190078735352
21,234.0743503440879,-25.511749430135893,0.40867342724651645,0.28400000000000003,0.0525,-1.6,warmup,0.6605839729309082
22,240.89348508926082,-40.146433929265996,0.40728182816959896,0.28800000000000003,0.055,-1.6,warmup,0.5241169929504395
23,198.98647816598796,-9.141870168094584,0.4061087602224279,0.29200000000000004,0.0575,-1.6,warmup,0.7909786701202393
24,261.8009784014525,27.23798060245911,0.40504305726583417,0.29600000000000004,0.06,-1.6,warmup,0.9081339836120605
25,265.10539604996296,32.363596085583,0.404062183600708,0.30000000000000004,0.0625,-1.6,warmup,0.8805179595947266
26,223.95720755901573,26.378628396235364,0.40313521809231273,0.30400000000000005,0.065,-1.6,warmup,1.011479139328003
27,227.47033388330865,36.24203703528722,0.40230484944113043,0.30800000000000005,0.0675,-1.6,warmup,1.0541000366210938
28,239.66771160639487,33.362536743009144,0.4017365214013207,0.31200000000000006,0.07,-1.6,warmup,1.027611255645752
29,300.81747152969916,46.412626539340735,0.4011879482786609,0.316,0.0725,-1.6,warmup,1.0567681789398193
30,261.44005349455284,48.46718229308602,0.40064547901067826,0.32,0.075,-1.6,warmup,1.0839569568634033
31,356.89508568766547,24.36313432180388,0.4000431217379729,0.324,0.0775,-1.6,warmup,0.9997577667236328
32,375.9735077174305,51.7610792702892,0.3994855085233111,0.328,0.08,-1.6,warmup,1.0049808025360107
33,448.90383569199247,96.00110957092883,0.39913347807451477,0.332,0.0825,-1.6,warmup,1.276540756225586
34,304.0774109871718,102.11780723728027,0.3988306189373804,0.336,0.085,-1.6,warmup,1.1161088943481445
35,272.41580719374025,47.664975868694306,0.398635359359953,0.33999999999999997,0.0875,-1.6,warmup,1.1323556900024414
36,412.1556020289002,96.06292430386927,0.39868069199230594,0.344,0.09,-1.6,warmup,1.2238879203796387
37,245.78085247524427,62.92568819946499,0.39890418482248025,0.348,0.0925,-1.6,warmup,1.2466847896575928
38,305.81214342063345,102.321681819036,0.3990360244247814,0.35200000000000004,0.095,-1.6,warmup,1.1807351112365723
39,305.73151474015884,68.16226195730495,0.3991908658713212,0.35600000000000004,0.0975,-1.6,warmup,1.2189960479736328
40,289.8605569243443,86.58437857181589,0.39943051380291095,0.36000000000000004,0.1,-1.6,warmup,1.1719260215759277
41,344.0956664287519,100.38478921778929,0.39966437381955455,0.364,0.1025,-1.6,warmup,1.0974159240722656
42,486.5149276672169,114.91793872396673,0.3998307750862075,0.368,0.105,-1.6,warmup,1.1859509944915771
43,524.0773268409349,111.09884197612992,0.39988438159449075,0.372,0.1075,-1.6,warmup,1.0548100471496582
44,280.1710040231803,57.466205903363075,0.3999689292574585,0.376,0.11,-1.6,warmup,1.0200777053833008
45,378.2051402506772,104.81195256861466,0.4000610938121897,0.38,0.1125,-1.6,warmup,1.1849281787872314
46,447.2915165562929,175.96353516723147,0.4001953944147101,0.384,0.115,-1.6,warmup,1.2017452716827393
47,518.3103084491504,138.49245165483416,0.4003042611158819,0.388,0.1175,-1.6,warmup,1.2125020027160645
48,490.9271420027879,157.50806502019086,0.4004735501364402,0.392,0.12,-1.6,warmup,1.2706048488616943
49,498.34562934668173,184.5233441938432,0.4007298991736972,0.396,0.1225,-1.6,warmup,1.2768070697784424
50,456.5525849385553,145.2306441291064,0.40096440767494257,0.4,0.125,-1.6,warmup,1.2066421508789062
51,454.72006858765116,142.7608822578764,0.40110801937679713,0.404,0.1275,-1.6,warmup,1.2921690940856934
52,561.6101930968712,168.5203933128692,0.4012728242676538,0.40800000000000003,0.13,-1.6,warmup,1.222548007965088
53,608.266818477486,189.44471199292158,0.4014569066674721,0.41200000000000003,0.1325,-1.6,warmup,1.3000071048736572
54,532.6311892469398,110.73678327827285,0.4015603441700294,0.41600000000000004,0.135,-1.6,warmup,1.2654671669006348
55,559.6595562736624,180.33649003546367,0.40158181097969187,0.42000000000000004,0.1375,-1.6,warmup,1.331751823425293
56,560.9365175360958,115.31883615789154,0.40166404948479767,0.42400000000000004,0.14,-1.6,warmup,1.2573919296264648
57,385.0331263828666,50.25683554003632,0.401680094322398,0.428,0.1425,-1.6,warmup,1.1551496982574463
58,515.239298620401,194.04163283199614,0.4017386167738121,0.432,0.145,-1.6,warmup,1.326997995376587
59,466.6249484541154,92.05227163032623,0.40172975068392186,0.436,0.1475,-1.6,warmup,1.178076982498169
60,503.25059523354884,136.81854002547962,0.4017277749223631,0.44,0.15,-1.6,warmup,1.3909080028533936
61,513.8663842451859,122.12356733324785,0.4017890259018922,0.444,0.1525,-1.6,warmup,1.359515905380249
62,454.24436682807465,165.27015859691764,0.4018468729789342,0.448,0.155,-1.6,warmup,1.4141719341278076
63,576.4068056817767,70.48225352268369,0.4018344751421502,0.452,0.1575,-1.6,warmup,1.1709058284759521
64,491.5757177028656,122.59389499203962,0.4018175018617216,0.456,0.16,-1.6,warmup,1.3065569400787354
65,531.2130452122345,122.25499161713279,0.40186237123209373,0.46,0.1625,-1.6,warmup,1.3485791683197021
66,470.4097048887201,132.67724809592715,0.40197698977360735,0.464,0.165,-1.6,warmup,1.4038288593292236
67,448.08033936906617,144.68490571125773,0.40204854429503645,0.468,0.1675,-1.6,warmup,1.4749507904052734
68,617.1605714630512,192.83649169376832,0.40208560565966406,0.47200000000000003,0.17,-1.6,warmup,1.4382340908050537
69,563.8187776528713,89.72088254652132,0.40205576476076027,0.476,0.1725,-1.6,warmup,1.2952172756195068
70,608.0552176957567,169.08451865839947,0.4021282458922349,0.48,0.175,-1.6,warmup,1.347154140472412
71,488.2778186019764,119.86895359804643,0.40206905179194197,0.484,0.1775,-1.6,warmup,1.3578219413757324
72,474.796150708394,145.40443276574175,0.4020734011968522,0.488,0.18,-1.6,warmup,1.3797781467437744
73,514.080889074017,74.8758306458438,0.40219185536266056,0.492,0.1825,-1.6,warmup,1.2311041355133057
74,471.65444927711627,82.57882667881817,0.40224961693200617,0.496,0.185,-1.6,warmup,1.34909987449646
75,489.5748186284011,94.49595872275457,0.4025557869719372,0.5,0.1875,-1.6,warmup,1.3187601566314697
76,513.1366731193046,119.21504218104708,0.4028863020713001,0.504,0.19,-1.6,warmup,1.4758281707763672
