gen,best,mean,sigma,penalty_scale,correction_scale,gravity,phase,elapsed_s
0,-51.2750936982549,-78.73231962505062,0.4904508222355514,0.2,0.0,-8.92907025179846,random,1.5884499549865723
1,-42.46357996988357,-71.99274038316548,0.48215602406249575,0.20400000000000001,0.0025,-11.878841597507385,random,0.1949601173400879
2,-46.119472638568105,-70.73028148208677,0.47486878688112916,0.20800000000000002,0.005,-8.060747311315078,random,0.214033842086792
3,-46.34789985202682,-67.81958129504599,0.4681597002767646,0.21200000000000002,0.0075,-7.480909544863906,random,0.24050688743591309
4,-18.469101835234923,-66.96204071289222,0.46228112836781093,0.21600000000000003,0.01,-6.82837961364363,random,0.2250959873199463
5,-50.45752010705647,-64.18253902259792,0.4569854832487288,0.22000000000000003,0.0125,-6.8870282157148415,random,0.24797296524047852
6,-45.89793944764199,-66.35765147252987,0.45238819509132355,0.224,0.015,-8.680918357851752,random,0.3256797790527344
7,-26.627724262051697,-60.171931744125274,0.44816099277638993,0.228,0.0175,-10.872885642006768,random,0.3323681354522705
8,3.7327603599870094,-57.17484400972761,0.4441665059411278,0.232,0.02,-9.095177857349643,random,0.37749719619750977
9,98.89808709116306,-48.701224785467424,0.440402935481675,0.23600000000000002,0.0225,-9.524463399994007,random,0.44733524322509766
10,157.77875830498306,-30.70508145789619,0.43701838241923474,0.24000000000000002,0.025,-6.140744436234889,random,0.5475399494171143
11,151.7731338255251,-5.65745433741151,0.4338979992003685,0.24400000000000002,0.0275,-11.843220798533531,random,0.49498486518859863
12,156.93190807026514,-2.333199903981786,0.43103900617280955,0.248,0.03,-7.742335324369504,random,0.673530101776123
13,158.04433163957208,28.772962886763093,0.42822022341521904,0.252,0.0325,-8.030096291921183,random,0.6655030250549316
14,153.08019919511685,-2.283596933824113,0.42565839311427306,0.256,0.035,-6.624083391720295,random,0.669931173324585
15,160.83279529375534,35.50106783442819,0.4234071321739955,0.26,0.0375,-6.555134571599538,random,0.7220630645751953
16,157.6723350579713,71.11151293347683,0.4212364047690507,0.264,0.04,-9.425512050611108,random,0.6222221851348877
17,163.94613966397932,116.57088722507822,0.41920310727387333,0.268,0.0425,-9.092709123325408,random,0.6990389823913574
18,150.1333452754325,106.74256216130846,0.4171028254110178,0.272,0.045,-10.851669874005808,random,0.6892549991607666
19,162.20562161796332,79.12027495399957,0.41527387454848264,0.276,0.0475,-7.871663778394254,random,0.7744698524475098
20,186.1766061127249,79.23791394246427,0.4136566751209012,0.28,0.05,-6.187241714606792,random,0.8285548686981201
21,185.005653206381,98.36716407509365,0.41224259227375576,0.28400000000000003,0.0525,-6.558371032957284,random,0.8192267417907715
22,151.4618828169664,107.04895857997008,0.41097493272699387,0.28800000000000003,0.055,-9.470197219146057,random,0.7066290378570557
23,155.7487295250501,98.45117193826016,0.4099385604256999,0.29200000000000004,0.0575,-10.482196702265297,random,0.6612899303436279
24,148.48570818145853,104.01216280950067,0.4088873860381784,0.29600000000000004,0.06,-11.566934964892024,random,0.7485408782958984
25,176.58583306968134,59.993875225653895,0.407970683582136,0.30000000000000004,0.0625,-7.8088445870597045,random,0.8571610450744629
26,149.82443554958255,112.6470165886216,0.4071929069904392,0.30400000000000005,0.065,-9.541983438411318,random,0.7203230857849121
27,146.88998969771387,115.53426972922402,0.40653487088347584,0.30800000000000005,0.0675,-11.71396177275059,random,0.7201721668243408
28,157.51860386027764,71.96373431898398,0.40576283426297083,0.31200000000000006,0.07,-8.168764476910612,random,0.7821660041809082
29,159.0604403089608,89.19861657574161,0.405120202959867,0.316,0.0725,-8.56074876191186,random,0.873466968536377
30,168.26331287587462,101.19614796173528,0.4043996667844345,0.32,0.075,-7.974619510189563,random,0.8410570621490479
31,172.69554296762635,76.54826484417865,0.4037635690161681,0.324,0.0775,-7.3531270370078525,random,0.8360168933868408
32,162.81888573168825,93.58067597148444,0.40331136891005637,0.328,0.08,-8.485758738919905,random,0.9598112106323242
33,153.64865748593436,89.88709115169982,0.40292666773504476,0.332,0.0825,-8.706085298815811,random,0.9193868637084961
34,153.82783001205837,63.79533033558081,0.4023939143195868,0.336,0.085,-9.123609980341978,random,0.8587489128112793
35,145.75497291820886,118.39957568788626,0.40182320339472055,0.33999999999999997,0.0875,-9.941241776506093,random,0.8717749118804932
36,143.59690700064016,91.96914191098963,0.40131551717781566,0.344,0.09,-10.22583734578268,random,0.817176103591919
37,148.72755332313463,85.8760952513851,0.4007484109726084,0.348,0.0925,-9.170166404767548,random,0.8719720840454102
38,174.95374931282865,69.09370556541265,0.40008969502125824,0.35200000000000004,0.095,-7.7610798069488744,random,0.9530119895935059
39,169.0381951376722,37.41715488837707,0.3994487082936359,0.35600000000000004,0.0975,-8.208145490918735,random,1.0100300312042236
