gen,best,mean,sigma,penalty_scale,correction_scale,elapsed_s
0,-37.51550599910723,-73.08698455276226,0.4905134082148614,0.2,0.0,1.6127209663391113
1,-36.52636827580923,-68.84234312109835,0.48245401406246874,0.20400000000000001,0.0025,0.21526026725769043
2,-48.65711810526937,-67.10415043073849,0.47527796443696363,0.20800000000000002,0.005,0.22214293479919434
3,-50.49176979547107,-64.22660209805929,0.4686541858789008,0.21200000000000002,0.0075,0.23351407051086426
4,-35.92071670226553,-64.38043435274396,0.46273360478455094,0.21600000000000003,0.01,0.23404788970947266
5,-0.09064458919928835,-62.58709750149965,0.45740872681663786,0.22000000000000003,0.0125,0.25490593910217285
6,-4.235568897420141,-57.04296644306553,0.452592548915695,0.224,0.015,0.2662069797515869
7,31.12599222126707,-52.40393464951751,0.4481441228506176,0.228,0.0175,0.2519223690032959
8,143.62868265154614,-47.52304959643509,0.44410040836033493,0.232,0.02,0.2927281856536865
9,136.9324964503841,-37.96672696825988,0.44036700566544934,0.23600000000000002,0.0225,0.35989999771118164
10,134.80809948482903,-29.126595524611595,0.43687129608163533,0.24000000000000002,0.025,0.35468006134033203
11,149.0291527597885,-16.502987527457236,0.4338091990614524,0.24400000000000002,0.0275,0.4055209159851074
12,151.40629388495276,-12.118505795600665,0.4310737052864138,0.248,0.03,0.4151449203491211
13,143.7765444736195,14.910762218927946,0.42859653305112044,0.252,0.0325,0.473604679107666
14,146.66468371364144,23.770376710601422,0.4263685705865369,0.256,0.035,0.4790079593658447
15,151.37398450175417,7.660882525599154,0.4241824170473471,0.26,0.0375,0.49191999435424805
16,160.310148729417,31.86289079628464,0.4220562057595005,0.264,0.04,0.5769338607788086
17,162.8465656260942,33.346532855053695,0.42012936987022087,0.268,0.0425,0.5129528045654297
18,156.8693746257072,40.276364009958506,0.4184377235476117,0.272,0.045,0.6172890663146973
19,148.70015620162556,17.720251933960434,0.41710195528102034,0.276,0.0475,0.5126321315765381
20,151.70796869792068,24.080297287877066,0.41609481554205613,0.28,0.05,0.6231348514556885
21,151.74867692907225,62.80214148387406,0.41505237603068956,0.28400000000000003,0.0525,0.7207169532775879
22,150.54551291153368,86.24292210159597,0.41409315858750806,0.28800000000000003,0.055,0.6555929183959961
23,149.0465339257695,87.23308789390106,0.41329662855191185,0.29200000000000004,0.0575,0.6464240550994873
24,152.2123952985719,48.92288926432842,0.4126030519776715,0.29600000000000004,0.06,0.578355073928833
25,157.72341097817585,88.8023770817326,0.41207867900997147,0.30000000000000004,0.0625,0.6871161460876465
26,163.46837808568628,45.43093328205035,0.41163585844061384,0.30400000000000005,0.065,0.6644198894500732
27,149.36004985703508,50.97474354960807,0.41122795593889255,0.30800000000000005,0.0675,0.6322169303894043
28,145.4854486070902,50.14859270054099,0.4109309465349947,0.31200000000000006,0.07,0.6255838871002197
29,147.87045167983223,100.11388102757365,0.4107832749649153,0.316,0.0725,0.6796832084655762
30,163.31027751432518,56.73690067925363,0.4106514982044952,0.32,0.075,0.6890370845794678
31,154.54790923416965,66.19426427988674,0.4104561610246405,0.324,0.0775,0.6427149772644043
32,164.18320302570385,104.74432699041245,0.4102517919319605,0.328,0.08,0.7267940044403076
33,159.39383993679996,60.898227987241306,0.40998121006900956,0.332,0.0825,0.6882517337799072
34,158.14657799923893,49.41874461500106,0.40975673521101974,0.336,0.085,0.6491482257843018
35,173.7177750933321,67.09795604904453,0.40951058536291823,0.33999999999999997,0.0875,0.6767828464508057
36,160.84755096890402,59.86283761266577,0.40957499918624424,0.344,0.09,0.7806153297424316
37,163.50659775121545,59.01978152004297,0.4095559739973514,0.348,0.0925,0.7907500267028809
38,175.59393430671193,86.04250632820852,0.40966287427484815,0.35200000000000004,0.095,0.8418240547180176
39,192.00159701896698,41.22018127496553,0.40975857066101057,0.35600000000000004,0.0975,0.8295412063598633
40,160.22963908163538,79.918606349668,0.4098306683437129,0.36000000000000004,0.1,0.8272950649261475
41,184.5494484138129,71.01414062331149,0.409907354257735,0.364,0.1025,0.8156077861785889
42,180.1124161555772,87.89141708785493,0.4100510595487865,0.368,0.105,0.9135890007019043
43,197.2065324627603,47.686434014289105,0.4101207369683949,0.372,0.1075,0.8894069194793701
44,191.62456624241568,35.117283158564774,0.41007634850724584,0.376,0.11,0.9288420677185059
45,182.69056453821963,49.24132124608714,0.4101007362330635,0.38,0.1125,0.826819896697998
46,188.1841118057922,68.68886594393902,0.4102192108045489,0.384,0.115,0.897568941116333
47,168.72543643146645,64.7341379744376,0.41037240315580903,0.388,0.1175,0.9335298538208008
48,196.03503189509786,55.42599063507155,0.410520897354552,0.392,0.12,1.043821096420288
49,176.82500376122562,105.14798026435615,0.4106682068146829,0.396,0.1225,0.9306089878082275
50,217.82427959500296,96.50091358182122,0.41077992872405744,0.4,0.125,0.9460878372192383
51,219.4069937705624,92.71037241758322,0.41094778714546165,0.404,0.1275,1.10841703414917
52,221.66469112948175,78.9437641343509,0.41113653074136164,0.40800000000000003,0.13,1.060330867767334
53,204.19389215848048,38.31929209676393,0.4112427192168851,0.41200000000000003,0.1325,1.0800259113311768
54,210.1257559633817,66.36153419512186,0.4112587221805687,0.41600000000000004,0.135,1.1147148609161377
55,264.8941402147604,88.81199163036851,0.41125491769492867,0.42000000000000004,0.1375,1.1658780574798584
56,225.1109314680604,80.70994256590107,0.4111464486902943,0.42400000000000004,0.14,1.226254940032959
57,192.82307118881417,66.75870355767026,0.41103880358950123,0.428,0.1425,1.1877880096435547
58,230.46210387725,38.39632295251119,0.4109057846996162,0.432,0.145,1.1617431640625
59,180.13647679455764,85.92489108300524,0.4109168200015275,0.436,0.1475,1.3493990898132324
60,197.73265443083483,78.49351026409374,0.4108545516752039,0.44,0.15,1.0981512069702148
61,179.9035307508499,110.60759039220457,0.41069550447383574,0.444,0.1525,1.1479427814483643
62,221.3765602524392,96.58801935507952,0.41053306252037575,0.448,0.155,1.1324501037597656
63,176.45652528657843,74.6523718369313,0.4104174397776492,0.452,0.1575,1.089665174484253
64,174.60096077093772,50.81487802580616,0.41028805794293965,0.456,0.16,1.1485099792480469
65,171.91980491672248,32.68863010345101,0.4102389261819767,0.46,0.1625,1.1446237564086914
66,165.7513824801342,41.641804460875576,0.41016616883542467,0.464,0.165,1.0459439754486084
67,200.2999041915946,79.62633473425777,0.40972427137078965,0.468,0.1675,1.1409568786621094
68,179.7665038527789,27.40007962538848,0.4093300012670204,0.47200000000000003,0.17,1.1370370388031006
69,187.8644389142503,12.410180227906787,0.4087610850884991,0.476,0.1725,1.0613598823547363
70,230.6824105221165,29.9975988872509,0.4082603172285953,0.48,0.175,1.2237491607666016
71,185.83858979450318,97.1475723656844,0.40780961692668066,0.484,0.1775,1.0361158847808838
72,266.12535255428816,37.78041862802093,0.4074501347562883,0.488,0.18,1.2209231853485107
