gen,best,mean,sigma,gravity,phase,elapsed_s
0,-328.8954153459044,-396.8562386024334,0.49031403618147373,-2.0,warmup,1.4314517974853516
1,-316.97518646406684,-383.06617534280906,0.4820809060010412,-2.0,warmup,0.11010098457336426
2,-306.4265815679235,-378.77973325199173,0.47482034164575115,-2.0,warmup,0.12429404258728027
3,-285.3365883692658,-354.40700702566056,0.4681689907921782,-2.0,warmup,0.18596720695495605
4,-295.28776795203817,-350.4403713616494,0.46219716329289184,-2.0,warmup,0.14028501510620117
5,-276.63748639010606,-343.8155753174021,0.4568414072994278,-2.0,warmup,0.18695616722106934
6,-286.7241709984124,-337.0589997223252,0.4517893779794479,-2.0,warmup,0.2522921562194824
7,-243.50126565401345,-328.04119709236807,0.4472674050630973,-2.0,warmup,0.21261286735534668
8,-285.7656864161988,-319.9384689060677,0.4432012253587818,-2.0,warmup,0.23923611640930176
9,-275.25289054609135,-321.3306081807036,0.43936113997460235,-2.0,warmup,0.23476505279541016
10,-274.0054647217957,-312.6179043773761,0.43579477295926083,-2.0,warmup,0.22381877899169922
11,-258.4900197667459,-313.2676777828302,0.43264832172573464,-2.0,warmup,0.3229701519012451
12,-266.3836379420641,-318.15759041585835,0.42999439099443454,-2.0,warmup,0.3218209743499756
13,-264.517330722399,-310.4766464458165,0.42744756937869266,-2.0,warmup,0.32593822479248047
14,-249.1589237080822,-317.80233875923085,0.4251840289533078,-2.0,warmup,0.2710740566253662
15,-238.40448926973636,-316.27885389298,0.4230855654119497,-2.0,warmup,0.27389097213745117
16,-221.60746089724864,-306.80371857627875,0.4211687619117716,-2.0,warmup,0.3456730842590332
17,-198.81741679538615,-303.47053070590744,0.41947718448942184,-2.0,warmup,0.34499216079711914
18,-240.43498674889133,-286.99622215183825,0.41798913420971145,-2.0,warmup,0.4276549816131592
19,-188.71622558620686,-284.9292409274598,0.4164779566564132,-2.0,warmup,0.4497840404510498
20,12.609452315598247,-272.25543625572084,0.4151603508417937,-2.0,warmup,0.4748661518096924
21,-75.60257920692247,-276.4548703784907,0.4139694956563119,-2.0,warmup,0.5869801044464111
22,-121.88461462478149,-272.5025886657382,0.41265228193882575,-2.0,warmup,0.5556869506835938
23,-95.69110249939092,-248.01904097012348,0.4113050394277306,-2.0,warmup,0.6814379692077637
24,203.64199166338554,-202.72360090341923,0.4100067563307601,-2.0,warmup,0.766420841217041
25,109.97780212486373,-169.72474944568503,0.40879928809374644,-2.0,warmup,0.9385330677032471
26,124.92385122373203,-182.0713891502913,0.40783258293095215,-2.0,warmup,1.0241632461547852
27,336.3817463112637,-127.31976623079947,0.4069390348417601,-2.0,warmup,1.2461609840393066
28,306.3917674575751,-77.62382539601211,0.40610627688429163,-2.0,warmup,1.50826096534729
29,259.610812664863,-6.415880149650961,0.4054142875208879,-2.0,warmup,1.4764649868011475
30,125.54501552670864,-57.36074070002981,0.40486502930473667,-2.0,warmup,1.3770930767059326
31,293.0486531106792,53.01604590320344,0.40443657075332684,-2.0,warmup,1.4465110301971436
32,268.41615752479635,-10.3493137688756,0.40400451993104464,-2.0,warmup,1.5052869319915771
33,457.90748287876573,14.233511154582894,0.40384712091177144,-2.0,warmup,1.51499605178833
34,331.9236544974104,2.0977113416013395,0.40368425755450366,-2.0,warmup,1.532278060913086
35,488.40064942078396,39.875486559405516,0.40365785247058006,-2.0,warmup,1.7014646530151367
36,336.64677757259,3.9020179368159473,0.4037266193715883,-2.0,warmup,1.6415131092071533
37,642.7693244496244,-17.763515347495346,0.40375089552331533,-2.0,warmup,1.5887959003448486
38,428.685969192594,15.007919344644558,0.4037990510688202,-2.0,warmup,1.3773629665374756
39,442.8643862854785,43.16609525074747,0.40376641770510685,-2.0,warmup,1.56679105758667
40,577.0542387994255,46.48166105832394,0.40360457402956856,-2.0,warmup,1.578368902206421
41,772.5888630019191,-16.902388264712233,0.4034527033680596,-2.0,warmup,1.4621131420135498
42,434.2849572008213,-24.65175632113776,0.40336966645270506,-2.0,warmup,1.4939980506896973
43,249.03143294304166,-47.79049489550122,0.4031418105258563,-2.0,warmup,1.4842209815979004
44,488.925049190379,5.094356822416944,0.40282726173982253,-2.0,warmup,1.5068397521972656
45,572.3940883091632,92.69143855452346,0.4026695152078229,-2.0,warmup,1.6036360263824463
46,374.37606884786936,-19.093382684929654,0.4023837099863908,-2.0,warmup,1.4933960437774658
47,379.4723807706808,19.853451543225248,0.40212098646624267,-2.0,warmup,1.5228281021118164
48,543.9688505263617,-28.667115687118798,0.4019262211832523,-2.0,warmup,1.5226528644561768
49,247.66546179532557,5.0450755211272265,0.4017736604585003,-2.0,warmup,1.5929110050201416
50,524.8457796909726,-45.47909276356497,0.40161833698579624,-2.0,warmup,1.513469934463501
51,306.27299913917403,-50.222496226612634,0.40157324543053374,-2.0,warmup,1.312234878540039
52,286.4562617028719,6.133795624750524,0.40154311782218494,-2.0,warmup,1.4468910694122314
53,418.4414128615658,14.82262581343324,0.4016146655852859,-2.0,warmup,1.5003221035003662
54,568.9581774885368,9.985520885932411,0.40162014555050596,-2.0,warmup,1.4961881637573242
55,567.0893947263648,13.224094141918453,0.4017127071700903,-2.0,warmup,1.4888150691986084
56,418.0698874293928,66.92903634400105,0.40175841541799745,-2.0,warmup,1.6316299438476562
57,410.19591546313205,-1.6100073351813478,0.40199316527031403,-2.0,warmup,1.4679958820343018
58,238.34304011226754,56.005847976332575,0.40219852427194636,-2.0,warmup,1.5893690586090088
59,316.645305413927,-37.19181908497764,0.40228374700087505,-2.0,warmup,1.5027832984924316
60,395.2709474214446,19.260678212237583,0.40228421741461057,-2.0,warmup,1.4793648719787598
61,461.35108007080197,62.14231730064548,0.40209531532889076,-2.0,warmup,1.6529788970947266
62,478.2318046673908,-8.101175611036838,0.4018638189313076,-2.0,warmup,1.380566120147705
63,382.5324459053163,-12.8437707955609,0.401677709814875,-2.0,warmup,1.601196050643921
64,427.0056432479687,-22.868896177980815,0.4015423698727297,-2.0,warmup,1.4736347198486328
65,465.1876977414163,-21.12640449328709,0.40137394497170664,-2.0,warmup,1.4136579036712646
66,557.4744259551499,7.854863961960507,0.40129000038285556,-2.0,warmup,1.5045440196990967
67,371.6524086162913,-0.5626483094757105,0.401303699715329,-2.0,warmup,1.5089490413665771
68,389.4514014253855,44.84926789524921,0.40140261871495353,-2.0,warmup,1.5353069305419922
69,271.43391551102576,37.53075583894933,0.4014430379802348,-2.0,warmup,1.6066691875457764
70,391.4359261216084,-38.02627064164623,0.40148984249525255,-2.0,warmup,1.3693921566009521
71,309.86504057532767,-31.212732721249232,0.4015330607074027,-2.0,warmup,1.374375820159912
72,255.37189961224263,37.247021651757265,0.4016218489471676,-2.0,warmup,1.5326316356658936
73,488.6199942311755,49.95150828225654,0.40171061048573264,-2.0,warmup,1.5805246829986572
74,629.9484572694449,31.37914241677425,0.4018186586476484,-2.0,warmup,1.5315420627593994
75,479.3688665362112,67.22080066116754,0.4018905816245508,-2.0,warmup,1.605715036392212
76,409.15291553914784,34.355662313332246,0.4020815457422623,-2.0,warmup,1.5126919746398926
77,730.493653768884,11.666473971642407,0.4023334935036718,-2.0,warmup,1.4990057945251465
78,419.95761128489033,50.13947277349408,0.4025351302049323,-2.0,warmup,1.6646771430969238
79,414.9268268534438,41.48843346014646,0.4027824944832149,-2.0,warmup,1.4730260372161865
80,622.1660148171239,113.70457743564126,0.40307296969179174,-2.0,warmup,1.6819767951965332
