gen,best,mean,sigma,gravity,phase,elapsed_s
0,-342.7485281252996,-397.48790219281483,0.49046069788572644,-2.0,warmup,1.5264358520507812
1,-320.1489837311366,-379.2475255239348,0.4822031582670612,-2.0,warmup,0.11335182189941406
2,-283.14860352351894,-362.5938345200412,0.47484438179566196,-2.0,warmup,0.1177520751953125
3,-304.940111926021,-358.87404714608107,0.46829636711591455,-2.0,warmup,0.15963506698608398
4,-283.55649432630975,-355.35502034586443,0.4624512746914626,-2.0,warmup,0.13232898712158203
5,-282.26398911256166,-351.95474376255527,0.4571758305762587,-2.0,warmup,0.172882080078125
6,-264.2265970925204,-342.6108645982897,0.4523611344212506,-2.0,warmup,0.2236940860748291
7,-292.84096912967357,-337.3871108205873,0.44794050263364527,-2.0,warmup,0.19331812858581543
8,-198.41860129982624,-320.14472271776003,0.4438390304145377,-2.0,warmup,0.23710298538208008
9,-182.52916346044015,-325.64146723375916,0.4400018842153171,-2.0,warmup,0.2817988395690918
10,-249.1134714449162,-315.1445007917123,0.4365848917317262,-2.0,warmup,0.2688288688659668
11,-199.76936660686545,-313.2108171874511,0.4334272997434173,-2.0,warmup,0.2740778923034668
12,-140.4184985828328,-313.3374011916141,0.4305142787170085,-2.0,warmup,0.3191061019897461
13,-222.47233601929375,-314.1339585013456,0.42777852328696686,-2.0,warmup,0.3277885913848877
14,-181.05596315227004,-301.67717063485543,0.42511934279686747,-2.0,warmup,0.31385374069213867
15,-181.42031801989128,-306.44201631105784,0.42266732018821546,-2.0,warmup,0.3527827262878418
16,-180.25413293573527,-307.4113767232733,0.4203386232332115,-2.0,warmup,0.35211801528930664
17,-141.26901278532057,-290.682539284834,0.41828265791983044,-2.0,warmup,0.3942427635192871
18,-149.1955036772771,-285.1138144535629,0.4162565380498743,-2.0,warmup,0.44554972648620605
19,-150.96656664531676,-306.57813913913196,0.4144525928756933,-2.0,warmup,0.3822920322418213
20,-87.77568323166156,-282.7506334876725,0.4128274306895305,-2.0,warmup,0.5173063278198242
21,-155.88976300482776,-305.3392396656362,0.4115049078006742,-2.0,warmup,0.47601795196533203
22,-7.008754625543726,-286.25362821117625,0.4101481351598147,-2.0,warmup,0.4299437999725342
23,-88.35354458004468,-275.47335161316107,0.40900511837893916,-2.0,warmup,0.3567662239074707
24,-149.80174820369052,-273.49592122974707,0.4078891673276981,-2.0,warmup,0.39823007583618164
25,-21.02506906970412,-259.5871616936002,0.4066828342184441,-2.0,warmup,0.4198169708251953
26,-95.0854503632072,-265.626636755903,0.4055340125016926,-2.0,warmup,0.37748193740844727
27,-67.06794973466215,-240.8392115468937,0.40447451067005324,-2.0,warmup,0.4322988986968994
28,-73.64729790635477,-243.03959175801327,0.4033903113833568,-2.0,warmup,0.37415313720703125
29,-78.49828032481105,-249.51999903508153,0.40251603671176606,-2.0,warmup,0.3497641086578369
30,-96.68866434422377,-248.2977391502378,0.4017544475602157,-2.0,warmup,0.4003942012786865
31,-47.03350935021475,-236.10139250286466,0.4011766702131251,-2.0,warmup,0.38987278938293457
32,-13.202355521773853,-191.4393573089839,0.4008519574637436,-2.0,warmup,0.4439127445220947
33,2.237609236613461,-210.80667732692373,0.40056776472849714,-2.0,warmup,0.4620788097381592
34,-99.9262724784971,-233.88313300137597,0.4002689802500596,-2.0,warmup,0.3562650680541992
35,81.47119809439461,-216.16630368168734,0.4000610950753774,-2.0,warmup,0.3803670406341553
36,-42.20181903698768,-235.99623226320682,0.39980813837296053,-2.0,warmup,0.3675379753112793
37,-45.07803785663052,-234.82404903425692,0.39965925380240963,-2.0,warmup,0.37572669982910156
38,-24.64853450772623,-233.01694338385906,0.3994916836444661,-2.0,warmup,0.3968989849090576
39,-72.4056792858944,-237.28735166010856,0.3994293061173275,-2.0,warmup,0.36200380325317383
40,21.548689001877236,-229.45738614899614,0.39923336548999083,-2.0,warmup,0.3813619613647461
41,2.2397485925877967,-222.30634863861206,0.39912724022120394,-2.0,warmup,0.3576090335845947
42,32.0400114169681,-207.07430929141978,0.3989818124274396,-2.0,warmup,0.5373959541320801
43,-28.776535178430578,-256.33904033879946,0.3987688239873342,-2.0,warmup,0.36697816848754883
