gen,score,net_progress_m,fell,backward_distance_m,mean_forward_speed_mps
0,-227.64911992543279,0.12235701165055227,1.0,0.035287513922904704,0.2284855144249725
10,-14.37080225686854,0.9022216763934552,1.0,0.0001273786669801896,0.7440926256513697
20,11.450089930585484,0.9499024710091529,1.0,0.00686138885395466,0.6904173016725108
30,22.24177234665467,0.843447624010461,1.0,0.07823722727896859,0.4526865952999722
40,-7.565815754880137,0.6158039858055258,1.0,0.16680738007934956,0.3344175681820961
50,182.6725670270039,1.0036699321679992,1.0,0.21113006044152435,0.24703581509867126
60,129.05571108109774,0.4683669550648307,0.6,0.30034395562604654,0.13064617252138191
70,237.83027701163059,0.9107387039452369,1.0,0.3434863885404865,0.18817977801677332
80,262.12073781249177,0.8057281500850054,0.5,0.28045620045599745,0.1379714475295572
90,243.27052980154372,0.8973925153067686,1.0,0.26619424942361897,0.16823226194556867
100,259.09759922038927,0.785697866583016,0.5,0.31367252119005745,0.14050479383688894
110,272.3499519695499,0.8320814110251609,0.4,0.23727240184046425,0.13464086647929724
120,153.3891586136819,0.3408656375595956,0.0,0.22122235637903728,0.07026099924232912
130,239.35578780047996,0.8463753160807637,0.8,0.21313910316763107,0.15130872227506834
140,252.50351711864633,0.9033323727590539,0.9,0.156595424037023,0.1505896585119068
150,199.83094090781873,0.5226253614896369,0.1,0.26342114122707205,0.09842462962736728
160,185.66600504152478,0.7208125554318554,0.6,0.1571556104971282,0.16841798307493241
170,256.5506612817027,0.8991807043026172,1.0,0.2090334939620481,0.15306664508593026
180,291.33172491917264,1.0443860867267305,1.0,0.20253890191335477,0.16954072969569917
190,361.84277355542986,1.4021955771229548,1.0,0.2306362570701012,0.23254541607752474
200,194.6502619508055,0.5775261039268162,0.5,0.3082675362678485,0.11973521899942015
210,347.50454459828734,1.3308476144009143,1.0,0.15108176894965392,0.21008802171716218
220,289.4672850424915,1.3494936295544373,1.0,0.12078966472974276,0.27789643737043174
230,241.01228408357866,0.8962419052317229,0.8,0.23236437774089036,0.16861763195381393
240,296.79336607436204,1.1589684182027065,1.0,0.11188005354708604,0.20572587585270702
250,258.9117081449276,1.0116458004074833,0.8,0.14657370978949086,0.20778251105060813
260,444.06630459274885,1.7519261158740225,1.0,0.22288815381316476,0.28630570046094606
270,501.5207684150999,2.138972592683581,1.0,0.27211296254890077,0.36513070975180756
280,427.0019147672782,2.388772898440301,0.9,0.06267245562653792,0.6790203885677748
290,540.5595222259323,2.240065220680603,0.7,0.3713935918747197,0.3838957957330236
300,701.9031231072565,3.4228172540166755,0.6,0.16864471084949142,0.7052384926551134
310,604.2844334178238,3.1052950634530156,0.7,0.24492937954495014,0.7841579646390814
320,863.2942998554023,4.368787691373194,0.7,0.02224748910084497,0.8099170328357943
330,782.4879869631412,4.084048092620259,0.7,0.08055381439274305,0.8900436687333911
340,724.8672659323909,3.9279596115136735,0.9,0.012271633238502102,0.8729783818845835
350,859.1439526979262,4.514546034108719,0.9,0.03943514409796232,0.9010699455149673
360,674.8620281726897,3.1886180193021354,0.7,0.035500110970091495,0.5527309588638772
370,749.8609237306531,3.4876871917851373,0.7,0.11464481770364081,0.5858240496373877
380,779.1576728232525,4.241087332256223,0.8,0.018764258335080206,0.9712707366424291
390,969.8998451293119,4.819407478194854,0.8,0.029780322797955665,0.7626002370128286
400,722.7542092256427,3.3430972533945598,0.3,0.2198295945052176,0.5685550107128668
410,1071.2029041043356,5.4468768832763885,0.5,0.07286788822837573,0.9250319137086361
420,706.1041260020735,3.7100095827767183,0.8,0.2891414248282603,0.7936947005867203
430,1396.8730411208362,6.609852378963863,0.0,0.01688019663616005,0.8283415719500029
440,551.1131644868224,2.8230694459616203,0.9,0.3133833655755417,0.636376889541666
450,1052.6759234589676,5.367149072432606,0.5,0.16330148714528964,0.9099283587080865
460,1268.075118827983,5.9486026408063575,0.2,0.05158663632023726,0.7713492548455374
470,837.709999769836,4.627316558979115,1.0,0.013774536905441365,1.0710696944373208
480,960.2730551631554,4.938689100583348,0.5,0.09804789189694375,0.7935995773331344
490,889.1968159494257,4.61177669789913,0.9,0.11321608382054449,0.8352461847306498
