gravity,score,net_progress_m,fell,backward_distance_m,mean_forward_speed_mps
-6.0,990.5530749125489,4.614650860645907,0.4,0.23999042806352558,0.7104611513435588
-7.5,908.3605142254667,4.095475988514569,0.35,0.41594621175275803,0.6653284904400395
-9.81,1015.9571856720428,5.662397235645868,0.85,0.01294983910931163,1.1467431762957374
-11.0,609.7550538296446,3.556424126358576,1.0,0.06945335404841592,1.0230298961008546
-12.0,532.1962502892212,3.3071960622768524,0.95,0.024157163409411868,1.1382087500218447
