gen,best,mean,sigma,penalty_scale,correction_scale,elapsed_s
0,-12.25536403665541,-74.39456386829855,0.49039615454532404,0.2,0.0,1.4706470966339111
1,-55.37224643820782,-75.6007864635607,0.48194440370453956,0.20400000000000001,0.0025,0.18128085136413574
2,-21.79813315983129,-71.94813251014068,0.4743989003313452,0.20800000000000002,0.005,0.18997693061828613
3,-17.383588787851792,-71.59474877615409,0.46764187540084723,0.21200000000000002,0.0075,0.23285770416259766
4,-37.17680087011152,-68.09568630832558,0.4614780902515788,0.21600000000000003,0.01,0.24431204795837402
5,10.015722826783175,-58.73569239913131,0.45591286799178016,0.22000000000000003,0.0125,0.26947617530822754
6,130.87066989654056,-35.663835315986816,0.45078679857739073,0.224,0.015,0.32054591178894043
7,122.14171063096045,-36.53412227980371,0.44599465318857706,0.228,0.0175,0.31798720359802246
8,90.70115841370779,-47.22507935879832,0.44165851201721656,0.232,0.02,0.29749608039855957
9,149.2674745846775,-31.460945450072053,0.43780661939932264,0.23600000000000002,0.0225,0.3103969097137451
10,129.6269564714113,-30.264362540980606,0.4343113293959381,0.24000000000000002,0.025,0.36608004570007324
11,150.7544434550639,-15.927267714294882,0.4310195911398215,0.24400000000000002,0.0275,0.40970587730407715
12,151.57752820106052,28.09771545573729,0.4278849907304713,0.248,0.03,0.47077012062072754
13,154.4528784208245,36.6443244795249,0.42494477165948835,0.252,0.0325,0.46906304359436035
14,155.3599358618696,17.100606599395267,0.4222358333766115,0.256,0.035,0.43143486976623535
15,155.6442156779499,23.52795974576236,0.41947667220602924,0.26,0.0375,0.47679996490478516
16,154.79718730563727,30.70834980189368,0.41687033966098225,0.264,0.04,0.407822847366333
17,154.47623286143124,45.715162569139935,0.41457293612389107,0.268,0.0425,0.47084903717041016
18,151.62296979731727,29.80635613920444,0.41244812114467205,0.272,0.045,0.4705789089202881
19,152.38135836237987,47.05741061976596,0.4103412256290544,0.276,0.0475,0.5517029762268066
20,149.96254355997846,37.190692620423256,0.40819877804538723,0.28,0.05,0.5217468738555908
21,159.59304918070603,53.71560499147722,0.4063474191462175,0.28400000000000003,0.0525,0.5841071605682373
22,149.78444127579291,44.97368481369174,0.404683455719069,0.28800000000000003,0.055,0.5396201610565186
23,166.08703595602978,56.927892752614056,0.4031547965218413,0.29200000000000004,0.0575,0.6225888729095459
24,164.16830169361037,40.30153388321803,0.4018268657807399,0.29600000000000004,0.06,0.67942214012146
25,161.58099240840215,45.70527504703013,0.4004328648598288,0.30000000000000004,0.0625,0.6234312057495117
26,179.34548545233795,28.376786228414694,0.3992795016883456,0.30400000000000005,0.065,0.6601881980895996
27,173.3046695708339,41.484079484105024,0.3981017515945536,0.30800000000000005,0.0675,0.679286003112793
28,166.03982393793197,41.8444723186786,0.3970153075982696,0.31200000000000006,0.07,0.6519160270690918
29,168.75397553609434,27.041626705642194,0.39611019844364054,0.316,0.0725,0.6877799034118652
30,170.27717310651968,23.667945955049664,0.3952789699219914,0.32,0.075,0.7033181190490723
31,163.93588635333194,24.131872752488842,0.3946643704308947,0.324,0.0775,0.6780569553375244
32,179.15272110035994,91.66159671397665,0.39402666640016126,0.328,0.08,0.7518551349639893
33,180.6889046819767,34.44840347388371,0.3934817806036127,0.332,0.0825,0.7698769569396973
34,163.92971933001655,83.54863210154474,0.39301888881097063,0.336,0.085,0.766308069229126
35,158.22722513333886,69.53480167518664,0.3925801724575127,0.33999999999999997,0.0875,0.721121072769165
36,184.79333014981125,22.56720166663704,0.392211465796504,0.344,0.09,0.8397567272186279
37,177.86656000164172,74.2541382089893,0.39195417152403517,0.348,0.0925,0.8397598266601562
38,162.24001239235463,59.592050045116665,0.39178206566544593,0.35200000000000004,0.095,0.7682039737701416
39,172.1811395907115,66.10443147022939,0.3917343000450678,0.35600000000000004,0.0975,0.8897531032562256
40,190.48397722798242,4.448507916000331,0.3916725569886646,0.36000000000000004,0.1,0.7290060520172119
41,175.9468929400036,18.71947246857868,0.39147775939326124,0.364,0.1025,0.8521320819854736
42,169.19197700130368,21.60756268225071,0.3913131064525962,0.368,0.105,0.7846908569335938
43,177.1332985298907,24.982089548775484,0.3909785037480773,0.372,0.1075,0.8164112567901611
44,168.9574572065834,44.84925146186361,0.39075520460358193,0.376,0.11,0.9001541137695312
45,168.94725083896046,25.590013880346724,0.3905504951689714,0.38,0.1125,0.9630839824676514
46,171.41168615772946,93.52185687863603,0.3902726233636188,0.384,0.115,0.9526269435882568
47,170.4498946155826,84.57939270125368,0.3900825774706125,0.388,0.1175,0.9294259548187256
48,185.91976772562506,77.40182992885046,0.38992159764123424,0.392,0.12,1.056143045425415
49,209.93329247860558,76.66462506574574,0.3897787451331638,0.396,0.1225,1.0491619110107422
50,255.84971331313955,66.10510518395711,0.38951300631200486,0.4,0.125,1.1119780540466309
51,204.30705712361495,65.58267399721704,0.38925985233217186,0.404,0.1275,0.9606308937072754
52,175.66334771833746,89.2173455577545,0.3890901410346314,0.40800000000000003,0.13,0.9489240646362305
53,249.6777150419472,81.81085253582403,0.38884220095333416,0.41200000000000003,0.1325,1.1903438568115234
54,190.13143841704604,97.69554123105353,0.38852462998496806,0.41600000000000004,0.135,1.0290868282318115
55,209.29927507598248,135.75192437725735,0.3882467124759308,0.42000000000000004,0.1375,1.1102039813995361
56,273.52705239356993,144.12267986426875,0.38805291829856753,0.42400000000000004,0.14,1.3135738372802734
57,272.19520777241297,86.74683963680636,0.3879732344492861,0.428,0.1425,1.471592903137207
58,270.76766272225115,83.15684112080922,0.38804365170178684,0.432,0.145,1.3771610260009766
59,233.56492733352812,72.83124326501965,0.3877953728215921,0.436,0.1475,1.4319140911102295
60,259.98735866720284,62.8284148776428,0.3876073956333066,0.44,0.15,1.3916411399841309
61,295.0415130623273,108.16843381969753,0.38743603762262857,0.444,0.1525,1.6362340450286865
62,337.91514310104833,92.68720469337093,0.387288427769273,0.448,0.155,1.76590895652771
63,316.5122515865532,111.45752386008459,0.38708881537264334,0.452,0.1575,1.7490389347076416
64,343.52772173855806,110.00063788140235,0.38681797291663467,0.456,0.16,1.952998161315918
65,285.8691741378556,71.71856867348444,0.3866507810143969,0.46,0.1625,1.689572811126709
66,319.97523339682505,126.89591928909574,0.3866624814256632,0.464,0.165,1.940371036529541
67,306.4785977313397,119.31142475522287,0.3866790216969367,0.468,0.1675,2.146428108215332
68,324.74603681972695,110.3938781578311,0.3867045389484549,0.47200000000000003,0.17,2.2635130882263184
69,296.82628617613864,128.5411663769007,0.38661474106105703,0.476,0.1725,2.111776113510132
70,297.9646222983105,97.42789954893628,0.3864651842092513,0.48,0.175,1.7533409595489502
71,315.94875568898567,113.09890708552253,0.38643868929728603,0.484,0.1775,1.9232478141784668
72,285.29817417126606,86.00255995442981,0.3865298706765449,0.488,0.18,1.9978008270263672
73,318.0723498697777,112.68921967460047,0.38663382419734893,0.492,0.1825,2.0825142860412598
74,305.5203925124056,98.78949049139028,0.3865291748653738,0.496,0.185,2.0045738220214844
75,299.2681030638364,75.4597605458354,0.3866288906953031,0.5,0.1875,2.168515920639038
76,317.4184293150098,113.58582970208067,0.38693660570293303,0.504,0.19,2.073122024536133
77,259.78264890265353,128.83477142149908,0.3872389740478724,0.508,0.1925,1.8941650390625
78,325.2057503328859,168.74809194407712,0.38761886783859484,0.512,0.195,2.3345353603363037
79,317.24370873401665,93.29976948751684,0.3879727317265136,0.516,0.1975,2.160917043685913
80,330.93452088549014,115.93839871481218,0.38838332108654267,0.52,0.2,2.135023832321167
81,274.7965227645618,134.57631652585826,0.38866586043210183,0.524,0.2025,2.427996873855591
82,286.17385155760223,145.28619601163697,0.3890512450642566,0.528,0.205,2.287808895111084
83,287.62129016059276,95.44984665684258,0.38928227441377083,0.532,0.2075,2.070340156555176
84,272.60592028974685,90.80670033436743,0.38937816962123073,0.536,0.21,2.3364598751068115
85,298.7805462713176,111.15081451358658,0.38972667599595046,0.54,0.2125,1.8851168155670166
86,304.85908625017095,151.16666915123432,0.3900002455537334,0.544,0.215,2.394727945327759
87,302.64961786610746,119.35262050462056,0.39029299786690913,0.548,0.2175,2.0318520069122314
88,298.5349729081982,137.89696497378594,0.3905715701835255,0.552,0.22,2.0149691104888916
89,312.06447953064315,105.29633710667035,0.3906162164341941,0.556,0.2225,2.0101208686828613
90,290.10659645598406,149.32854448065532,0.3908748036441915,0.56,0.225,2.143209934234619
91,290.7154254210337,129.22553732962035,0.39121657032934415,0.5640000000000001,0.2275,2.233077049255371
92,299.3598062903033,160.93245707408641,0.3915980021839732,0.5680000000000001,0.23,2.5324480533599854
93,319.32103887606064,168.89946600634804,0.3921435374654561,0.5720000000000001,0.2325,2.3600940704345703
94,315.354550501367,142.746856676616,0.3926170453147243,0.5760000000000001,0.235,2.4264397621154785
95,312.7350682388405,161.34953583966688,0.3930817264785416,0.5800000000000001,0.2375,2.4499168395996094
96,327.192071779517,158.87564378050394,0.3935511245094469,0.5840000000000001,0.24,2.3911569118499756
97,286.9346508907365,133.81925854303645,0.3939680348449003,0.5880000000000001,0.2425,2.6042580604553223
98,312.74680727763024,173.8532440883365,0.39427146949539615,0.5920000000000001,0.245,2.8640689849853516
99,314.7950025148095,123.22387846777379,0.3946134654677672,0.5960000000000001,0.2475,2.5047249794006348
100,306.50117729371624,152.491023398612,0.39505956741445164,0.6000000000000001,0.25,2.709665060043335
101,304.71983776306666,153.61668164915204,0.39548329884118444,0.6040000000000001,0.2525,1.9714622497558594
102,317.8938938646939,190.35109077160365,0.3958092862039555,0.6080000000000001,0.255,2.8002140522003174
103,317.24053632797404,151.58693564725058,0.396130293873413,0.6120000000000001,0.2575,2.9646408557891846
104,312.8718823431468,153.17999829878426,0.3964405076479376,0.6160000000000001,0.26,2.8766300678253174
105,300.93240704051203,183.78104624292467,0.39660602084204427,0.6200000000000001,0.2625,2.6946427822113037
106,311.0782028755645,191.0721155779305,0.3967701451481838,0.6240000000000001,0.265,2.7979798316955566
107,278.7851574912591,161.10471843534714,0.396919732873926,0.6280000000000001,0.2675,2.877357006072998
108,297.29398873102895,108.97669432112525,0.3971168937877219,0.6320000000000001,0.27,2.0878379344940186
109,323.44722692470185,157.08736534189293,0.39691926346222417,0.6360000000000001,0.2725,2.401890993118286
110,331.7498591309956,166.69341444917785,0.396783806703928,0.6400000000000001,0.275,2.8923850059509277
111,316.61063024671887,192.74823407734482,0.39661978695473393,0.6440000000000001,0.2775,2.811890125274658
112,321.65874169690034,195.77250666595177,0.39623053642934775,0.6480000000000001,0.28,2.7823328971862793
113,321.5734894327301,166.58075378609811,0.395939520228838,0.6519999999999999,0.2825,2.7399680614471436
114,303.58671843514287,194.1416413421657,0.3958031526976555,0.6559999999999999,0.285,2.5724589824676514
115,304.2919166977169,156.3752185314298,0.3957517253931636,0.6599999999999999,0.2875,2.683091878890991
116,307.7077211176095,171.88073285006158,0.39585315962746326,0.6639999999999999,0.29,2.8912789821624756
117,306.49382589505774,173.84296285649015,0.39579023624854315,0.6679999999999999,0.2925,2.704909086227417
118,311.41711758690053,176.34497111024544,0.39555471392030267,0.6719999999999999,0.295,2.461721181869507
119,312.057866590921,193.30401486330962,0.3953242734024387,0.6759999999999999,0.2975,2.8493900299072266
120,328.24155688135005,188.4332978196955,0.3953346019092159,0.6799999999999999,0.3,2.987739086151123
121,316.8905360655121,207.09986459996526,0.3951759343360144,0.6839999999999999,0.3025,3.110592842102051
122,306.68684165459473,161.17642150708633,0.3950541256179976,0.688,0.305,3.1985981464385986
123,319.6024220746213,158.06094923813595,0.39511986435690866,0.692,0.3075,2.8251519203186035
124,314.1505567415176,142.78443183210734,0.39499960924755,0.696,0.31,2.8350820541381836
125,328.5675440202312,159.50309935106574,0.39502968887284334,0.7,0.3125,3.137605905532837
126,311.18137026758467,158.64063622034337,0.39497694045522397,0.704,0.315,3.32590913772583
127,285.853875327394,155.01428628671843,0.3950354012501667,0.708,0.3175,3.0328569412231445
128,292.02197669860635,177.35389332654685,0.3950693036472067,0.712,0.32,2.806607961654663
129,303.2330728502386,167.40582433613173,0.39493886019180113,0.716,0.3225,3.122316837310791
130,310.46488055947697,162.05986091950086,0.39481852136465223,0.72,0.325,2.749289035797119
131,307.85251592634285,141.89028645148036,0.39480493446497694,0.724,0.3275,2.538715124130249
132,298.7543911803576,110.08299357517274,0.3946760946547597,0.728,0.33,2.2474119663238525
133,298.6020893148968,139.29282806945457,0.3944543160687184,0.732,0.3325,2.684568166732788
134,298.08768236055886,165.80679630673043,0.39414310584059725,0.736,0.335,2.8114891052246094
135,292.76607758347706,148.24005204921644,0.3939376177593552,0.74,0.3375,2.8283870220184326
136,303.3696620270625,83.26603837375913,0.39374440754598067,0.744,0.34,2.1940510272979736
137,302.75412230430953,111.03094331447483,0.3937048373547286,0.748,0.3425,2.3826076984405518
138,294.0695666718335,198.46293976325234,0.3936275815985119,0.752,0.345,2.897495985031128
139,299.5884782236798,184.20120931954978,0.39347657287430754,0.756,0.3475,2.9784300327301025
140,287.6125586240071,184.3980472343206,0.3931974904641148,0.76,0.35,2.6632659435272217
141,295.30048843074263,150.83734444864382,0.39297256237693007,0.764,0.3525,2.4826769828796387
142,307.4338444272949,185.95832219294618,0.3927308990703263,0.768,0.355,2.9428343772888184
143,291.1048131187231,161.05759761732006,0.39266155994068386,0.772,0.3575,2.691828966140747
144,290.82318907107657,119.69214081852824,0.3924429379419455,0.776,0.36,3.0606462955474854
