gen,best,mean,sigma,penalty_scale,correction_scale,gravity,phase,elapsed_s
0,-68.9729126156243,-78.39182263705308,0.490284570687861,0.2,0.0,-1.6,lv0(a=0),1.466871976852417
1,-63.58526932452114,-76.06308858451239,0.48185689752592614,0.20400000000000001,0.0025,-1.6,lv0(a=1),0.15167903900146484
2,-62.08181880309426,-75.32836743840033,0.4739669805128322,0.20800000000000002,0.005,-1.6,lv0(a=2),0.16788673400878906
3,-60.91070303627589,-76.20758873794894,0.46701788036456615,0.21200000000000002,0.0075,-1.6,lv0(a=3),0.25064802169799805
4,-51.28963427037868,-75.11275664733573,0.46071876754026075,0.21600000000000003,0.01,-1.6,lv0(a=4),0.2653510570526123
5,-21.980405933480217,-71.4881678138735,0.4549736904730753,0.22000000000000003,0.0125,-1.6,lv0(a=5),0.2411348819732666
6,-22.603106879400585,-69.59861987520745,0.4497883151791793,0.224,0.015,-1.6,lv0(a=5),0.298691987991333
7,-36.52315048620476,-71.80991226289754,0.44494086702754276,0.228,0.0175,-1.6,lv0(a=5),0.26642584800720215
8,-42.89718751354335,-71.02660533629411,0.4404918235965374,0.232,0.02,-1.6,lv0(a=5),0.2862248420715332
9,-4.434642180037296,-62.18676864723305,0.4364612185914438,0.23600000000000002,0.0225,-1.6,lv0(a=5),0.376065731048584
10,-15.418679803430107,-60.952201606071924,0.43262931488442696,0.24000000000000002,0.025,-1.6,lv0(a=5),0.3820219039916992
11,-20.239966173042742,-69.10074610866907,0.4291792336719924,0.24400000000000002,0.0275,-1.6,lv0(a=5),0.35898375511169434
12,-11.497904092820084,-68.06245689838742,0.4259651006768878,0.248,0.03,-1.6,lv0(a=5),0.4113481044769287
13,-28.931520798994224,-68.78477784773513,0.42321539376981754,0.252,0.0325,-1.6,lv0(a=5),0.39641499519348145
14,-19.024291910783035,-73.54580338656444,0.42069807126680475,0.256,0.035,-1.6,lv0(a=5),0.3633079528808594
15,20.21940214659909,-58.915815212017925,0.4185203653136627,0.26,0.0375,-1.6,lv0(a=5),0.41710996627807617
16,-0.9559676813962312,-51.01640491644171,0.4164160066905182,0.264,0.04,-1.6,lv0(a=5),0.47449493408203125
17,10.61463226604112,-61.732895194190675,0.41449565946011796,0.268,0.0425,-1.6,lv0(a=5),0.3762969970703125
18,-9.540473793237735,-69.21393823109756,0.4127500891024764,0.272,0.045,-1.6,lv0(a=5),0.4052622318267822
19,17.51559325940477,-70.07168108988856,0.4111427880656523,0.276,0.0475,-1.6,lv0(a=5),0.36579203605651855
20,2.097079294574956,-71.2458876155624,0.40970694502493293,0.28,0.05,-1.6,lv0(a=5),0.3136861324310303
21,27.63244063494034,-62.07738414936303,0.4084883201650788,0.28400000000000003,0.0525,-1.6,lv0(a=5),0.42016100883483887
22,56.17462041345143,-57.584026773958996,0.40728372251855427,0.28800000000000003,0.055,-1.6,lv0(a=5),0.40982604026794434
23,29.311610016535695,-59.27779729689738,0.40616893751396044,0.29200000000000004,0.0575,-1.6,lv0(a=5),0.48560404777526855
24,34.064438737738435,-62.53917827176993,0.4051395055526541,0.29600000000000004,0.06,-1.6,lv0(a=5),0.4525578022003174
25,52.295095586149166,-40.77308428353589,0.4041027262862393,0.30000000000000004,0.0625,-1.6,lv0(a=5),0.5413918495178223
26,39.87200081991866,-42.66694512086329,0.40315999913946077,0.30400000000000005,0.065,-1.6,lv0(a=5),0.5130941867828369
27,49.66501642727484,-47.09354629001974,0.4022108028030969,0.30800000000000005,0.0675,-1.6,lv0(a=5),0.4981200695037842
28,43.00556687333496,-67.65632713127177,0.4012761774107117,0.31200000000000006,0.07,-1.6,lv0(a=5),0.45996689796447754
29,40.53409086820214,-37.932593863145826,0.40031321535076825,0.316,0.0725,-1.6,lv0(a=5),0.4855778217315674
30,56.41328646901934,-34.75559135641985,0.399366523770226,0.32,0.075,-1.6,lv0(a=5),0.5354080200195312
31,54.11763022158011,-24.619162214764902,0.3983960049286318,0.324,0.0775,-1.6,lv0(a=5),0.5861141681671143
32,55.737525682175324,-34.67636307962316,0.397491966919864,0.328,0.08,-1.6,lv0(a=5),0.5128250122070312
33,54.93733809080086,-37.96145112835892,0.3967187196252398,0.332,0.0825,-1.6,lv0(a=5),0.5394449234008789
34,37.176060620108025,-43.583303171524065,0.396057851370134,0.336,0.085,-1.6,lv0(a=5),0.49178028106689453
35,32.57828769959897,-29.20129730772179,0.3954154415552811,0.33999999999999997,0.0875,-1.6,lv0(a=5),0.5123209953308105
36,45.89903363292412,-42.021502302416536,0.39460082094042276,0.344,0.09,-1.6,lv0(a=5),0.49132513999938965
