gen,best,mean,sigma,penalty_scale,correction_scale,gravity,phase,elapsed_s
0,-29.08307048204951,-75.21524618549267,0.49036063814358044,0.2,0.0,-1.6,lv0(-1.6),1.7408580780029297
1,-57.19297925896217,-73.00666603540893,0.4820921051223777,0.20400000000000001,0.0025,-1.6,lv0(-1.6),0.18352532386779785
2,-58.07529858968578,-69.7487616553175,0.4746977664922731,0.20800000000000002,0.005,-1.6,lv0(-1.6),0.18925809860229492
3,-58.12435285805833,-67.25094808243513,0.46791251462265393,0.21200000000000002,0.0075,-1.6,lv0(-1.6),0.22197222709655762
4,-55.23044105622349,-69.36880957668197,0.4616556693016515,0.21600000000000003,0.01,-1.6,lv0(-1.6),0.22461318969726562
5,-47.38380303870724,-66.22915320406082,0.45592473694315094,0.22000000000000003,0.0125,-1.6,lv0(-1.6),0.22785615921020508
6,-42.229873262757394,-62.81656912971967,0.4506078210195797,0.224,0.015,-1.6,lv0(-1.6),0.2839791774749756
7,-47.99062500019682,-65.14257531459933,0.445770978748245,0.228,0.0175,-1.6,lv0(-1.6),0.27787232398986816
8,-48.28362704455469,-64.34773661673876,0.4412197392160719,0.232,0.02,-1.6,lv0(-1.6),0.2759871482849121
9,-47.07748258318103,-65.2221472974447,0.43695029796244467,0.23600000000000002,0.0225,-1.6,lv0(-1.6),0.30602312088012695
10,-42.281516918627595,-63.58774891803809,0.43302757328237135,0.24000000000000002,0.025,-1.6,lv0(-1.6),0.3305788040161133
11,-46.16391786042013,-64.28252234183205,0.42946606784839886,0.24400000000000002,0.0275,-1.6,lv0(-1.6),0.34304189682006836
12,-11.22840166563148,-63.98558693789662,0.42610235297941207,0.248,0.03,-1.6,lv0(-1.6),0.36194610595703125
13,-46.40720184644013,-66.28538076401409,0.4230508859527488,0.252,0.0325,-1.6,lv0(-1.6),0.3977069854736328
14,-11.314464542670642,-64.71895952693053,0.42031742746498163,0.256,0.035,-1.6,lv0(-1.6),0.33876824378967285
15,-15.656010374384906,-65.4804761478119,0.4176525636468264,0.26,0.0375,-1.6,lv0(-1.6),0.43998217582702637
16,-30.137579064585363,-69.19304329368124,0.41509788312106083,0.264,0.04,-1.6,lv0(-1.6),0.36155176162719727
17,22.001130558797,-65.59755038311971,0.4126669759696207,0.268,0.0425,-1.6,lv0(-1.6),0.33450794219970703
18,-21.88884544813303,-63.013319305415735,0.4103541503122078,0.272,0.045,-1.6,lv0(-1.6),0.4527900218963623
19,-16.297411118507622,-66.66970795916596,0.40817355468315175,0.276,0.0475,-1.6,lv0(-1.6),0.4109611511230469
20,-17.86026249496284,-68.19890579896055,0.4060340830615332,0.28,0.05,-1.6,lv0(-1.6),0.429218053817749
21,-25.16404895177075,-65.80323185343538,0.4040146713395083,0.28400000000000003,0.0525,-1.6,lv0(-1.6),0.5105926990509033
22,12.663910149488885,-60.523302886275566,0.40205822048097817,0.28800000000000003,0.055,-1.6,lv0(-1.6),0.5777997970581055
23,-30.081953486565023,-71.55080928007776,0.400161805459911,0.29200000000000004,0.0575,-1.6,lv0(-1.6),0.49131083488464355
24,-22.880107501677713,-72.25169734248502,0.3984994405921889,0.29600000000000004,0.06,-1.6,lv0(-1.6),0.5093071460723877
25,1.947842413930239,-67.60494894745307,0.39704042193402306,0.30000000000000004,0.0625,-1.6,lv0(-1.6),0.5697641372680664
26,-25.496145082772543,-71.50598122337476,0.3957862227273302,0.30400000000000005,0.065,-1.6,lv0(-1.6),0.5399279594421387
27,42.46129999042474,-67.26193277989043,0.3947791240138229,0.30800000000000005,0.0675,-1.6,lv0(-1.6),0.565911054611206
28,-30.435477575200377,-73.15289955586294,0.3938822376910957,0.31200000000000006,0.07,-1.6,lv0(-1.6),0.4911839962005615
29,51.146812297534716,-66.5554939964674,0.39287877541083743,0.316,0.0725,-1.6,lv0(-1.6),0.6037030220031738
30,-8.403917655230714,-65.49607308810275,0.39185328926545687,0.32,0.075,-1.6,lv0(-1.6),0.6984782218933105
31,3.974143946019024,-63.089792778374466,0.3908290790689883,0.324,0.0775,-1.6,lv0(-1.6),0.6815540790557861
