gen,best,mean,sigma,penalty_scale,correction_scale,gravity,phase,elapsed_s
0,-49.134045543551146,-75.07511537886985,0.49049799539258937,0.2,0.0,-1.6,warmup,1.5375361442565918
1,-53.84163958286712,-72.19942261322548,0.4822721642048167,0.20400000000000001,0.0025,-1.6,warmup,0.2020716667175293
2,-55.95746567793961,-68.09161136886681,0.4749074932182905,0.20800000000000002,0.005,-1.6,warmup,0.20968294143676758
3,-54.77981860337362,-65.7951494782948,0.46830905557975105,0.21200000000000002,0.0075,-1.6,warmup,0.26713109016418457
4,-52.68124877277861,-64.29534801678972,0.46248542621235356,0.21600000000000003,0.01,-1.6,warmup,0.22942090034484863
5,-45.10906786120938,-60.09138713972758,0.45733163799216225,0.22000000000000003,0.0125,-1.6,warmup,0.31662583351135254
6,-37.85971430446571,-58.22673422262933,0.45265820505165844,0.224,0.015,-1.6,warmup,0.3201761245727539
7,-39.1443071830821,-58.85403299242121,0.44839979899331917,0.228,0.0175,-1.6,warmup,0.34157705307006836
8,-24.67506736981596,-59.09445669858026,0.44443178930999855,0.232,0.02,-1.6,warmup,0.4119527339935303
9,-13.645543144831938,-60.071541067066605,0.44065052579872727,0.23600000000000002,0.0225,-1.6,warmup,0.36687397956848145
10,-37.59567769675115,-62.4594244876035,0.4371798868668815,0.24000000000000002,0.025,-1.6,warmup,0.3882920742034912
11,-26.03504337968702,-60.682646676728666,0.43412788774525585,0.24400000000000002,0.0275,-1.6,warmup,0.46280384063720703
12,-7.4862126792901975,-61.52208818501447,0.4314076428726025,0.248,0.03,-1.6,warmup,0.4897451400756836
13,-34.547929807713125,-58.32682603347412,0.42890601901416475,0.252,0.0325,-1.6,warmup,0.48779892921447754
14,-31.916325182750498,-58.68740780910548,0.42646389583835803,0.256,0.035,-1.6,warmup,0.49789977073669434
15,4.125530134066213,-59.81232590148968,0.4241808976060148,0.26,0.0375,-1.6,warmup,0.5375092029571533
16,20.501209261356223,-54.21140323899842,0.42215391263660945,0.264,0.04,-1.6,warmup,0.5209128856658936
17,-18.046913886441654,-58.128940830416084,0.4202959683320222,0.268,0.0425,-1.6,warmup,0.5946621894836426
18,-12.92543971536218,-58.329510885843284,0.41867321537788216,0.272,0.045,-1.6,warmup,0.5591869354248047
19,9.164112225684953,-47.79159792575847,0.41724523637097755,0.276,0.0475,-1.6,warmup,0.6401629447937012
20,47.03752280819155,-54.55605043993332,0.4157823820285104,0.28,0.05,-1.6,warmup,0.5562849044799805
21,94.23593068904944,-55.90687677279878,0.414283209197251,0.28400000000000003,0.0525,-1.6,warmup,0.5306589603424072
22,8.837336514869506,-53.71913043857974,0.4129084078562126,0.28800000000000003,0.055,-1.6,warmup,0.6154298782348633
23,78.74216027098653,-63.71409637688881,0.411525252533716,0.29200000000000004,0.0575,-1.6,warmup,0.5061168670654297
24,18.190952477121417,-62.5491060295888,0.4103568461711955,0.29600000000000004,0.06,-1.6,warmup,0.5607171058654785
25,18.333249420013445,-58.375514755202836,0.4092883876406656,0.30000000000000004,0.0625,-1.6,warmup,0.5826280117034912
26,34.46446287270437,-53.053632840096085,0.4082646098784657,0.30400000000000005,0.065,-1.6,warmup,0.6643168926239014
27,122.01604718002027,-33.97932900713585,0.4073449503646736,0.30800000000000005,0.0675,-1.6,warmup,0.8012590408325195
28,177.736683588216,-36.89696175023015,0.40655567385835156,0.31200000000000006,0.07,-1.6,warmup,0.823012113571167
29,150.24482561652297,-28.523385156438792,0.4057382359125681,0.316,0.0725,-1.6,warmup,0.8689241409301758
30,260.0243841227204,-10.123979915298397,0.40508934246050404,0.32,0.075,-1.6,warmup,1.0160839557647705
31,225.7093493829755,-18.54217144333498,0.4044537062608752,0.324,0.0775,-1.6,warmup,0.8856990337371826
32,212.33731515784532,-12.849229780521577,0.4040011350936534,0.328,0.08,-1.6,warmup,0.994271993637085
33,293.7010537899641,-16.32425530205304,0.40343214845950154,0.332,0.0825,-1.6,warmup,1.108795166015625
34,239.79352160193673,3.339274489965265,0.4028934129202535,0.336,0.085,-1.6,warmup,1.3070478439331055
35,255.4622515375977,20.06274548180962,0.4022338695098917,0.33999999999999997,0.0875,-1.6,warmup,1.3080992698669434
36,224.2160675295761,14.431094873815052,0.40164488450930946,0.344,0.09,-1.6,warmup,1.6041951179504395
37,241.1481091366942,18.674637478173423,0.40111622265147806,0.348,0.0925,-1.6,warmup,1.4558727741241455
38,298.633382693725,39.164726247246264,0.4006203784254864,0.35200000000000004,0.095,-1.6,warmup,1.5065491199493408
39,270.8295552652989,90.45599429757235,0.40015308483397,0.35600000000000004,0.0975,-1.6,warmup,1.803981065750122
40,265.27203185367125,117.11894961344656,0.3997700046554016,0.36000000000000004,0.1,-1.6,warmup,1.8378639221191406
41,299.01558153775454,166.6513571232455,0.39944895502574157,0.364,0.1025,-1.6,warmup,2.1535279750823975
42,270.73003163231016,176.1731094683296,0.39910217281326366,0.368,0.105,-1.6,warmup,1.9139859676361084
43,309.2877453751698,117.33100606040493,0.3987709802111962,0.372,0.1075,-1.6,warmup,1.7996799945831299
44,268.3506781433255,125.85978190004612,0.39835080367819037,0.376,0.11,-1.6,warmup,2.0559029579162598
45,314.3215785494985,140.63804240604304,0.3980287797896908,0.38,0.1125,-1.6,warmup,2.2399961948394775
46,316.6346069838032,125.06691433606966,0.3978318095477513,0.384,0.115,-1.6,warmup,2.176499843597412
47,281.7031159185463,136.51236117993602,0.3978364812346074,0.388,0.1175,-1.6,warmup,2.1835172176361084
48,348.39068317962386,194.7683804853532,0.39797340531092174,0.392,0.12,-1.6,warmup,2.6669507026672363
49,317.26516910959754,163.04275044344382,0.39825206503344457,0.396,0.1225,-1.6,warmup,2.004678964614868
50,341.0645820792127,186.1767024802934,0.3985917442079431,0.4,0.125,-1.6,warmup,3.028186082839966
51,326.6896099351248,187.98917056686236,0.3989199661441656,0.404,0.1275,-1.6,warmup,2.657193899154663
52,339.73223119904316,175.20118263714699,0.3991460405104868,0.40800000000000003,0.13,-1.6,warmup,2.6687638759613037
53,332.9323012883419,169.34972911811283,0.3995586116442183,0.41200000000000003,0.1325,-1.6,warmup,2.496670961380005
54,317.0405205621685,160.8377632963352,0.39988324813481096,0.41600000000000004,0.135,-1.6,warmup,2.4465808868408203
55,313.4664141476807,169.38367832479247,0.40040677555965826,0.42000000000000004,0.1375,-1.6,warmup,2.7120521068573
56,334.93570305902654,173.38437497262618,0.4009077034154559,0.42400000000000004,0.14,-1.6,warmup,2.722327709197998
57,329.67241928045934,200.33902443957965,0.40121228099600903,0.428,0.1425,-1.6,warmup,2.873983144760132
58,312.0437533538931,175.1398612556847,0.401633444506922,0.432,0.145,-1.6,warmup,2.8265879154205322
59,325.5892640261431,185.4373006274474,0.40208847258532,0.436,0.1475,-1.6,warmup,3.026176929473877
60,326.5885067096596,214.26225587395984,0.40268286201845577,0.44,0.15,-1.6,warmup,2.9208202362060547
61,334.9659717882627,199.64555262862535,0.40323355426755847,0.444,0.1525,-1.6,warmup,2.7131292819976807
62,324.0251270133504,204.483744478176,0.4036974242963723,0.448,0.155,-1.6,warmup,2.9570412635803223
63,325.29128900697964,214.04404087164193,0.4041991103778022,0.452,0.1575,-1.6,warmup,3.10758900642395
64,335.7112078085822,243.38108057729391,0.4047312312196422,0.456,0.16,-1.6,warmup,3.320700168609619
