gen,best,mean,sigma,penalty_scale,correction_scale,gravity,phase,elapsed_s
0,-56.67601395722028,-75.9127147805111,0.49046267780181213,0.2,0.0,-1.6,lv0(-1.6),1.6747119426727295
1,-60.15683192618184,-72.65498807373592,0.4822604359665162,0.20400000000000001,0.0025,-1.6,lv0(-1.6),0.22408080101013184
2,-51.60152259752655,-71.29777888715861,0.47504013068917766,0.20800000000000002,0.005,-1.6,lv0(-1.6),0.2512650489807129
3,-30.915121582507066,-64.3646672016009,0.468578002899001,0.21200000000000002,0.0075,-1.6,lv0(-1.6),0.3067209720611572
4,-47.14770759275317,-63.369180736042026,0.4628273100050543,0.21600000000000003,0.01,-1.6,lv0(-1.6),0.3186028003692627
5,-45.14091204261269,-61.745792468428306,0.45768032733425595,0.22000000000000003,0.0125,-1.6,lv0(-1.6),0.35135984420776367
6,-27.249944480189214,-58.69516382399545,0.45269345786949816,0.224,0.015,-1.6,lv0(-1.6),0.37942075729370117
7,-32.0283357723704,-56.384904075827556,0.4480999479284682,0.228,0.0175,-1.6,lv0(-1.6),0.3673059940338135
8,-31.016797563970528,-54.06113892769465,0.44384748073433405,0.232,0.02,-1.6,lv0(-1.6),0.39917492866516113
9,-25.26266885306727,-52.93658988733407,0.43998597593943406,0.23600000000000002,0.0225,-1.6,lv0(-1.6),0.43300509452819824
10,-26.608047868655035,-50.3858520278688,0.4363056963035149,0.24000000000000002,0.025,-1.6,lv0(-1.6),0.48954319953918457
11,32.21211763849291,-54.93580155232807,0.43314770991160056,0.24400000000000002,0.0275,-1.6,lv0(-1.6),0.3957669734954834
12,-26.42764550743944,-51.26451104264023,0.4304367965529309,0.248,0.03,-1.6,lv0(-1.6),0.5763893127441406
13,-11.37193904624076,-48.08293389545169,0.42786864673629993,0.252,0.0325,-1.6,lv0(-1.6),0.6351370811462402
14,3.534004317412362,-47.09447299549098,0.4255211640060044,0.256,0.035,-1.6,lv0(-1.6),0.6154789924621582
15,20.805354765150746,-47.53645851829298,0.42327904466088856,0.26,0.0375,-1.6,lv0(-1.6),0.6459851264953613
16,75.12674294394027,-40.71855563745363,0.42115555298380897,0.264,0.04,-1.6,lv0(-1.6),0.6818239688873291
17,119.37942790721131,-43.020546254843396,0.4191702173557177,0.268,0.0425,-1.6,lv0(-1.6),0.679574728012085
18,185.1723920480048,-34.46727531215531,0.4173842251018162,0.272,0.045,-1.6,lv0(-1.6),0.8140530586242676
19,213.9961821302595,-22.45768802193631,0.4157093994427681,0.276,0.0475,-1.6,lv0(-1.6),0.8482179641723633
20,224.60453981458275,-1.2115248665798837,0.4142627686429058,0.28,0.05,-1.6,lv0(-1.6),1.073011875152588
21,215.7665139722361,5.863276521340407,0.41268325845924925,0.28400000000000003,0.0525,-1.6,lv0(-1.6),1.300550937652588
22,237.6012044875599,52.841352899922,0.4112405609665543,0.28800000000000003,0.055,-1.6,lv0(-1.6),1.5838911533355713
23,250.56279474711042,32.98978348042629,0.40989429625927226,0.29200000000000004,0.0575,-1.6,lv0(-1.6),1.4665038585662842
24,233.99837167760901,72.88824310096382,0.4086920730107845,0.29600000000000004,0.06,-1.6,lv0(-1.6),1.5255331993103027
25,239.60698838517655,126.13402263095902,0.40748981041981125,0.30000000000000004,0.0625,-1.6,lv0(-1.6),1.5973079204559326
26,288.0204836375195,149.1257338413743,0.40640871674826834,0.30400000000000005,0.065,-1.6,lv0(-1.6),1.9131979942321777
27,243.35922599477922,144.7616418965258,0.4053253256267372,0.30800000000000005,0.0675,-1.6,lv0(-1.6),1.9045937061309814
28,249.01685167852247,174.05924617553262,0.4045693112946549,0.31200000000000006,0.07,-1.6,lv0(-1.6),1.92655611038208
29,245.81005418071518,196.92956056622342,0.40376073749221925,0.316,0.0725,-1.6,lv0(-1.6),2.1329169273376465
30,275.93602967522804,174.49185796504588,0.4030718791916093,0.32,0.075,-1.6,lv0(-1.6),2.072615146636963
31,256.19021900919324,137.6929442183551,0.40244639339430394,0.324,0.0775,-1.6,lv0(-1.6),1.8772852420806885
32,242.42028230347023,146.66378021091984,0.40180263195504956,0.328,0.08,-1.6,lv0(-1.6),2.013005018234253
33,250.7756785991221,180.59433226117144,0.40111147201345204,0.332,0.0825,-1.6,lv0(-1.6),2.1537928581237793
34,270.70401810824427,216.1086660875279,0.4005162622065197,0.336,0.085,-1.6,lv0(-1.6),2.2887048721313477
35,246.73398087722924,188.7936968512809,0.3999219474412725,0.33999999999999997,0.0875,-1.6,lv0(-1.6),2.2580406665802
36,282.49390739140284,193.12307075523807,0.3992964966942126,0.344,0.09,-1.6,lv0(-1.6),2.457736015319824
37,304.9669676099757,176.87906303508984,0.3987297095142302,0.348,0.0925,-1.6,lv0(-1.6),2.4240291118621826
38,288.8321873316898,189.04800427687798,0.3984054575800448,0.35200000000000004,0.095,-1.6,lv0(-1.6),2.3560619354248047
39,261.4919009388354,153.93703213838006,0.3981634229613161,0.35600000000000004,0.0975,-1.6,lv0(-1.6),2.327852725982666
40,286.7494913991689,205.3862087235525,0.39805359534080936,0.36000000000000004,0.1,-1.6,lv0(-1.6),2.44289493560791
41,272.123631183447,192.04828933082095,0.3978430127498402,0.364,0.1025,-1.6,lv0(-1.6),2.520292282104492
42,320.20148331975196,194.45533610970566,0.39772734891154177,0.368,0.105,-1.6,lv0(-1.6),2.5023388862609863
43,306.57481019271444,197.33355465217446,0.39764277964660033,0.372,0.1075,-1.6,lv0(-1.6),2.3682260513305664
44,314.63224240725714,63.187698263995024,0.3974758161851719,0.376,0.11,-1.6,lv0(-1.6),2.20333194732666
45,343.14279749238204,138.7665707966416,0.39736908675234434,0.38,0.1125,-1.6,lv0(-1.6),2.576460123062134
46,326.25010835797906,140.65752349979738,0.3971577754668068,0.384,0.115,-1.6,lv0(-1.6),2.511267900466919
47,312.295702541096,126.58288384387515,0.3968983780973229,0.388,0.1175,-1.6,lv0(-1.6),2.19429612159729
48,319.1286140885233,154.36983196341004,0.3967351796628379,0.392,0.12,-1.6,lv0(-1.6),2.5661959648132324
49,305.37961613882635,170.14038715003463,0.39640993182276696,0.396,0.1225,-1.6,lv0(-1.6),2.7665231227874756
50,329.3169797070362,177.55874051388327,0.3962130322256686,0.4,0.125,-1.6,lv0(-1.6),3.0624499320983887
51,315.0232546023447,137.57570185566436,0.3961521238985821,0.404,0.1275,-1.6,lv0(-1.6),2.5691189765930176
52,323.36497468487084,166.4713817761977,0.39615438886581633,0.40800000000000003,0.13,-1.6,lv0(-1.6),3.1332287788391113
53,312.741813689684,174.702183340498,0.3962200152387766,0.41200000000000003,0.1325,-1.6,lv0(-1.6),3.0778911113739014
54,316.83047526458427,144.14045454757638,0.3962295423997884,0.41600000000000004,0.135,-1.6,lv0(-1.6),3.1017560958862305
55,334.9728061575622,146.07531467153905,0.3963200366802689,0.42000000000000004,0.1375,-1.6,lv0(-1.6),3.030487060546875
56,313.20562575995217,153.05376421787096,0.39627045714431525,0.42400000000000004,0.14,-1.6,lv0(-1.6),3.296527862548828
57,324.5511648179836,191.5230182996831,0.3962898662354057,0.428,0.1425,-1.6,lv0(-1.6),2.9538209438323975
58,302.71412871472245,161.41565058568736,0.3964422544618486,0.432,0.145,-1.6,lv0(-1.6),3.1124300956726074
59,311.4132247204797,122.3276269582768,0.3965424718480798,0.436,0.1475,-1.6,lv0(-1.6),2.9861409664154053
60,320.23529998394446,122.1355347681551,0.3967798388253317,0.44,0.15,-1.6,lv0(-1.6),2.998124122619629
61,296.6522560824722,161.34050696972727,0.3970199053749908,0.444,0.1525,-1.6,lv0(-1.6),2.760341167449951
62,328.43312221552407,175.17322993326115,0.3973199641053654,0.448,0.155,-1.6,lv0(-1.6),3.238862991333008
63,325.29214060287563,179.2469486629615,0.39762511163690356,0.452,0.1575,-1.6,lv0(-1.6),3.3204991817474365
64,317.2125736408632,158.92421899770005,0.3978771686067616,0.456,0.16,-1.6,lv0(-1.6),3.1517300605773926
65,311.68774706625896,163.71939513984813,0.3980131380587374,0.46,0.1625,-1.6,lv0(-1.6),3.018770933151245
66,326.9024278946554,162.56855747118863,0.3981044632394347,0.464,0.165,-1.6,lv0(-1.6),3.0857770442962646
67,319.54630455677324,137.74492737786645,0.3982021371798179,0.468,0.1675,-1.6,lv0(-1.6),3.005476951599121
68,307.99110065069317,180.99066917011538,0.398332216225208,0.47200000000000003,0.17,-1.6,lv0(-1.6),3.397822141647339
69,303.4359700238346,213.74516731668592,0.3984153071442433,0.476,0.1725,-1.6,lv0(-1.6),3.684056043624878
70,297.49344272459655,163.25279368867015,0.3985662532245115,0.48,0.175,-1.6,lv0(-1.6),3.442624092102051
71,299.292777585095,201.01592290000244,0.3986329762217522,0.484,0.1775,-1.6,lv0(-1.6),3.264763832092285
72,315.6784823137418,190.3184393446864,0.3987314312725985,0.488,0.18,-1.6,lv0(-1.6),3.3392131328582764
73,307.66270301151206,220.06385075491124,0.3986178417427918,0.492,0.1825,-1.6,lv0(-1.6),3.405258893966675
74,307.0381183393626,223.73880904995076,0.39831779869188555,0.496,0.185,-1.6,lv0(-1.6),3.8176538944244385
75,310.6296857843792,219.18196489294252,0.39798416811059734,0.5,0.1875,-1.6,lv0(-1.6),3.549085855484009
76,194.61801553009659,-136.2960973269628,0.4903768615815925,0.504,0.19,-3.0,lv1(-3.0),0.7426261901855469
77,294.8299937639421,-86.36664508426705,0.4819943618226439,0.508,0.1925,-3.0,lv1(-3.0),0.9671411514282227
78,216.73175409916175,-47.56657100547814,0.47459288044322484,0.512,0.195,-3.0,lv1(-3.0),1.3040099143981934
79,323.5742085153253,-48.10961870624232,0.46804232166392346,0.516,0.1975,-3.0,lv1(-3.0),1.6160428524017334
80,293.76369971322276,85.92080278111364,0.46210267071795674,0.52,0.2,-3.0,lv1(-3.0),2.003218173980713
81,315.29416350337533,103.88260642552032,0.4567113429403728,0.524,0.2025,-3.0,lv1(-3.0),1.9781990051269531
82,309.0532205954634,158.69880383675127,0.4517908983899524,0.528,0.205,-3.0,lv1(-3.0),2.3639607429504395
83,334.2284359704482,106.7788227983854,0.44736144880046796,0.532,0.2075,-3.0,lv1(-3.0),2.272325038909912
84,324.490047047087,95.0550377413762,0.44337397774688075,0.536,0.21,-3.0,lv1(-3.0),2.377201795578003
85,322.8159197529478,151.54817698461986,0.43971449246304917,0.54,0.2125,-3.0,lv1(-3.0),2.8364458084106445
86,325.01364212532053,223.82491175483992,0.43633525975915144,0.544,0.215,-3.0,lv1(-3.0),2.9217679500579834
87,325.3592627084717,185.05279147236038,0.4331256236098309,0.548,0.2175,-3.0,lv1(-3.0),2.913295030593872
88,316.6676050564972,134.20343249064481,0.4300420802081139,0.552,0.22,-3.0,lv1(-3.0),2.513089895248413
89,300.51711815060474,137.87428543035804,0.4271540911634782,0.556,0.2225,-3.0,lv1(-3.0),2.6801531314849854
90,320.18632898154124,195.9105562371254,0.4243613607707508,0.56,0.225,-3.0,lv1(-3.0),3.019184112548828
91,312.19471872422287,170.013224126777,0.4217415318555076,0.5640000000000001,0.2275,-3.0,lv1(-3.0),2.748366117477417
92,320.32388718575834,211.62642837395447,0.4192389001817541,0.5680000000000001,0.23,-3.0,lv1(-3.0),2.9571492671966553
93,318.1767283327367,189.13625503521502,0.4168167638547628,0.5720000000000001,0.2325,-3.0,lv1(-3.0),2.7725577354431152
94,313.6448026507613,184.5578710776033,0.41441225493053935,0.5760000000000001,0.235,-3.0,lv1(-3.0),2.706176996231079
95,315.10164639675287,182.16497283440486,0.41211591881638787,0.5800000000000001,0.2375,-3.0,lv1(-3.0),3.075866937637329
96,316.7314915728207,230.54240597807652,0.4099350288225211,0.5840000000000001,0.24,-3.0,lv1(-3.0),3.309643030166626
97,327.04071462302767,211.64327693271503,0.408062378285437,0.5880000000000001,0.2425,-3.0,lv1(-3.0),3.264678955078125
98,305.4203787936508,177.0572214650124,0.4064997809518922,0.5920000000000001,0.245,-3.0,lv1(-3.0),2.926116704940796
99,313.476958085351,200.8306499964109,0.405069974944482,0.5960000000000001,0.2475,-3.0,lv1(-3.0),2.979356288909912
100,325.3789983154293,212.47928801752514,0.40370111302826706,0.6000000000000001,0.25,-3.0,lv1(-3.0),3.2499232292175293
101,325.93434733721864,214.2744635279051,0.40241479754767123,0.6040000000000001,0.2525,-3.0,lv1(-3.0),3.182302236557007
102,319.64548724244975,196.91800706004085,0.4013999488144921,0.6080000000000001,0.255,-3.0,lv1(-3.0),3.16104793548584
103,321.9449439236625,220.0707539858052,0.4005485003834119,0.6120000000000001,0.2575,-3.0,lv1(-3.0),3.312668800354004
104,322.3134183421355,243.58021604614586,0.3996445455876786,0.6160000000000001,0.26,-3.0,lv1(-3.0),3.70393705368042
105,319.8157589421085,232.46525238012956,0.39868020586738007,0.6200000000000001,0.2625,-3.0,lv1(-3.0),3.476469039916992
106,323.23679365998436,261.6504694118205,0.3977646997635666,0.6240000000000001,0.265,-3.0,lv1(-3.0),3.4037530422210693
107,184.8537932411244,-175.94688377738095,0.4904040317432908,0.6280000000000001,0.2675,-5.0,lv2(-5.0),0.6614301204681396
108,206.20981906205716,-168.03268751024956,0.48186209771408084,0.6320000000000001,0.27,-5.0,lv2(-5.0),0.9078102111816406
109,168.52666311648088,-140.4072039856822,0.47442479578641494,0.6360000000000001,0.2725,-5.0,lv2(-5.0),0.8844428062438965
110,193.34712235449138,-117.16422676054367,0.46757931079610227,0.6400000000000001,0.275,-5.0,lv2(-5.0),1.1794028282165527
111,252.91182852515513,-42.542893075823926,0.4615040830272736,0.6440000000000001,0.2775,-5.0,lv2(-5.0),1.1373870372772217
112,233.55219123970548,43.591905973388236,0.45613205425379005,0.6480000000000001,0.28,-5.0,lv2(-5.0),1.6021571159362793
113,281.2854819275714,-12.777050505087773,0.45129333222176865,0.6519999999999999,0.2825,-5.0,lv2(-5.0),1.5219979286193848
114,239.73932071516302,-57.37292068860901,0.4468028203990219,0.6559999999999999,0.285,-5.0,lv2(-5.0),1.3617730140686035
115,284.378425565555,41.9818540155715,0.44251732032728636,0.6599999999999999,0.2875,-5.0,lv2(-5.0),1.7306733131408691
116,281.0037081516072,-14.1592096576915,0.4385080231520481,0.6639999999999999,0.29,-5.0,lv2(-5.0),1.7355988025665283
117,324.0178232064871,45.441804941880356,0.434639411102078,0.6679999999999999,0.2925,-5.0,lv2(-5.0),1.911118984222412
118,288.03840143937634,31.29063471733449,0.4311615630630931,0.6719999999999999,0.295,-5.0,lv2(-5.0),1.6747970581054688
119,280.18225584700434,34.92222302891533,0.4280283727879022,0.6759999999999999,0.2975,-5.0,lv2(-5.0),1.9866580963134766
120,287.70304594137457,80.62057529735081,0.42505260733529215,0.6799999999999999,0.3,-5.0,lv2(-5.0),1.9640209674835205
121,288.1850401013099,50.45885920123065,0.4223313226758037,0.6839999999999999,0.3025,-5.0,lv2(-5.0),2.132399082183838
122,269.90579388010593,26.896314465445137,0.419863775744716,0.688,0.305,-5.0,lv2(-5.0),1.846069097518921
123,288.23331798901563,68.90218073445456,0.4174801121622537,0.692,0.3075,-5.0,lv2(-5.0),2.1912808418273926
124,281.6241398625178,137.92514144399405,0.4155381310866584,0.696,0.31,-5.0,lv2(-5.0),2.555898904800415
125,299.36975337942727,152.23712729411903,0.41371607942637195,0.7,0.3125,-5.0,lv2(-5.0),3.1399827003479004
126,315.5985596483117,129.86224637117584,0.4121028112052986,0.704,0.315,-5.0,lv2(-5.0),2.668041944503784
127,297.18311450486016,160.5010570487423,0.41056918119714353,0.708,0.3175,-5.0,lv2(-5.0),2.8692729473114014
128,295.03675926917816,211.209865065982,0.40916926736035275,0.712,0.32,-5.0,lv2(-5.0),3.195169687271118
