gen,best,mean,sigma,penalty_scale,correction_scale,elapsed_s
0,-39.8399567555123,-74.88830247261133,0.49043596166041853,0.2,0.0,1.5819966793060303
1,-45.330271339279996,-67.21175670125047,0.4820384936758173,0.20400000000000001,0.0025,0.22025084495544434
2,125.05891266103212,-59.646832412427976,0.47465775596988,0.20800000000000002,0.005,0.2476029396057129
3,102.04542633755757,-55.440100929562995,0.46787795278762007,0.21200000000000002,0.0075,0.30586695671081543
4,116.64421638456582,-47.32973479114652,0.4618963601020563,0.21600000000000003,0.01,0.3547089099884033
5,103.08377935811534,-38.549257502007364,0.45651938312096674,0.22000000000000003,0.0125,0.44051575660705566
6,151.25000015353496,-29.53163794699703,0.45154613296796847,0.224,0.015,0.4001319408416748
7,146.20555337974147,0.12111742405750761,0.4468610623565894,0.228,0.0175,0.49697375297546387
8,146.71606935329652,55.341071087066055,0.4427428635596077,0.232,0.02,0.5591497421264648
9,151.57821331033384,47.744635233259125,0.43875327119323165,0.23600000000000002,0.0225,0.5814878940582275
10,144.34416216970268,60.58313209773223,0.43508515110926393,0.24000000000000002,0.025,0.5908811092376709
11,155.7663960211554,79.33100355827084,0.4316088058821605,0.24400000000000002,0.0275,0.5806958675384521
12,152.81075571612584,62.13782477172176,0.42841565544329996,0.248,0.03,0.5619652271270752
13,150.93455323107966,109.02340229533988,0.4254470440625238,0.252,0.0325,0.6220788955688477
14,151.75115956644268,78.74676940840253,0.42261621183173353,0.256,0.035,0.5826988220214844
15,154.15992341320444,123.09315609344712,0.42004006422803564,0.26,0.0375,0.6651790142059326
16,145.88156395987673,97.00896028174255,0.4175774450619384,0.264,0.04,0.6181199550628662
17,170.7666653841438,117.034836514473,0.41548673283946713,0.268,0.0425,0.6755921840667725
18,155.16981514239046,84.5052823859744,0.4133972355159122,0.272,0.045,0.7404770851135254
19,169.20892106138353,100.83928437059981,0.41150414077426095,0.276,0.0475,0.8475298881530762
20,168.27481390596776,74.25789878318244,0.409550888317703,0.28,0.05,0.8275749683380127
21,175.46416237158982,107.64471253435622,0.4078244901723865,0.28400000000000003,0.0525,0.8586239814758301
22,160.0061027375334,74.4127303177874,0.40617855728444724,0.28800000000000003,0.055,0.7944939136505127
23,171.0134867733556,59.378765747372164,0.4045684588425082,0.29200000000000004,0.0575,0.8282361030578613
24,169.01492277655055,0.9830503980705089,0.403019217281361,0.29600000000000004,0.06,0.8699829578399658
25,177.1503628178425,-26.306610528232092,0.40149004232295615,0.30000000000000004,0.0625,0.8678820133209229
26,145.86217093394418,48.31542609609069,0.40012763032422155,0.30400000000000005,0.065,0.7868728637695312
27,169.94740716035793,49.70025373247817,0.39893596583361096,0.30800000000000005,0.0675,0.8410778045654297
28,193.67127988498976,67.0676789494995,0.3978278640845778,0.31200000000000006,0.07,0.8253471851348877
29,167.13087441708652,69.14361929954289,0.39683663681967585,0.316,0.0725,0.9090678691864014
30,178.05170427891667,34.307002965486525,0.39581040915644555,0.32,0.075,0.8644559383392334
31,159.9497946084144,65.4090632532512,0.39476071900663867,0.324,0.0775,0.8599801063537598
32,175.64411743100274,42.60859380011499,0.3937465890451142,0.328,0.08,0.8480391502380371
33,159.74542706073066,14.984600624130744,0.39298814531826165,0.332,0.0825,0.8218050003051758
34,173.56085940290959,50.26205005055683,0.392405508792052,0.336,0.085,1.0031580924987793
35,205.20517428992142,94.99563307396508,0.39184979458609437,0.33999999999999997,0.0875,0.9253580570220947
36,167.90349035018193,53.54246276149229,0.39142553101700206,0.344,0.09,0.9210548400878906
37,174.63955353986626,-1.245333226330422,0.3909981191971527,0.348,0.0925,0.8980491161346436
38,166.0878207509078,27.380755799933915,0.39068534434225316,0.35200000000000004,0.095,1.031336784362793
39,169.8389576310086,10.707686850747205,0.3904509886386348,0.35600000000000004,0.0975,0.9784049987792969
40,180.7087993494672,76.81957231431647,0.39028725827996064,0.36000000000000004,0.1,0.9987571239471436
41,172.3746438491123,45.8030733316185,0.390128376890347,0.364,0.1025,1.1316893100738525
42,159.20304027790596,28.196944669716373,0.39001212717685596,0.368,0.105,1.0984656810760498
43,155.63046456811006,38.25568295721842,0.3897905742497947,0.372,0.1075,1.023608922958374
44,209.758163128433,46.61778807497717,0.38952017341499634,0.376,0.11,0.9218051433563232
45,182.263097035996,33.61191778528027,0.3892830209720082,0.38,0.1125,1.1260528564453125
46,181.85916674942231,51.30668665662576,0.3889653852003256,0.384,0.115,1.0807888507843018
47,163.16753171712776,10.057359642506846,0.388759763884297,0.388,0.1175,1.0084936618804932
48,152.14654882966587,3.597609549212786,0.3886181017770966,0.392,0.12,1.0926783084869385
49,168.78958124066577,55.95345164039401,0.3884016272539472,0.396,0.1225,0.928706169128418
50,195.44208878559212,68.3488984336144,0.38816935231452615,0.4,0.125,1.009617805480957
51,154.53565206159834,-5.564604660081789,0.38783041559317954,0.404,0.1275,1.1397581100463867
52,163.66710283299187,19.93027379518586,0.3875063760565005,0.40800000000000003,0.13,1.0587248802185059
53,165.10715505803034,44.34899686833812,0.38709848897187404,0.41200000000000003,0.1325,0.9642021656036377
54,155.7486355336062,51.004622101060434,0.3868438711890649,0.41600000000000004,0.135,1.020461082458496
55,185.00939772381875,95.52662077029467,0.3866284276808333,0.42000000000000004,0.1375,1.0008819103240967
56,158.43662186725862,-0.2271426701393473,0.3862933842668638,0.42400000000000004,0.14,1.0654096603393555
57,173.24805503133618,-56.33012360240271,0.3859202550326714,0.428,0.1425,1.301198959350586
58,163.07247760040508,1.7535834141133477,0.3856113280679524,0.432,0.145,1.0714309215545654
59,172.6370463715084,-11.108579821239806,0.38524364278220313,0.436,0.1475,1.0994162559509277
60,167.06180940189572,45.012284636239634,0.3848877888465879,0.44,0.15,1.1325969696044922
61,191.17978042329983,47.66882253020052,0.384424544054738,0.444,0.1525,0.9757697582244873
62,191.7326750412086,50.36297271337512,0.38389785945284904,0.448,0.155,1.3321282863616943
63,212.55331165444557,36.0031661128992,0.38345742042124187,0.452,0.1575,1.3397271633148193
64,222.50946372075086,56.392568728782145,0.3831901500660603,0.456,0.16,1.4244389533996582
65,215.23949663343956,79.35529556284243,0.38290802379211636,0.46,0.1625,1.2041852474212646
66,222.81416344908948,14.878103962084435,0.3827736822058124,0.464,0.165,1.2480571269989014
67,190.07652365004412,43.21719766645645,0.38264705393875953,0.468,0.1675,1.306851863861084
68,184.23630502485162,55.289981519078445,0.38267816258927806,0.47200000000000003,0.17,1.4173927307128906
69,197.96561374946404,35.665662822172955,0.38281922661533474,0.476,0.1725,1.3540828227996826
70,210.71476599118773,51.771483194205814,0.3828667504647593,0.48,0.175,1.4538609981536865
71,183.462916080093,55.61575022297652,0.3829126536589825,0.484,0.1775,1.2560157775878906
72,207.7790965888751,86.16618885637911,0.38298812337531146,0.488,0.18,1.3690102100372314
73,180.31665733922205,28.47338234342239,0.38296852897524775,0.492,0.1825,1.3162598609924316
74,178.37066850043627,43.13926759267265,0.38310558416469126,0.496,0.185,1.348167896270752
75,199.44855325490627,66.15777008983147,0.3830731031984298,0.5,0.1875,1.3553111553192139
76,190.66351828170093,48.47405292211403,0.38301060256833896,0.504,0.19,1.3294689655303955
77,189.3058069618121,37.33725674375351,0.38279634109979127,0.508,0.1925,1.3769237995147705
78,170.28387683829226,33.88822891735616,0.38254895663525323,0.512,0.195,1.2906718254089355
79,172.02726297717354,39.18472892383945,0.3823413654307065,0.516,0.1975,1.2714169025421143
80,188.73128259928367,31.251691855378063,0.38211902459730096,0.52,0.2,1.407914161682129
81,233.22253135320466,-0.9192313955855503,0.3818669863367724,0.524,0.2025,1.3790032863616943
82,193.3137519321159,14.018338539816165,0.3817101922107025,0.528,0.205,1.4257941246032715
83,187.36005193526753,86.84601705607672,0.38155871668864927,0.532,0.2075,1.346360683441162
84,213.19708761049105,55.78987262435396,0.3815135800038329,0.536,0.21,1.3882167339324951
