gen,score,net_progress_m,fell,backward_distance_m,mean_forward_speed_mps
0,-375.6431903428502,-0.19095931715688064,1.0,0.19098448048911862,0.00012581666118989011
10,-361.202829354579,-0.14510693803384228,1.0,0.14510693803384228,0.0
20,-384.7812208403892,-0.30373277205586974,1.0,0.3073596066419745,0.011306150219334751
30,-373.6214636199614,-0.1898531560584365,1.0,0.1898531560584365,0.0
40,-388.27078478668756,-0.2353723994659025,1.0,0.23584639338874874,0.002129043230837746
50,-406.92741730594287,-0.501129715043225,1.0,0.511389880818361,0.018824193478584134
60,-360.6667061257311,-0.19338388762336461,1.0,0.19685675158488797,0.014212986929097091
70,-483.39632224463804,-0.8929136912176536,1.0,0.9384443416823842,0.059983742267638654
80,-483.815850706115,-0.9725143506876028,1.0,0.9982568425537437,0.027023529771884342
90,-371.4026196681846,-0.22102217773757915,1.0,0.23412053465395988,0.05098850154349569
100,-383.15795330833856,-0.3339648024147489,1.0,0.35135107096767143,0.04522191803572141
110,-353.301243476968,-0.20867600474828546,1.0,0.2193137437468924,0.03396734141965719
120,-424.4392045562704,-0.8373502886495439,1.0,0.9842937004799314,0.12012545390454268
130,-411.55980099713986,-0.7801660817916031,1.0,0.8772800469873584,0.07642637795248783
140,-358.7077220450736,-0.7986674241256496,1.0,1.0614063624584058,0.09169058030489394
150,-352.5764371647656,-0.6441211921695573,1.0,0.964000623503409,0.17105579217529257
160,-392.0873767989518,-0.7839859032783643,1.0,1.061259343463774,0.19098623101386122
170,343.20837475566174,1.0617915548541803,0.5,1.9380534680989623,0.4705235752279596
180,-296.47257064643554,-0.6021301073650998,0.9,1.0992962522974816,0.146203412541175
190,670.601261277315,1.817453679247124,0.0,2.2943989766110873,0.5139815819822765
200,469.6893339948083,1.6531210661389957,0.6,1.3378691272671226,0.467978564926477
210,679.4186607733297,1.9290731077858208,0.0,1.966557736520711,0.48695385553831655
220,609.8940367399778,1.9043153250552554,0.2,2.1811773311670337,0.5568854926177568
230,471.5622807566774,1.86872563752517,0.6,1.3158995304316736,0.5242237536118229
240,607.4739245140772,1.8718982150545975,0.1,2.215671282998538,0.5269405535968856
250,717.8016014919098,2.237204198172014,0.1,2.360060649048614,0.5856136103650538
260,509.79458083159113,2.0502934772015386,0.7,1.4107572361377776,0.6359563147574747
270,713.2122541467882,2.1734777258882323,0.0,1.9162367934559736,0.5112143149180259
280,779.1121328061324,2.65143419980515,0.0,1.6534975215080983,0.5381164651641561
290,763.5604669096957,2.467334359390708,0.0,2.1901106024410844,0.582180620228974
300,774.4384904981005,2.8433405573623007,0.2,1.8081787810612986,0.6144655541554421
310,770.9477238709139,2.569200479704871,0.0,1.8716551158991486,0.5551069494505024
320,773.7923073798509,2.667072640417476,0.1,2.009866949297936,0.6077504374989495
330,771.2150504418921,2.625162835477125,0.1,2.0474747585135913,0.5966765896751244
340,713.7758331454215,2.8096907681118175,0.6,1.6152567099110429,0.6764168576150047
350,769.1500535648674,2.730594640754089,0.2,1.6437119511602116,0.5957785605847115
360,605.3894758250026,2.5360442025056273,0.7,1.12045129525238,0.6807677376226677
370,459.04841730639083,2.1821559491610563,0.9,0.998947498355547,0.7487523257949289
380,718.6597743165205,2.6236653164363517,0.3,1.626668668135349,0.643768063459039
390,785.9446000386106,2.903732538225804,0.3,1.832114780604357,0.651813067012082
400,807.6214025635155,2.88816070190177,0.2,2.01107974035527,0.6227712967977167
410,605.8007393416572,2.24175568872102,0.3,1.4520246923560554,0.5656307378685276
420,873.5137075924424,3.5377773083290807,0.6,1.5240329348759105,0.691598544643087
430,850.7731676135709,3.289975829652783,0.4,1.4601719568601985,0.6155117357137321
440,802.8386602426241,2.93537144685814,0.2,1.7329174557989357,0.6136647296000552
450,892.6547969435542,3.663444271138134,0.6,1.6882671013762391,0.7010646235310839
460,806.5149124595202,3.313151291227212,0.8,1.4312019038072255,0.6861759630805713
470,809.3904287484758,2.8887854856693678,0.1,1.708595612179391,0.5876245208993747
480,776.4375902977579,2.7641217082870133,0.1,1.7310000530963883,0.6035528494830668
490,704.3800838252223,2.408897971086381,0.1,2.142743069775363,0.5868977720703581
