gravity,score,net_progress_m,fell,backward_distance_m,mean_forward_speed_mps
-6.0,-284.39137388421113,-0.33439933322757837,1.0,0.6891966806938209,0.1897527078724432
-7.5,103.40804519095491,0.7708972300252505,0.75,1.1187561050681052,0.34893231761937293
-9.81,895.5744492166648,3.6944655521936367,0.7,1.6751603704840883,0.7056571954197671
-11.0,849.2826370287245,3.2587487150287435,0.15,1.958094504881623,0.6587526639728976
-12.0,799.523187086955,2.892607696374825,0.05,2.1274166273972326,0.62828101144657
