gen,best,mean,sigma,penalty_scale,correction_scale,gravity,phase,elapsed_s
0,-15.325655266704617,-72.94137273106527,0.4902479286011387,0.2,0.0,-1.6,lv0(a=0),1.5727767944335938
1,-50.03755593562111,-76.48336237704993,0.48195746709929754,0.20400000000000001,0.0025,-1.6,lv0(a=1),0.14309191703796387
2,-60.29995814204174,-73.59514442696602,0.47474537670588224,0.20800000000000002,0.005,-1.6,lv0(a=2),0.18225717544555664
3,-58.400270744270635,-73.52116883904151,0.4683359647829013,0.21200000000000002,0.0075,-1.6,lv0(a=3),0.2503049373626709
4,-25.855607498663616,-73.78219001481455,0.46250400753608883,0.21600000000000003,0.01,-1.6,lv0(a=4),0.24792718887329102
5,-33.890510498483344,-72.81161915993246,0.4572010795601369,0.22000000000000003,0.0125,-1.6,lv0(a=5),0.21051812171936035
6,-64.22338245805547,-74.76667624449117,0.4522801302192957,0.224,0.015,-1.6,lv0(a=5),0.23970723152160645
7,-55.02256996447619,-72.5782606593626,0.44756878212710205,0.228,0.0175,-1.6,lv0(a=5),0.2218160629272461
8,-59.03157614635334,-70.83379993240814,0.44305498680379257,0.232,0.02,-1.6,lv0(a=5),0.2773427963256836
9,-47.2131927838457,-71.82235897847998,0.43876135922626147,0.23600000000000002,0.0225,-1.6,lv0(a=5),0.3350491523742676
10,-55.659687251227616,-71.9337748894972,0.43472495712653025,0.24000000000000002,0.025,-1.6,lv0(a=5),0.2931540012359619
11,-37.354988198351386,-67.83505882665494,0.43099305883813777,0.24400000000000002,0.0275,-1.6,lv0(a=5),0.31513190269470215
12,-32.17476243731024,-67.59524410520585,0.42774504330787505,0.248,0.03,-1.6,lv0(a=5),0.3770630359649658
13,-24.17854448787928,-69.00998282098797,0.4246739733220943,0.252,0.0325,-1.6,lv0(a=5),0.43897104263305664
14,-32.33684294387007,-63.79325883761576,0.42214375418224254,0.256,0.035,-1.6,lv0(a=5),0.4349360466003418
15,8.432227751804538,-66.67525807519267,0.4197112119055742,0.26,0.0375,-1.6,lv0(a=5),0.4567418098449707
16,23.03198602027778,-69.90182336504282,0.4174550650416551,0.264,0.04,-1.6,lv0(a=5),0.4173109531402588
17,52.57901068313697,-68.05069666018801,0.41540629251170413,0.268,0.0425,-1.6,lv0(a=5),0.4544677734375
18,18.44269616149258,-64.44154858961214,0.41350359984780016,0.272,0.045,-1.6,lv0(a=5),0.5273373126983643
19,111.69987696718066,-61.47207679970023,0.4117298678166567,0.276,0.0475,-1.6,lv0(a=5),0.4978818893432617
20,63.14374238905341,-64.70750831380674,0.4099802729162719,0.28,0.05,-1.6,lv0(a=5),0.5286071300506592
21,342.6497441408472,-45.02224482101373,0.40844504977995255,0.28400000000000003,0.0525,-1.6,lv0(a=5),0.5653743743896484
22,192.18015605003936,-47.77743387975307,0.40701820903673597,0.28800000000000003,0.055,-1.6,lv0(a=5),0.6420629024505615
23,130.2572439649084,-50.35231335926189,0.405648888675412,0.29200000000000004,0.0575,-1.6,lv0(a=5),0.6973321437835693
24,138.46703466948145,-29.375563664215303,0.4043492377220867,0.29600000000000004,0.06,-1.6,lv0(a=5),0.727515697479248
25,79.11074349602926,-43.730732692784166,0.4031021959462372,0.30000000000000004,0.0625,-1.6,lv0(a=5),0.5829808712005615
26,287.190856798461,-12.133083969934164,0.40203389251999044,0.30400000000000005,0.065,-1.6,lv0(a=5),0.7139921188354492
27,197.04980509382435,-33.50690914003908,0.4009576893475395,0.30800000000000005,0.0675,-1.6,lv0(a=5),0.6572668552398682
28,152.760174517257,-21.214517575952677,0.40002733982860206,0.31200000000000006,0.07,-1.6,lv0(a=5),0.8040199279785156
29,193.49766090709923,-11.772110216457273,0.39905563785816317,0.316,0.0725,-1.6,lv0(a=5),0.7616887092590332
30,113.88259378217508,-30.61339873753942,0.39803492610116614,0.32,0.075,-1.6,lv0(a=5),0.7155458927154541
31,90.14662613057186,-28.078382345941577,0.39699562655396187,0.324,0.0775,-1.6,lv0(a=5),0.5982232093811035
32,74.82580005749183,-48.707256574605175,0.39599210756786857,0.328,0.08,-1.6,lv0(a=5),0.5999710559844971
33,88.73539057245709,-32.121340628171104,0.39501279719156523,0.332,0.0825,-1.6,lv0(a=5),0.6643161773681641
34,80.73722744547949,-45.32650737826408,0.39384915971682616,0.336,0.085,-1.6,lv0(a=5),0.6024801731109619
35,143.95136473085395,-52.314279003795846,0.3926997975697731,0.33999999999999997,0.0875,-1.6,lv0(a=5),0.5496251583099365
36,68.40532756781099,-36.24638037265218,0.3916148418484975,0.344,0.09,-1.6,lv0(a=5),0.6048948764801025
37,80.92329794138861,-41.46485942171664,0.39054810353668173,0.348,0.0925,-1.6,lv0(a=5),0.6850259304046631
38,70.91640813763922,-39.667661233346806,0.38960280833539235,0.35200000000000004,0.095,-1.6,lv0(a=5),0.622999906539917
39,116.79474723428434,-47.448354635467496,0.3887936495655487,0.35600000000000004,0.0975,-1.6,lv0(a=5),0.6549081802368164
40,128.87475281221376,-59.00507103929137,0.3881475352633018,0.36000000000000004,0.1,-1.6,lv0(a=5),0.5062470436096191
41,199.3195993097063,-37.72474975045027,0.38764753054474216,0.364,0.1025,-1.6,lv0(a=5),0.7022337913513184
42,78.93734033723176,-59.01429365342775,0.38732368264816397,0.368,0.105,-1.6,lv0(a=5),0.5782546997070312
43,129.82940667240607,-18.48389649883177,0.386980245356821,0.372,0.1075,-1.6,lv0(a=5),0.7792191505432129
44,201.23336008841275,-38.04648416449085,0.38682386972362703,0.376,0.11,-1.6,lv0(a=5),0.6378910541534424
45,151.35122832710826,-8.433840883834282,0.3867545752702143,0.38,0.1125,-1.6,lv0(a=5),0.8585221767425537
46,131.74944022875619,7.412642388533229,0.38667510615926737,0.384,0.115,-1.6,lv0(a=5),0.8372721672058105
47,131.00136108847715,-10.010758232441344,0.38664659412595204,0.388,0.1175,-1.6,lv0(a=5),0.8170082569122314
48,105.9707076820576,-39.55398931637801,0.38657637040407233,0.392,0.12,-1.6,lv0(a=5),0.8272719383239746
49,182.92504418448513,-19.90212787104973,0.38654041683240503,0.396,0.1225,-1.6,lv0(a=5),0.9240968227386475
50,143.18338901990845,-18.811326803105878,0.38653514677664075,0.4,0.125,-1.6,lv0(a=5),0.8321778774261475
51,266.44898346726904,-29.735419504325925,0.3864808132909835,0.404,0.1275,-1.6,lv0(a=5),0.8152942657470703
52,-2.4443701162110947,-125.68713650187996,0.490425222373154,0.40800000000000003,0.13,-3.0,lv1(a=0),0.386430025100708
53,-16.872251137852484,-127.72665206975071,0.4819759148744837,0.41200000000000003,0.1325,-3.0,lv1(a=1),0.4080822467803955
54,41.86253496648907,-129.85479043822738,0.4743905994447824,0.41600000000000004,0.135,-3.0,lv1(a=2),0.41353797912597656
55,134.96371501180593,-120.09055228794723,0.4676065499448262,0.42000000000000004,0.1375,-3.0,lv1(a=3),0.5040481090545654
56,70.45005523089927,-110.53458127441664,0.46144750146372837,0.42400000000000004,0.14,-3.0,lv1(a=4),0.4909048080444336
57,106.50334028085149,-109.73591546013763,0.45585738737641385,0.428,0.1425,-3.0,lv1(a=5),0.4974491596221924
58,80.54197807826009,-96.33101057693223,0.45063612713414186,0.432,0.145,-3.0,lv1(a=5),0.6308343410491943
59,231.22600051525055,-75.9779210048355,0.44582530517632213,0.436,0.1475,-3.0,lv1(a=5),0.7940211296081543
60,125.9788093906423,-64.46641524565592,0.4414373157278685,0.44,0.15,-3.0,lv1(a=5),0.9328591823577881
61,98.68791044844279,-70.37670712731217,0.4375119650247272,0.444,0.1525,-3.0,lv1(a=5),0.7365679740905762
62,180.18343622235784,-45.856864216719124,0.4337679160574491,0.448,0.155,-3.0,lv1(a=5),0.7484040260314941
63,136.02121560590942,-63.99833809164384,0.430239016663506,0.452,0.1575,-3.0,lv1(a=5),0.9489181041717529
64,152.66300305421217,-17.120443369195975,0.42703685959977283,0.456,0.16,-3.0,lv1(a=5),0.8120839595794678
