gen,best,mean,sigma,penalty_scale,correction_scale,elapsed_s
0,-36.5292323119141,-76.09675622861326,0.490531002416266,0.2,0.0,1.7685742378234863
1,-22.932760126101712,-71.92643855474157,0.4823496756609869,0.20400000000000001,0.0025,0.2461538314819336
2,-39.05871623971547,-67.0704414159482,0.475038408552167,0.20800000000000002,0.005,0.28813695907592773
3,-38.12443783411339,-63.78439958599828,0.46830226521477075,0.21200000000000002,0.0075,0.30805492401123047
4,45.69171466112724,-50.73877265239379,0.4620988870856184,0.21600000000000003,0.01,0.24545621871948242
5,112.21968377630078,-50.22051392568723,0.45662025282190555,0.22000000000000003,0.0125,0.3613288402557373
6,97.85768819289252,-48.754065804740435,0.45162848001590283,0.224,0.015,0.44130587577819824
7,44.777867132149545,-49.07020028939505,0.44718106878301944,0.228,0.0175,0.354794979095459
8,89.15913301743903,-37.91091849067669,0.4430595210232758,0.232,0.02,0.4054272174835205
9,117.78531189672621,-39.306209694898065,0.4392189693231034,0.23600000000000002,0.0225,0.3666229248046875
10,131.74893678416296,-42.980556804213826,0.4355682625992282,0.24000000000000002,0.025,0.38577699661254883
11,145.44433360813696,-14.53936786351765,0.43214267493097575,0.24400000000000002,0.0275,0.3630659580230713
12,147.23835551605677,-9.23939418523955,0.4289797154197029,0.248,0.03,0.4180309772491455
13,152.40596163222173,-9.386631189739637,0.4259921541668825,0.252,0.0325,0.3726067543029785
14,161.02549578185196,15.752766978020551,0.4233543532231817,0.256,0.035,0.43613100051879883
15,152.37911519358713,24.52764543322648,0.4209015662590031,0.26,0.0375,0.48265910148620605
16,160.64329506243874,31.97261379193285,0.4186739907473123,0.264,0.04,0.4583156108856201
17,158.4717113677435,64.00150661482459,0.4166033283223285,0.268,0.0425,0.5076150894165039
18,152.21615797732423,47.33778310237299,0.4146683770185174,0.272,0.045,0.5416498184204102
19,154.2509781709512,87.32315993155783,0.41275900538628013,0.276,0.0475,0.6031699180603027
20,152.39371793263118,45.63406233501131,0.41098582329404026,0.28,0.05,0.6052772998809814
21,166.6701634753679,89.83964604205457,0.4094079368352501,0.28400000000000003,0.0525,0.5969219207763672
22,161.61539928803674,53.74910355539298,0.4078756610491993,0.28800000000000003,0.055,0.7298829555511475
23,155.29184805779525,63.73984525314279,0.4064320157485153,0.29200000000000004,0.0575,0.5352063179016113
24,162.25375708290608,76.49291191611705,0.4048880455041611,0.29600000000000004,0.06,0.566321849822998
25,159.01313296495098,44.40819329794696,0.40339763769590486,0.30000000000000004,0.0625,0.59869384765625
26,159.22035554383137,51.957888299841315,0.40185808391671457,0.30400000000000005,0.065,0.6066250801086426
27,153.65698358571157,39.144488169599356,0.4004926161599715,0.30800000000000005,0.0675,0.6157760620117188
28,163.15189332357363,42.399063435125285,0.3991662947624279,0.31200000000000006,0.07,0.6929793357849121
29,159.47259333600104,49.12766805734593,0.39789149975707494,0.316,0.0725,0.5941178798675537
30,164.909404270482,48.41833025555055,0.39651181610755204,0.32,0.075,0.657304048538208
31,168.48209457756283,61.21835891101671,0.39518038063251776,0.324,0.0775,0.674579381942749
32,164.37306933103162,52.43741265329097,0.39403558062385646,0.328,0.08,0.6976199150085449
33,170.65649190528902,26.540450305184883,0.39278462138429804,0.332,0.0825,0.7014281749725342
34,150.9808662744896,10.02531645678225,0.39164569608304983,0.336,0.085,0.7066421508789062
35,162.66320537774246,36.20949525478327,0.39050190745519003,0.33999999999999997,0.0875,0.647101879119873
36,168.34110099546888,71.34614298169738,0.38939927887471504,0.344,0.09,0.7378048896789551
37,159.5378083956297,34.45737367917385,0.3885297859843308,0.348,0.0925,0.7582271099090576
38,176.48684959414948,36.7558667088256,0.3876624687619763,0.35200000000000004,0.095,0.7409031391143799
39,159.32765705869423,30.667333224451728,0.3868966162756729,0.35600000000000004,0.0975,0.6648988723754883
40,162.96526220395614,59.77328509278827,0.386064612832099,0.36000000000000004,0.1,0.7652857303619385
41,167.6929772798685,61.34903444663028,0.38525913448299487,0.364,0.1025,0.7769608497619629
42,169.9315086650076,37.79917212203928,0.38440412137709956,0.368,0.105,0.8965990543365479
43,166.32131757390263,5.124632229227456,0.38346860538028493,0.372,0.1075,0.7802960872650146
44,165.80529217648433,53.691424608226825,0.38256089344831173,0.376,0.11,0.7341277599334717
45,166.53181124027392,74.6938656832967,0.38183329526653553,0.38,0.1125,0.8306498527526855
46,166.72030728825337,22.564569485227807,0.38098708969209844,0.384,0.115,0.7530319690704346
47,163.97746312826897,57.25955489157565,0.38018225750325235,0.388,0.1175,0.7533268928527832
48,156.28181038294812,65.46911444387482,0.37949574879083636,0.392,0.12,0.7403919696807861
49,166.97872416521497,46.075652777014625,0.37879416416458367,0.396,0.1225,0.8392438888549805
50,267.78032317047524,31.690801165795175,0.3780514533114059,0.4,0.125,0.7066490650177002
51,250.66671803587732,62.61548571518988,0.37726262989097403,0.404,0.1275,0.7624058723449707
52,261.7051281278022,46.821020512829705,0.37646194983193065,0.40800000000000003,0.13,0.7167868614196777
53,248.419051859035,7.577406656204749,0.37563531642585285,0.41200000000000003,0.1325,0.674156904220581
54,232.047976932725,75.87765718822914,0.37480670169383806,0.41600000000000004,0.135,0.7320249080657959
55,256.96328526433507,88.31057206874337,0.3740682570048664,0.42000000000000004,0.1375,0.7395153045654297
56,265.1648926021435,30.07992960773968,0.3734624995872466,0.42400000000000004,0.14,0.7496681213378906
57,297.07749318254105,103.57539256863572,0.3730474060696755,0.428,0.1425,0.8429210186004639
58,266.3364321923363,56.43929767653126,0.3725733932782945,0.432,0.145,0.7763571739196777
59,268.65583230752986,84.3680206670194,0.3721105364825818,0.436,0.1475,0.8161458969116211
60,240.8108419721593,18.242914256206358,0.3717236933390666,0.44,0.15,0.8334090709686279
61,265.36566124931784,51.80483689576711,0.37138968696706975,0.444,0.1525,0.6489169597625732
62,255.07439747306398,97.53138168159987,0.37096502929935676,0.448,0.155,0.7019772529602051
63,261.16867373707254,78.24058290730329,0.37057888466816397,0.452,0.1575,0.8024623394012451
64,234.1785987510724,49.449911488202616,0.37008309345016116,0.456,0.16,0.7152600288391113
65,257.7016749762314,64.47080740485379,0.36951923649562635,0.46,0.1625,0.7627630233764648
66,261.56198579825696,75.08238663810104,0.3690814211438156,0.464,0.165,0.9422881603240967
67,252.9056076874385,75.71678868932001,0.3684967827773797,0.468,0.1675,0.7879459857940674
68,283.6822855099065,75.40899106094311,0.3678751695755896,0.47200000000000003,0.17,0.8625948429107666
69,304.4652578018047,58.16776266245332,0.36732122212460494,0.476,0.1725,0.9068071842193604
70,241.6108035683575,17.00817321402622,0.3667989453954673,0.48,0.175,0.8727967739105225
71,271.16697786552123,100.03205686471456,0.3662121781953932,0.484,0.1775,0.8825211524963379
72,256.86129404032494,66.27793422900534,0.3656412980705369,0.488,0.18,0.9455807209014893
73,256.0234391859062,94.2669649846007,0.36501662519290984,0.492,0.1825,1.0493812561035156
74,269.70213398902365,-5.067634153573168,0.3645049383440884,0.496,0.185,1.1829628944396973
75,258.3282432322455,26.776942042619947,0.3641371120629337,0.5,0.1875,0.9536590576171875
76,300.96906596087894,114.51663441295656,0.36373933361900496,0.504,0.19,1.3830299377441406
77,285.57026063008095,109.19247382194422,0.3634463646822653,0.508,0.1925,0.9802892208099365
78,262.27820461740976,62.23352304892546,0.3630456746767603,0.512,0.195,1.0566511154174805
