gravity,score,net_progress_m,fell,backward_distance_m,mean_forward_speed_mps
-6.0,1309.2479495611049,5.968027001579082,0.4,0.2541701851116499,0.8312400206886134
-7.5,1410.8863631012423,6.669868355278751,0.2,0.13013265743085473,0.8820282088274519
-9.81,1409.6227765673098,6.870411144466152,0.15,0.14120153814983769,0.8768980228293177
-11.0,1550.1720702920882,7.599854338029165,0.1,0.09743599092943721,0.9624707051823108
-12.0,1562.1549256913001,7.86633650793865,0.25,0.09716837502831449,1.034828987891534
