gen,score,net_progress_m,fell,backward_distance_m,mean_forward_speed_mps
0,-385.05900399109515,-0.19504922943052613,1.0,0.19504922943052613,0.0
10,-373.26542171932573,-0.0816003382328063,1.0,0.0816003382328063,0.0
20,-355.14705832713923,-0.2545532973492145,1.0,0.2831247203151535,0.059907096655870684
30,-262.82776311911766,-0.03811493739887392,1.0,0.4857757237328932,0.4705936114367278
40,14.039160583716614,0.9939568256940108,1.0,0.003983080725088619,0.788304402031934
50,69.30129938377654,1.1536933242144054,1.0,0.0024421314293297494,0.7325586051411179
60,-91.55620278293088,0.16848034717146154,0.9,0.48396089831743316,0.2139358201433898
70,78.29064488278767,1.1140136786724972,1.0,0.0026099131169594297,0.6217930811186946
80,-245.84403406515085,-0.23933474496624427,1.0,0.7394329167622604,0.2436604450355683
90,74.56859418369996,1.2217446044683036,1.0,0.0006099747273037614,0.8953103515592323
100,88.60634450192262,1.1947848063686561,1.0,0.11234502634178004,0.8372183633042869
110,152.34740577992096,1.5026560696767437,1.0,0.0021240375303560204,0.928146869603261
120,152.0531255760377,1.5106307062167967,1.0,0.0002505175265229646,0.966518480579442
130,211.31531916657173,1.6947984270719836,1.0,0.00025702663201291037,0.9576355810048749
140,166.5759544421841,1.5482596687646082,1.0,0.0004685616805041948,0.962876138468346
150,156.83887450794612,1.534843565436307,1.0,0.00023742780962714266,1.0073460052525944
160,90.12605980995606,1.2607278112958162,1.0,0.0006210079066652238,0.8819483593351233
170,204.7655452639795,1.6934683804235664,1.0,0.0005763193923032279,0.9905866829790115
180,188.368491094908,1.657624642899815,1.0,0.0017143815021509543,1.0012775341807714
190,79.34485119194515,1.2506173658662614,1.0,0.00031011236013788325,0.8857985159020061
200,164.2198749821598,1.5396991516475405,1.0,0.0015339587928364395,0.9425466664423116
210,227.70239039890606,1.775614086444157,1.0,0.0004070467710898838,1.0204780597616463
220,153.42752837536005,1.5211214400951545,1.0,0.000986099797870062,0.9682711414655476
230,175.11124368467105,1.5843044127812396,1.0,0.0004000561790292183,0.975716507650582
240,130.27936952256476,1.4262630184115554,1.0,0.0018028119022451994,0.9390440630760122
250,176.746750360946,1.5901865135857547,1.0,0.0015654147282923262,0.979681218589443
260,173.12045429627025,1.6037562173609516,1.0,0.00043251149246701005,1.0188172581216206
270,175.84257048423655,1.6026925267731755,1.0,0.0003658829614059477,1.0005929794614787
280,157.2264297326237,1.5401060019445698,1.0,0.0015079181452257748,0.9754384435616592
290,147.51256432413697,1.4804148673083952,1.0,0.0005296121395614425,0.9502165555817126
300,119.93432231753658,1.3510650770605035,1.0,0.0009153457159092659,0.8628519569150803
310,171.02977350606417,1.5859768355116537,1.0,0.0056217411417981405,1.0026398856815557
320,185.50869707552516,1.6297305114483476,1.0,0.003573451640662002,0.9588560239578132
330,167.11725500940162,1.5505934538935782,1.0,0.004070815086461818,0.9025677819169271
340,151.6828378753876,1.5049342904816754,1.0,0.0005131778542792806,0.9566537440109328
350,197.94994972284636,1.6810852412744104,1.0,0.004805942915054144,1.021381539599822
360,196.07986331575887,1.6466344795043277,1.0,0.0037975651591718304,0.9413028444354905
370,210.51840818881243,1.7176535241554298,1.0,0.0010374501138989945,1.0098749547003119
380,181.6423126741138,1.6225130838497823,1.0,0.0001955612690292793,1.0000905863994558
390,194.88855298745406,1.6782578634972736,1.0,0.0006193763198424977,1.037986853802535
400,194.50026052661082,1.666852668030367,1.0,8.595853635348979e-05,1.0159639462158052
410,197.04227652292343,1.6670599577310945,1.0,0.0012215267953054611,0.9848376272413782
420,906.0309443239282,4.647854618984708,1.0,0.00040658899862138604,0.9858626863208896
430,301.9817104666398,2.107211954999555,1.0,0.002111762972686656,1.0838519879342177
440,919.7132824080552,4.741722711377307,1.0,0.0005257770378595816,1.0245550535099075
450,274.8478604164182,1.9753812607754135,1.0,0.0008040601679996505,0.9475955107550641
460,1196.23821191024,5.989521548663262,0.6,0.00463292918657455,1.0570798750353823
470,439.4438017468754,2.74412874281217,1.0,0.00515334353469453,1.099219496161727
480,1679.4886501815895,7.957748308402564,0.1,0.001277644305470827,1.0165078084219272
490,933.3209825682563,5.0755855216519015,0.9,0.0017267435438211164,1.1875520851387522
