gen,best,mean,sigma,penalty_scale,correction_scale,elapsed_s
0,-5.625321981587671,-77.28979087349805,0.4902419742500759,0.2,0.0,1.4053971767425537
1,-38.66801159234475,-73.18060647383558,0.481894537828961,0.20400000000000001,0.0025,0.19545507431030273
2,-46.151248237026984,-72.74804731249135,0.47463191292633383,0.20800000000000002,0.005,0.1856861114501953
3,-30.859184009859643,-65.62349252183874,0.4680014336822929,0.21200000000000002,0.0075,0.21191191673278809
4,0.1542768008477348,-61.2017712343018,0.4618945452467732,0.21600000000000003,0.01,0.21015477180480957
5,101.71247522356964,-46.51263435553015,0.45632264054395494,0.22000000000000003,0.0125,0.2562589645385742
6,96.24374163025885,-36.588742188807245,0.45126343491479226,0.224,0.015,0.29682493209838867
7,121.18259348563465,-46.61637639428794,0.446575649488212,0.228,0.0175,0.2671239376068115
8,115.20754490918024,-50.058380618045305,0.44225528404594533,0.232,0.02,0.2605898380279541
9,129.86705949520956,-18.18084244635505,0.43839181049169557,0.23600000000000002,0.0225,0.37185096740722656
10,171.10023878836228,-8.600176780307626,0.43484960940629935,0.24000000000000002,0.025,0.3104686737060547
11,160.66160889094758,7.771092007413559,0.4316163583600162,0.24400000000000002,0.0275,0.30669474601745605
12,160.8498908158235,18.915773864049147,0.42895602003519145,0.248,0.03,0.3861079216003418
13,164.80542849237472,46.12872143344831,0.4266111119608061,0.252,0.0325,0.4279029369354248
14,158.83764991845484,11.454020968405338,0.42433762401327735,0.256,0.035,0.4035682678222656
15,159.656724456384,32.65051739860585,0.4222196798707435,0.26,0.0375,0.4456629753112793
16,146.48712548876304,32.82700943042528,0.4202505704004014,0.264,0.04,0.4645729064941406
17,161.99702007191152,52.034743521219994,0.41841805629701445,0.268,0.0425,0.5231010913848877
18,168.93852925335472,38.940964563039216,0.4168310205693234,0.272,0.045,0.5180320739746094
19,191.64086258092274,41.1230101224907,0.4153975496959051,0.276,0.0475,0.6274740695953369
20,150.54882274171527,25.438366673957777,0.41387007098173134,0.28,0.05,0.5219588279724121
21,151.19261753559636,22.749872375962276,0.4123111943803815,0.28400000000000003,0.0525,0.613278865814209
22,153.23469903693064,42.013203514842004,0.4108883303699405,0.28800000000000003,0.055,0.5921249389648438
23,155.27290067697174,66.41462099846285,0.4095725909608786,0.29200000000000004,0.0575,0.5824918746948242
24,175.25208813657136,60.414318364313786,0.4083846250347788,0.29600000000000004,0.06,0.658013105392456
25,152.06976237556376,45.431056863636556,0.4074432313168777,0.30000000000000004,0.0625,0.5787291526794434
26,174.14398695456438,8.354661084889404,0.40662029621043766,0.30400000000000005,0.065,0.5440318584442139
27,150.2632907255375,28.13658196036635,0.40586465915319114,0.30800000000000005,0.0675,0.5631287097930908
28,151.71411133730888,21.27179432604669,0.4051563182658537,0.31200000000000006,0.07,0.5524938106536865
29,154.5197286026527,65.437121634861,0.40450460641138486,0.316,0.0725,0.5568928718566895
30,179.38612688248688,80.8467057913733,0.403810001901938,0.32,0.075,0.6119639873504639
31,172.38080019412243,95.66965264284897,0.4030226146838026,0.324,0.0775,0.6483089923858643
32,229.44259239854998,21.84230090285313,0.40234961471006875,0.328,0.08,0.6278300285339355
33,186.0027198149427,-1.8049546216606331,0.4018266720888268,0.332,0.0825,0.6445307731628418
34,171.33917162170118,41.9958972758411,0.40121042075500346,0.336,0.085,0.6227011680603027
35,161.81949748794116,52.39609461317991,0.400746698082122,0.33999999999999997,0.0875,0.6768102645874023
36,187.3790725948883,59.40980074889436,0.40027159623802505,0.344,0.09,0.6222507953643799
37,186.35999577987351,52.38381349171324,0.399915769398172,0.348,0.0925,0.7336182594299316
38,176.00523186588688,51.7208919183319,0.3997698810391962,0.35200000000000004,0.095,0.6865720748901367
39,150.01322948369491,36.331452345868044,0.3995521404852974,0.35600000000000004,0.0975,0.705416202545166
40,193.66871721188227,55.75622689869808,0.3992909506833362,0.36000000000000004,0.1,0.7372841835021973
41,160.27356295430823,57.729538249303666,0.39916483716349205,0.364,0.1025,0.6585879325866699
42,166.67035523359053,56.08841385587465,0.39910573640929486,0.368,0.105,0.6771459579467773
43,190.53108678776425,24.293581354071826,0.3990815535124102,0.372,0.1075,0.7929809093475342
44,160.1346643973653,31.818146964710014,0.39903936523977857,0.376,0.11,0.7550351619720459
45,163.98921531160855,39.343594485202075,0.3989625204094931,0.38,0.1125,0.7931549549102783
46,179.68673121206655,65.07395337925156,0.3991351060175499,0.384,0.115,0.7020132541656494
47,167.67620025196283,9.238788168884778,0.3993579789126231,0.388,0.1175,0.7393348217010498
48,158.4516583874072,42.07861303034166,0.3995785775891884,0.392,0.12,0.8972160816192627
49,239.7660753597771,62.850125142448164,0.3999270904403595,0.396,0.1225,0.7884328365325928
50,158.82931151571844,75.5552232049051,0.40016877673253975,0.4,0.125,0.7211980819702148
51,180.20437648117036,76.65661701157556,0.4005021884282777,0.404,0.1275,0.8389601707458496
52,207.17782290783967,65.8377955759419,0.40065842312362815,0.40800000000000003,0.13,1.0436701774597168
53,194.09424392811493,57.999135082026314,0.4008523089300818,0.41200000000000003,0.1325,0.9856338500976562
54,247.01955170638408,82.56478555013848,0.4009537354854565,0.41600000000000004,0.135,1.1005771160125732
55,310.2649832239101,105.6323231352574,0.40124293190304683,0.42000000000000004,0.1375,1.0751521587371826
56,218.91799242249976,51.998490216174865,0.4015874824179876,0.42400000000000004,0.14,0.9669568538665771
57,167.98938449288696,58.863165706716856,0.4018363322266797,0.428,0.1425,0.8068177700042725
58,195.3306425406615,40.893398428797425,0.4022254241860677,0.432,0.145,0.744657039642334
59,183.1423914713986,59.28790368206559,0.40252501998438,0.436,0.1475,0.7543919086456299
60,228.12763707656973,12.36195965543683,0.40261975606586864,0.44,0.15,0.6763579845428467
61,190.5443946405776,-12.15808170199153,0.40278973448953603,0.444,0.1525,0.46173524856567383
62,260.65522098297646,76.35565046574473,0.4029404593190153,0.448,0.155,0.7862541675567627
63,280.4916396054719,52.4765126337147,0.40325856322869347,0.452,0.1575,0.8650801181793213
64,239.201255580018,76.95327582168974,0.4036750359332188,0.456,0.16,0.7407650947570801
65,194.7949195655017,89.81503423271025,0.4040701140317812,0.46,0.1625,1.1352379322052002
66,215.87797684904595,33.9247917067108,0.40456860043508147,0.464,0.165,0.8184709548950195
67,215.23782421533573,56.431157981713326,0.4048468203955882,0.468,0.1675,1.012775182723999
68,220.57085114261224,23.644264236687608,0.405067916436625,0.47200000000000003,0.17,0.9234349727630615
69,230.08220074732318,67.09945066651161,0.4051734158217568,0.476,0.1725,1.1997201442718506
70,220.67179116660154,65.48804970263775,0.40513373265030056,0.48,0.175,0.9544508457183838
71,226.73657894325254,77.84234220071407,0.4051815288781552,0.484,0.1775,1.173387050628662
72,209.23162685025468,52.55515941378205,0.40538845052011113,0.488,0.18,0.8861701488494873
73,200.45620826639325,78.90479201464645,0.4056137246028188,0.492,0.1825,1.3366520404815674
74,208.9491358734352,74.39032495225072,0.40565667606799793,0.496,0.185,0.7854290008544922
75,213.27821359875756,71.95795949364722,0.4056622957787044,0.5,0.1875,0.7635400295257568
76,254.4645273001287,70.2008678119332,0.4057417611659195,0.504,0.19,0.9252500534057617
77,212.16918061897786,59.24249756514401,0.40582068778902175,0.508,0.1925,1.248222827911377
78,333.5063111058325,101.39990823069675,0.4060488291480247,0.512,0.195,1.241034984588623
79,250.4721456227966,58.571257444857736,0.4062156609977457,0.516,0.1975,1.3472661972045898
80,220.98646537469074,62.97846069476808,0.4062859026661905,0.52,0.2,1.2623279094696045
81,257.05894597800744,99.72814143674066,0.40618676758726757,0.524,0.2025,1.3679471015930176
82,257.41342307962117,69.83782798263917,0.40615974735539534,0.528,0.205,1.1427030563354492
83,239.27193742774952,106.0876222921489,0.4061803533195868,0.532,0.2075,1.3833839893341064
84,264.6189571661154,113.08292394807424,0.4060012076688061,0.536,0.21,1.4671101570129395
85,286.91969481002775,134.6873467647991,0.4056263634778611,0.54,0.2125,1.2108681201934814
86,262.43226229538357,165.52893465593127,0.4053644836544148,0.544,0.215,1.4666860103607178
87,316.90344672605306,138.4355365910079,0.40503596060525204,0.548,0.2175,1.497438907623291
88,266.58667196678886,116.30077475987139,0.4046950085770977,0.552,0.22,1.49039626121521
89,315.22381724907945,141.30808827528872,0.40445816851655425,0.556,0.2225,1.6339740753173828
90,251.61416938361268,118.2184084730222,0.4041400085981911,0.56,0.225,1.6340670585632324
91,313.4627846916016,124.23228064122846,0.403757627563413,0.5640000000000001,0.2275,1.7075672149658203
92,328.6289986584156,130.25069067813575,0.4035182614651466,0.5680000000000001,0.23,1.7856299877166748
93,325.7701745578812,146.37528433149498,0.40338340860041777,0.5720000000000001,0.2325,1.685291051864624
94,289.3421876878338,142.9559180838337,0.4032721503230323,0.5760000000000001,0.235,1.705415964126587
95,330.02915031416074,144.42461463731013,0.40303930521125336,0.5800000000000001,0.2375,1.8944551944732666
96,312.29549862033406,166.78264045149527,0.4029364916946847,0.5840000000000001,0.24,2.0409998893737793
97,322.7406545331066,176.974246432364,0.4026391581278228,0.5880000000000001,0.2425,2.239946126937866
98,296.4095265864631,183.23106690445425,0.40253699082991595,0.5920000000000001,0.245,2.465128183364868
99,321.7814183176796,179.65444407142775,0.40250118387243156,0.5960000000000001,0.2475,2.285151958465576
100,331.8452812072855,198.75838275311986,0.4023923399604954,0.6000000000000001,0.25,2.4412171840667725
101,294.4032447166704,189.29239019692008,0.40228037179665577,0.6040000000000001,0.2525,2.1379480361938477
102,299.31078966154024,177.3475035322003,0.40215833284987557,0.6080000000000001,0.255,2.327209949493408
103,300.8708044890695,205.7581584291667,0.4020375742851728,0.6120000000000001,0.2575,2.11149001121521
104,365.08432825765505,174.73126736915202,0.4020620392361709,0.6160000000000001,0.26,2.2795681953430176
105,322.56626353442306,190.84652727029885,0.4020076293429644,0.6200000000000001,0.2625,2.2658438682556152
106,315.3268981355036,180.03086013803835,0.4020211527191623,0.6240000000000001,0.265,2.1372079849243164
107,342.5323956461395,208.5481054933153,0.40208438384650363,0.6280000000000001,0.2675,2.3627612590789795
108,311.10275616588643,197.3616205554556,0.4021393230296852,0.6320000000000001,0.27,2.449202060699463
109,315.9239035118141,198.43198651216358,0.40215666351905893,0.6360000000000001,0.2725,2.3524539470672607
110,323.0205129484736,214.5219309926852,0.4020985436086177,0.6400000000000001,0.275,2.7225630283355713
111,328.01355704246,212.59907725917165,0.4019302189002193,0.6440000000000001,0.2775,2.456387996673584
112,302.45561425582645,222.4019587004857,0.4018240755449213,0.6480000000000001,0.28,2.628039836883545
113,333.73096723806924,209.99458397522568,0.40185255956952237,0.6519999999999999,0.2825,2.357603073120117
114,357.23224465069046,206.493336661333,0.40186975620991383,0.6559999999999999,0.285,2.5538148880004883
115,329.92076138429553,208.1239308303314,0.40167879474322987,0.6599999999999999,0.2875,2.027678966522217
116,325.01256718711534,171.57906129388766,0.401606816635127,0.6639999999999999,0.29,2.4671268463134766
117,329.4546854608893,197.14871985434473,0.40138020523456747,0.6679999999999999,0.2925,2.2688040733337402
118,353.5960552287191,224.39638191315225,0.4011454675966033,0.6719999999999999,0.295,2.6787757873535156
119,327.2213499683078,209.52117045899712,0.4009259099727154,0.6759999999999999,0.2975,2.683459997177124
120,328.971772718002,224.15690339917327,0.40072471277599053,0.6799999999999999,0.3,2.504883289337158
121,337.0158564060489,200.00072355244657,0.4005176591259934,0.6839999999999999,0.3025,2.629807710647583
122,324.52698298375884,176.95503949766783,0.40045915585904013,0.688,0.305,2.2718310356140137
123,315.86985406128696,173.9912287428171,0.40053760712717074,0.692,0.3075,2.4309329986572266
124,330.3061522143907,208.23230922092247,0.40063428809563406,0.696,0.31,2.429318904876709
125,315.7178646550215,144.95245059793356,0.40083589327812,0.7,0.3125,2.5457069873809814
126,343.5916576416051,148.37602616804742,0.4010234877285934,0.704,0.315,2.3785181045532227
127,339.42686809736534,193.0327900614421,0.40110963868662824,0.708,0.3175,2.3787291049957275
128,336.45985485578535,175.80353421437582,0.4013898930855379,0.712,0.32,2.58207106590271
129,328.5681695429666,159.3285249609659,0.4016844073042637,0.716,0.3225,2.5107178688049316
130,318.5941780423057,140.98759760249138,0.40202827744430497,0.72,0.325,2.1904830932617188
131,326.3226286579937,168.95684254407468,0.4024444741819181,0.724,0.3275,1.8771169185638428
132,332.5670925575717,213.0268844438725,0.4028270914199046,0.728,0.33,2.3059840202331543
133,317.1678827171007,189.20437894293335,0.4031148450892088,0.732,0.3325,2.119507074356079
134,295.20664573657785,162.83307808784411,0.4032602566601531,0.736,0.335,1.9610321521759033
135,322.88003446492286,133.71335549356883,0.4034427001101469,0.74,0.3375,1.8526740074157715
136,304.74227176325775,187.19651819245573,0.40372361157316616,0.744,0.34,2.098655939102173
137,308.1340636385835,188.29011918609973,0.40389974768020437,0.748,0.3425,2.2898759841918945
138,348.6336029349956,210.6771651288962,0.4041819423000412,0.752,0.345,2.440843105316162
139,352.7448740533248,210.36048542028342,0.4044985113988854,0.756,0.3475,2.5002169609069824
140,323.4920078803232,201.3894632850027,0.4046966695806163,0.76,0.35,2.389465808868408
141,312.6326017696332,205.44394992155253,0.4048467298200939,0.764,0.3525,2.2928879261016846
142,331.43644556827843,208.3192620418128,0.4051418053378589,0.768,0.355,2.3154640197753906
143,320.2846542708794,198.2107050793349,0.40535905989462273,0.772,0.3575,2.2920291423797607
144,311.0368150026363,195.33827937122467,0.4056084413037147,0.776,0.36,2.406933069229126
145,333.39157991273436,206.59340637198474,0.40576493435782257,0.78,0.3625,2.556112766265869
146,356.2374019945326,187.7063826007578,0.40595641196219123,0.784,0.365,2.4014158248901367
147,334.96168585536674,212.3955807067107,0.4061212018356424,0.788,0.3675,2.685833215713501
148,318.42966214924724,202.06508209192023,0.40640283808910166,0.792,0.37,2.838465929031372
149,325.9246484845276,180.5270312533757,0.40644134732274695,0.796,0.3725,2.5524821281433105
150,349.1143084636397,195.29769097058457,0.4064574961094159,0.8,0.375,2.6019539833068848
151,348.3863881479529,186.0933614217619,0.4064310351766262,0.804,0.3775,3.235192060470581
152,303.11912475009984,214.42675402630394,0.4062704123314047,0.808,0.38,3.1826610565185547
153,361.06132446832436,197.12363790851117,0.4060367214770337,0.812,0.3825,2.9778389930725098
154,302.4930597748766,141.61237273068042,0.4059548788612087,0.8160000000000001,0.385,2.2892379760742188
155,326.58695014293033,193.4138475914794,0.405869679053083,0.8200000000000001,0.3875,2.553476095199585
156,354.4287399900157,204.22890638801695,0.4059825638026626,0.8240000000000001,0.39,2.370270013809204
157,333.12621699176276,125.84259471709261,0.40598715013952336,0.8280000000000001,0.3925,2.0149669647216797
158,329.67619738228586,191.72442112883238,0.40608826388113234,0.8320000000000001,0.395,2.462249994277954
159,326.2773908866193,111.94250407947217,0.40622190491685084,0.8360000000000001,0.3975,1.9661839008331299
160,316.10025065669316,170.48601001913536,0.40634712368587206,0.8400000000000001,0.4,2.292149066925049
161,302.4198048140104,148.52393742375293,0.40630133824910936,0.8440000000000001,0.4025,1.8617379665374756
162,325.8061655616994,198.12376154740863,0.40615138022024644,0.8480000000000001,0.405,2.207383155822754
163,327.74215476337,190.06982322531024,0.4059406564259146,0.8520000000000001,0.4075,2.286864995956421
164,346.5159715405626,221.28756665707806,0.40568162832947297,0.8560000000000001,0.41,2.600522756576538
165,330.6609625594115,226.9368616413116,0.4054562096123855,0.8600000000000001,0.4125,2.710963010787964
166,341.6482208057053,194.10755066618714,0.4052945475342104,0.8640000000000001,0.415,2.4640090465545654
167,330.923840053609,188.9481746610748,0.40508741768971873,0.8680000000000001,0.4175,2.545905113220215
168,341.4828146472925,201.63905236084298,0.40485868509435674,0.8720000000000001,0.42,2.5470128059387207
169,321.87163605302345,229.69708089199034,0.4045045573118063,0.8760000000000001,0.4225,3.0127370357513428
170,345.830358538167,218.1702967703115,0.403987613840395,0.8800000000000001,0.425,2.8269035816192627
171,323.0177135968301,187.7361876724827,0.4034144865508518,0.8840000000000001,0.4275,2.365604877471924
172,350.62553830226085,200.44479117202846,0.40294571706515714,0.8880000000000001,0.43,2.433105945587158
173,323.90855566077965,208.22856207883373,0.4023626286958784,0.8920000000000001,0.4325,2.6659069061279297
174,322.718391268486,204.37582343928005,0.40180741761895483,0.8960000000000001,0.435,2.9814789295196533
175,350.6521456249593,196.43326809349182,0.4012126996060105,0.9000000000000001,0.4375,2.8132879734039307
176,348.24407329523706,222.86408067242238,0.40071723517387514,0.9040000000000001,0.44,2.7264559268951416
177,335.6304847267176,211.86353989256037,0.4002525176572837,0.9080000000000001,0.4425,2.845271587371826
178,354.65312781576677,252.36951615052877,0.39982614576430775,0.9120000000000001,0.445,2.951237916946411
179,347.38925212898135,234.49380222121508,0.3994399318020862,0.9160000000000001,0.4475,2.872012138366699
180,331.34401094150616,226.26989526965264,0.3990695673576898,0.9200000000000002,0.45,2.8739781379699707
