gen,best,mean,sigma,penalty_scale,correction_scale,elapsed_s
0,-50.24638931547627,-78.68786848222659,0.49045000645237447,0.2,0.0,3.0545687675476074
1,-44.957559980461674,-72.4056174644794,0.48214314164315464,0.20400000000000001,0.0025,0.3340311050415039
2,-42.40872157084325,-69.27347107522786,0.4748498347077056,0.20800000000000002,0.005,0.4038081169128418
3,-51.93730566954415,-69.45799598107038,0.4683140227246379,0.21200000000000002,0.0075,0.4080791473388672
4,-50.725207076329546,-64.40468471045395,0.46237425990151254,0.21600000000000003,0.01,0.4267740249633789
5,-48.15197237319736,-65.33243936217517,0.4569287786886081,0.22000000000000003,0.0125,0.5103926658630371
6,14.302516732944534,-62.05169429949026,0.45197276624717186,0.224,0.015,0.3915750980377197
7,-48.31364369550252,-67.65040269627818,0.4474945914958371,0.228,0.0175,0.5837278366088867
8,-17.851481784831346,-63.498423077222995,0.4432510619303218,0.232,0.02,0.5115180015563965
9,-17.90171247702149,-65.5983082767233,0.4394825401011947,0.23600000000000002,0.0225,0.606658935546875
10,-17.1335317273661,-66.96921653465843,0.4359598363744438,0.24000000000000002,0.025,0.5433878898620605
11,-43.07061158701878,-65.66496859188653,0.4325290035598039,0.24400000000000002,0.0275,0.5107831954956055
12,-35.75434642156609,-65.68759787077704,0.4294879519422217,0.248,0.03,0.6330909729003906
13,-1.44167798361572,-59.41751228795274,0.42665803583310646,0.252,0.0325,0.6362879276275635
14,3.681784819076705,-57.851786906170375,0.42399374812550106,0.256,0.035,0.61322021484375
15,40.11938235143449,-53.2226092532858,0.42164624916909127,0.26,0.0375,0.5916030406951904
16,125.64072336807534,-40.09002627136226,0.41951495130702704,0.264,0.04,0.5844142436981201
17,130.64547229523285,-41.05529972396187,0.41744674043652624,0.268,0.0425,0.6621959209442139
18,143.9463050106285,-18.044616947533562,0.41549062249869895,0.272,0.045,0.9079720973968506
19,142.17323078740228,-31.123924093550364,0.4136473251165597,0.276,0.0475,0.8672220706939697
20,143.71296419423768,-14.140344263545042,0.41217259037408094,0.28,0.05,0.8939766883850098
21,148.3202445654057,30.680028082792717,0.4106969605696321,0.28400000000000003,0.0525,0.9949228763580322
22,153.13324607497137,11.926536224420087,0.40928615298125537,0.28800000000000003,0.055,0.8066601753234863
23,162.98773363333618,14.791659715614406,0.40801821601887334,0.29200000000000004,0.0575,1.1206939220428467
24,144.35174812157143,50.1144868479355,0.4068631228211541,0.29600000000000004,0.06,1.1904170513153076
25,151.96537023139848,39.01877659000976,0.4057327133615005,0.30000000000000004,0.0625,1.0397121906280518
26,156.68414071866212,78.30975526994794,0.4046064257412175,0.30400000000000005,0.065,1.076754093170166
27,150.99339555914733,38.783290984166975,0.403619756481507,0.30800000000000005,0.0675,1.0076990127563477
28,141.3411689972938,34.52793683417853,0.40273973071021385,0.31200000000000006,0.07,1.3145270347595215
29,154.00933326117453,46.48270282561632,0.4020057810585408,0.316,0.0725,0.987699031829834
30,160.49867883666846,63.65607982111044,0.40116085957319575,0.32,0.075,1.2547719478607178
31,153.23978073372587,27.76377300790772,0.4002836762470449,0.324,0.0775,1.2176909446716309
32,167.63300535544462,37.12342046898814,0.3994960339028633,0.328,0.08,0.8284990787506104
33,156.39788220372995,45.91560114845901,0.39873333289595014,0.332,0.0825,1.41554594039917
34,153.78649036600274,58.34396565709012,0.398074853094787,0.336,0.085,1.2942590713500977
35,189.08722437373999,45.46894080783177,0.39756942344330765,0.33999999999999997,0.0875,1.3068690299987793
36,155.2269906147449,36.66231741717026,0.39715914060227153,0.344,0.09,1.222181797027588
37,157.52885069218465,39.94913295238522,0.3967429098342259,0.348,0.0925,1.1650710105895996
38,159.8930365074015,75.42861292120055,0.3963655127121271,0.35200000000000004,0.095,1.4704370498657227
39,171.80509664065622,49.52239814904367,0.3961227968505496,0.35600000000000004,0.0975,1.4835970401763916
40,180.8404915502239,12.730559414524325,0.3959911012780762,0.36000000000000004,0.1,1.331822156906128
41,167.0243567587335,6.916826462873312,0.3959049132963463,0.364,0.1025,1.4290051460266113
42,167.79146850485338,62.35776809657972,0.3957536600485449,0.368,0.105,1.5326600074768066
43,190.31276622155815,52.042988987928176,0.39562409390634923,0.372,0.1075,1.5550999641418457
44,174.14936927563312,4.705816993075729,0.3954793372128169,0.376,0.11,1.3928570747375488
45,181.41565056651496,29.592121922223708,0.39533351890746493,0.38,0.1125,1.1865100860595703
46,216.70762407008897,41.91603882192052,0.3953350198341991,0.384,0.115,1.862492322921753
47,208.33048673899907,68.99373745513823,0.3953707117508298,0.388,0.1175,1.8160851001739502
48,177.37465951622673,60.06735244390819,0.39541350010329995,0.392,0.12,1.6084609031677246
49,271.8376274687519,95.41234907650498,0.3955246398445545,0.396,0.1225,1.7385830879211426
50,320.82335231151274,64.70521663670749,0.3954735939974838,0.4,0.125,2.344369888305664
51,244.7356637390482,102.42340410979753,0.3954318045552707,0.404,0.1275,1.4434278011322021
52,178.14675374390256,64.63643688649726,0.39530379598024673,0.40800000000000003,0.13,1.2694027423858643
53,192.90686249743965,61.85778088620159,0.3950056360884603,0.41200000000000003,0.1325,1.7533550262451172
54,329.2607498747863,78.94921004598208,0.39469061111038073,0.41600000000000004,0.135,2.527198076248169
55,195.87741477246664,99.01928210641117,0.3944678858476618,0.42000000000000004,0.1375,1.4825069904327393
56,198.84406236323525,137.0221155850151,0.3942820608618423,0.42400000000000004,0.14,1.9073619842529297
57,244.50917129370222,99.52554498277625,0.3942059100786485,0.428,0.1425,2.4385383129119873
58,238.93041520920852,52.82612830631196,0.3940620416641831,0.432,0.145,2.0065979957580566
59,333.94497893322585,81.95608665436676,0.39402067632181664,0.436,0.1475,2.8275420665740967
60,255.45566568662716,101.45672601297149,0.39384279941752454,0.44,0.15,2.294747829437256
61,279.6228448318086,86.14067618128736,0.3937961143656794,0.444,0.1525,2.6852328777313232
62,256.3061449531013,104.05645906708321,0.39363035903280863,0.448,0.155,2.5781121253967285
63,290.95898684018215,92.1695181207933,0.39349955905111045,0.452,0.1575,2.350832939147949
64,310.0185283164717,119.92029994581635,0.39331279569492805,0.456,0.16,2.9527587890625
65,339.470182816389,131.44763600741663,0.3932970087695878,0.46,0.1625,2.7962801456451416
66,281.6243693152075,137.4185242751925,0.3935033809962148,0.464,0.165,3.42230486869812
67,334.64300807482545,166.5202894346691,0.39351946714259023,0.468,0.1675,3.714656114578247
68,345.2169140091556,152.14579241498433,0.39375802799364334,0.47200000000000003,0.17,3.704542875289917
69,328.078230973691,184.5366234879728,0.3938214245948462,0.476,0.1725,4.605804204940796
70,339.56348588954575,157.52435338330443,0.39401390269876446,0.48,0.175,4.17179274559021
71,324.8506939270474,155.4246397635505,0.39408896266453264,0.484,0.1775,3.8125
72,338.3832029789911,161.86013722000342,0.39415901428477373,0.488,0.18,3.4821579456329346
73,330.1184250905286,111.64952238247437,0.39434987764990453,0.492,0.1825,2.8128151893615723
74,322.49547494998023,147.22598821158226,0.3946017828149259,0.496,0.185,3.8291709423065186
75,346.7562834131811,165.32889809002526,0.3946624430256796,0.5,0.1875,3.9645168781280518
76,319.73617720797614,165.6242624585365,0.3946874461527958,0.504,0.19,3.9108190536499023
77,317.89540680272984,165.54663208051093,0.3947347576041076,0.508,0.1925,4.503054141998291
78,325.1293863306715,155.70192062320754,0.3948884811767035,0.512,0.195,4.728946924209595
79,299.3080059889179,193.22908993031677,0.3951753715935164,0.516,0.1975,4.909379720687866
80,325.57555085775743,200.19245264155933,0.3954406023171698,0.52,0.2,5.130192041397095
81,318.7466401531116,191.5728836313377,0.3958100955269396,0.524,0.2025,5.218427896499634
82,313.723679211708,203.54570048361202,0.39607845582191337,0.528,0.205,4.9229841232299805
83,332.6023025229506,192.8030845501079,0.3962949568919681,0.532,0.2075,4.530574083328247
