gen,score,net_progress_m,fell,backward_distance_m,mean_forward_speed_mps
0,-334.3634722198484,-0.08970414043200226,1.0,0.09141014798943357,0.009390711769347393
10,-257.2938030653897,0.03401079201591257,1.0,0.10341836813599561,0.22403419793307347
20,-268.7063945023002,-0.1331718112087374,1.0,0.3922513273978342,0.20189834685802105
30,-2.8336446468681515,0.9458941287461874,1.0,0.0005207692197356689,0.8208053884087615
40,5.632338000817777,0.9641470071665186,1.0,0.0012045393279774548,0.7691338187525754
50,48.87931365793908,1.0372310975600068,1.0,0.0039863425449653,0.6333797189698356
60,11.484093109371917,0.9762494732572164,1.0,0.0025138964598888243,0.746858085329055
70,33.597137176436114,1.013836816537774,1.0,0.0031378993451146387,0.6605594653547993
80,-109.30584593506487,0.23465131365806463,1.0,0.4561849253556133,0.27957810667522975
90,21.473015576344743,0.8884984893227695,1.0,0.0959260556618449,0.5281043598117448
100,-382.7921955115625,-0.8936999540429138,1.0,0.9008384555138982,0.0036462617325948993
110,18.78866536520324,0.9824167498123713,1.0,0.004534738307605465,0.7067800085494346
120,171.69598867153985,1.5361137031511487,1.0,0.042147103174688026,0.7721611740403131
130,144.65914847374307,1.5283395889899745,1.0,6.117445156880556e-06,1.0347653565390025
140,121.10772005817653,1.3635356132424317,1.0,0.008597341087017102,0.7746080571185605
150,100.83592864392165,1.3265663930570724,1.0,0.011934878237756288,0.8789082926484364
160,130.06252639144083,1.34720394068957,1.0,0.0016456966326383773,0.7580245187095668
170,159.01942023566892,1.4804516671463308,1.0,3.173962967677165e-05,0.8256736283601818
180,118.13680398879974,1.3518268104486748,1.0,0.000716187267308146,0.860044972489334
190,131.14954812450264,1.4554869887234216,1.0,0.004182101112504354,0.8361005180680896
200,-77.14007732497355,0.42690478065101367,1.0,0.4543700496177852,0.39574227603761675
210,201.8187986198105,1.651799865189013,1.0,0.0022319772390150937,0.8778518310771902
220,70.87274871191784,1.0137203730116773,1.0,0.18650440209200764,0.565683768615023
230,-257.20408186845464,-0.3278552412715999,1.0,0.7255094694960721,0.16263148440548958
240,171.5352860244055,1.6147862443899093,1.0,0.0001305957392734386,1.062547530080042
250,-128.92994272743854,0.16692519096776065,1.0,0.5472817322823758,0.2714338416678558
260,181.02976947898907,1.5554902904327874,1.0,0.0001668363925245342,0.8722020485231061
270,157.83036668242576,1.5416499911899113,1.0,0.0008388847895371588,0.9484209083003282
280,207.42041302067477,1.6088646077074973,1.0,0.002425015517913969,0.7547697655099407
290,166.01517649801602,1.521758335424662,1.0,0.0029919604669207773,0.8966198212953745
300,164.80300875127563,1.5191191767794456,1.0,0.003267676810636682,0.9204540590634226
310,188.39785634524597,1.5840416355977414,1.0,0.000822747875597667,0.8566028696099661
320,163.40723795560743,1.5214441197405786,1.0,0.0,0.9214509065576715
330,176.90435767644473,1.5274953222132666,1.0,0.002842324285819366,0.7923337738805573
340,151.16135577217014,1.4359296946908517,1.0,0.0,0.7551285069419207
350,149.8393734036872,1.47736945578516,1.0,0.0,0.9777895805175347
360,197.85760774829876,1.6434322183051282,1.0,0.0031088887996336876,0.9152487710427352
370,194.6725517622009,1.6202880609613068,1.0,0.005275196998088152,0.8982095286427774
380,216.63552797376946,1.63826408693206,1.0,0.00553337262333165,0.7378473696872
390,210.35609913786476,1.6666684695992084,1.0,0.0036813821620645297,0.8442015152947822
400,276.17179021034354,1.9474279219701298,1.0,7.25235091481658e-05,0.9629498973454675
410,214.03658456312027,1.6903932574320482,1.0,0.0007880899197629972,0.8490940025110596
420,653.733742956503,3.296757295359403,0.9,0.0010730907480627097,0.6581189790165222
430,347.74311033511117,2.114557310322066,1.0,0.006348838614348454,0.756229569907303
440,285.5542180197579,1.9569249183388788,1.0,0.0,0.8845692482800913
450,362.8953910787582,2.3307706048372676,1.0,0.0015558246579476561,0.9605278320370895
460,413.8612697761341,2.566244095278732,1.0,2.4036303786943712e-05,0.9502407225401154
470,885.2758560731361,3.9929907069019572,0.4,0.0011420756135891298,0.5297145679182511
480,589.3081790136403,3.18792588760855,1.0,8.660565976476826e-05,0.8241679339232432
490,808.3162361074817,3.831267152303572,0.6,0.00020370264833995398,0.6396309809959776
