gravity,score,net_progress_m,fell,backward_distance_m,mean_forward_speed_mps
-6.0,330.7377483228894,2.141723062688871,1.0,0.0044407560107026164,0.791197319816823
-7.5,310.2695438849936,2.065115026218018,1.0,0.0045636687320828925,0.8932014986873849
-9.81,179.749984228012,1.5686216924171161,1.0,0.005801009607356418,0.8114207626920455
-11.0,108.36886409401284,1.3099310347066004,1.0,0.006546254403103721,0.7606419505265415
-12.0,47.894991087556015,1.0644432059892426,1.0,0.05216170246910414,0.6963909363018183
