gen,best,mean,sigma,penalty_scale,correction_scale,gravity,phase,elapsed_s
0,-48.10850425336256,-74.26824713611822,0.4903219270069465,0.2,0.0,-1.6,lv0(a=0),1.6742830276489258
1,-56.9803818537282,-74.36367145607551,0.4820069265254909,0.20400000000000001,0.0025,-1.6,lv0(a=1),0.15546178817749023
2,-47.211089286412665,-71.53138162745456,0.47454931292584057,0.20800000000000002,0.005,-1.6,lv0(a=2),0.21877598762512207
3,-28.187566060735914,-66.83905489468108,0.4679763438622185,0.21200000000000002,0.0075,-1.6,lv0(a=3),0.28920507431030273
4,56.849619254507154,-65.1398962448282,0.4622327623799435,0.21600000000000003,0.01,-1.6,lv0(a=4),0.2966771125793457
5,-34.118111877865026,-70.32910400199707,0.45698417756373927,0.22000000000000003,0.0125,-1.6,lv0(a=5),0.28617095947265625
6,34.789894728748,-70.31774214663935,0.4522061612740614,0.224,0.015,-1.6,lv0(a=5),0.3037428855895996
7,-34.551259055325886,-71.92614669879428,0.4477153340788352,0.228,0.0175,-1.6,lv0(a=5),0.26595187187194824
8,13.092656016249892,-69.20209431870751,0.44343524054554767,0.232,0.02,-1.6,lv0(a=5),0.29041504859924316
9,-51.90493600532064,-68.52049205056127,0.439450836175431,0.23600000000000002,0.0225,-1.6,lv0(a=5),0.35985398292541504
10,-40.595756389564194,-75.86849987323887,0.4357370314388354,0.24000000000000002,0.025,-1.6,lv0(a=5),0.26790285110473633
11,-39.64725453349387,-75.8303650167737,0.4323891375425705,0.24400000000000002,0.0275,-1.6,lv0(a=5),0.27841997146606445
12,-21.486653585104616,-76.05463235003538,0.4292583623347022,0.248,0.03,-1.6,lv0(a=5),0.3185732364654541
13,-15.95795714363805,-78.21201030492912,0.4263969965800702,0.252,0.0325,-1.6,lv0(a=5),0.28342509269714355
14,-5.365419448691818,-72.96126632363544,0.42361875165676033,0.256,0.035,-1.6,lv0(a=5),0.29280877113342285
15,18.550246231690277,-71.2370057465303,0.42115388371712864,0.26,0.0375,-1.6,lv0(a=5),0.3677549362182617
16,-32.65455016366798,-78.6887700794595,0.41871204865163697,0.264,0.04,-1.6,lv0(a=5),0.29465603828430176
