gravity,score,net_progress_m,fell,backward_distance_m,mean_forward_speed_mps
-6.0,-377.7119526991245,-0.18298731931013484,1.0,0.1832201209435284,0.0011264193381471312
-7.5,-375.58517878371174,-0.18683974859257563,1.0,0.18702159013248026,0.0008742381726184901
-9.81,-370.49112014238284,-0.185942356296476,1.0,0.1869351676862529,0.004550664558604108
-11.0,-374.3424488305124,-0.18906149799644972,1.0,0.18929300254782616,0.0011138378479307002
-12.0,-373.0330785482323,-0.18712737469948865,1.0,0.1871332762865257,2.787629669052845e-05
