gen,best,mean,sigma,gravity,phase,elapsed_s
22,200.92168205160178,-190.78730592346733,0.41237032841516613,-2.0,warmup,0.925457239151001
23,198.56106488786466,-132.2934596939614,0.41133451076669636,-2.0,warmup,1.0687370300292969
24,309.5953589404588,-114.02403969849834,0.41035734807498997,-2.0,warmup,1.1571199893951416
25,229.62706412764786,-50.88515258236456,0.4093053491835577,-2.0,warmup,1.3552961349487305
26,264.63872287837705,-24.85247346486407,0.40818950048478253,-2.0,warmup,1.390528917312622
27,184.53794895246423,-34.5165117895976,0.4073311549682503,-2.0,warmup,1.4313960075378418
28,471.9382615614231,27.70240740646117,0.4063807678849575,-2.0,warmup,1.4956891536712646
29,208.78170492916146,-19.011378895123006,0.40528762832422777,-2.0,warmup,1.3237159252166748
30,256.04524253334415,-16.859058568661887,0.4043903622573395,-2.0,warmup,2.0200979709625244
31,262.0162506684281,2.535897002278557,0.40345744447850945,-2.0,warmup,2.132218837738037
32,375.32802840673304,51.45987247584914,0.40264656484805783,-2.0,warmup,1.7144932746887207
33,273.14783874974296,55.706911961195985,0.4019279331005426,-2.0,warmup,1.747912883758545
34,413.8787873077356,52.92157974235975,0.4013440120776923,-2.0,warmup,1.7425100803375244
35,282.8796396413912,76.09845677700207,0.40083872301472084,-2.0,warmup,1.7508070468902588
36,464.7858182306859,120.028725196203,0.4004134291091976,-2.0,warmup,1.8601830005645752
37,490.83141285270995,114.78103763628474,0.3999923521830989,-2.0,warmup,1.834397792816162
38,425.9322489583933,-14.709297624070066,0.39954319093320645,-2.0,warmup,1.6414189338684082
39,635.7030878065997,93.986658082297,0.3990674445512998,-2.0,warmup,1.701361894607544
40,482.5879809514657,81.33658120657704,0.3986598491465472,-2.0,warmup,1.7038078308105469
41,366.1648823924872,104.32999282606518,0.39836851168783377,-2.0,warmup,1.6623013019561768
42,468.2563645201565,116.83783286637893,0.39804098569188645,-2.0,warmup,1.6905810832977295
43,374.94764102500716,-9.858185789450179,0.3977554891999894,-2.0,warmup,1.5009338855743408
44,420.49652313554043,17.167115147917414,0.3976112329781489,-2.0,warmup,1.6503801345825195
45,536.9765562419863,90.61823148501796,0.397400841594431,-2.0,warmup,1.631824254989624
46,541.0255368690682,159.69137303324297,0.39729996770585263,-2.0,warmup,1.7644329071044922
47,591.5850987296186,168.32794192187106,0.39738360169210346,-2.0,warmup,1.8969171047210693
48,682.9520925784408,132.67319504944945,0.39750510807447337,-2.0,warmup,1.8541147708892822
49,579.9286774568242,119.4014857130903,0.39770412396359817,-2.0,warmup,1.6599817276000977
50,497.48371444425624,139.419263938238,0.39805096763175535,-2.0,warmup,1.7043771743774414
51,476.2987949638862,80.88067515570751,0.39837874865559847,-2.0,warmup,1.6381828784942627
52,457.09879939839084,14.970107398092779,0.3988390893700946,-2.0,warmup,1.504997730255127
53,678.5168984506613,92.82073440452754,0.3992935581716798,-2.0,warmup,1.613774061203003
54,482.440409232195,186.09528927893837,0.39977854639141064,-2.0,warmup,1.9111409187316895
55,571.0583797501782,159.57879187234386,0.40032486616686375,-2.0,warmup,1.8179397583007812
56,584.2154526306916,210.99830604221205,0.4006990461168708,-2.0,warmup,1.830010175704956
57,706.6680323736396,146.15237064582604,0.40113980931358884,-2.0,warmup,1.7756390571594238
58,509.9633341508026,118.29727460755753,0.40159274370530257,-2.0,warmup,1.806736707687378
59,703.943364241141,236.59124299396717,0.40201156084366246,-2.0,warmup,1.8871641159057617
60,703.6924586499135,210.71267769686716,0.40232078272501226,-2.0,warmup,1.760486125946045
61,610.7042160874416,141.83283700579753,0.40269633877111766,-2.0,warmup,1.668954849243164
62,684.3923424276103,193.20451917101053,0.4030029570325945,-2.0,warmup,1.7721400260925293
63,637.5691395722741,156.6111864914771,0.40310279959079426,-2.0,warmup,1.8121399879455566
64,842.884177844633,249.5144724830872,0.40324157009512657,-2.0,warmup,1.842625617980957
65,1032.8218229731008,221.31956809410204,0.4032614176994827,-2.0,warmup,1.77156400680542
66,644.6101925577801,232.59823860632304,0.40324071678725026,-2.0,warmup,1.8269290924072266
67,566.5049084274677,184.6196379304203,0.4031316352977927,-2.0,warmup,1.7532768249511719
68,680.6237907569076,272.9159821184938,0.4029541829692786,-2.0,warmup,1.8404450416564941
69,558.4799423912909,152.53579038623556,0.4028288789577443,-2.0,warmup,1.7085070610046387
70,1098.96097069422,277.10667958860745,0.40268428172664705,-2.0,warmup,1.8358469009399414
71,917.9906480173416,147.57733262536436,0.4028012533738808,-2.0,warmup,1.6342599391937256
72,1040.966607219524,214.29203665115566,0.4028874752563713,-2.0,warmup,1.6203117370605469
73,775.7652125770013,196.94618094717924,0.40292331077998733,-2.0,warmup,1.787074089050293
74,866.4065237179767,188.22594594535826,0.40270605416769545,-2.0,warmup,1.777024745941162
75,951.1150554804832,157.7311035320024,0.40241339568179896,-2.0,warmup,1.737271785736084
76,689.3516274621406,178.94806017659593,0.40217387997293164,-2.0,warmup,1.6889169216156006
77,692.3332666828045,206.56931258558424,0.40201959240328805,-2.0,warmup,1.7551519870758057
78,663.1299447928576,167.66578513133862,0.40183373910664877,-2.0,warmup,1.614269733428955
79,667.4550799479075,138.49337470143843,0.4016192869598192,-2.0,warmup,1.6272268295288086
80,762.9995662312948,236.55849440709125,0.40129826748846686,-2.0,warmup,1.8775269985198975
81,686.3311857658127,140.73804015937873,0.40108523822191544,-2.0,warmup,1.7774109840393066
82,645.5338575379302,171.19230923980783,0.40078558619746746,-2.0,warmup,1.6344199180603027
83,670.8995762674654,165.00838514626042,0.4005046443023769,-2.0,warmup,1.7203600406646729
84,593.5286643663316,158.4241270493077,0.4002989762233472,-2.0,warmup,1.7616760730743408
85,791.1330252363141,119.84684185563458,0.40008086042777885,-2.0,warmup,1.6358883380889893
86,614.5833068106317,119.65194706429779,0.3997715113849245,-2.0,warmup,1.7127089500427246
87,662.6572185860692,150.50787471225902,0.3994893374518178,-2.0,warmup,1.702721118927002
88,665.6496186475691,143.21964467942394,0.399345181289256,-2.0,warmup,1.721879005432129
89,608.428600048408,161.47697751272614,0.3992010779644121,-2.0,warmup,1.6330921649932861
90,774.1791977445282,161.2743321408614,0.3991371483735763,-2.0,warmup,1.5827839374542236
91,600.0281975977244,151.17884362350839,0.3990453104389722,-2.0,warmup,1.6235899925231934
92,642.4497787458221,216.8964866275703,0.3989437621341057,-2.0,warmup,1.771988868713379
93,643.1565392485785,244.9427496943568,0.39893181620275814,-2.0,warmup,1.8807728290557861
94,739.986665712864,163.04709808113458,0.3989776597457129,-2.0,warmup,1.7997851371765137
95,888.5126718761494,216.86728480287667,0.39896312653927146,-2.0,warmup,1.8546478748321533
96,611.6033673241637,222.8946809414402,0.3989841926971716,-2.0,warmup,1.7894859313964844
97,612.1215314549507,238.56433188246592,0.39899850993843505,-2.0,warmup,1.7896041870117188
98,774.5963307175911,176.8982774513658,0.39893113030038097,-2.0,warmup,1.6896772384643555
99,765.3576770618257,135.676844834431,0.399040659341519,-2.0,warmup,1.548058032989502
100,695.5231445246758,145.64696529500605,0.3990697888586645,-2.0,warmup,1.7082312107086182
101,1151.00272230062,156.74589070872688,0.3992107776700193,-2.019525,ramp 0%,1.5033791065216064
102,1296.5669902166278,296.80607013455085,0.39939110615003043,-2.03905,ramp 0%,1.7824921607971191
103,898.0403098066723,278.5606362027896,0.3994541413220042,-2.058575,ramp 0%,1.8673760890960693
104,1244.5066809059756,309.5493122446098,0.39954182574686214,-2.0781,ramp 1%,1.9840400218963623
105,751.4960985297462,230.42278294980034,0.39965403740897276,-2.097625,ramp 1%,1.8664698600769043
106,1020.5985001216701,208.4913244443033,0.3997816126822724,-2.11715,ramp 1%,1.7757930755615234
107,898.0561193407756,281.36420875285387,0.40007862571816,-2.136675,ramp 1%,1.841902732849121
108,849.1168339365842,159.29563274147762,0.4003862598409258,-2.1562,ramp 2%,1.6936712265014648
109,935.842827037592,173.3150757423629,0.40079626940365215,-2.175725,ramp 2%,1.5917069911956787
110,747.1971043663301,244.38200568918964,0.40112588224473616,-2.19525,ramp 2%,1.7367517948150635
111,814.58446497131,185.88571222326044,0.4014718677290008,-2.214775,ramp 2%,1.6658751964569092
112,862.5271905665317,164.65204831801162,0.4018446677248489,-2.2343,ramp 3%,1.541032314300537
113,804.2368272692044,162.1840022307361,0.4021719141084122,-2.253825,ramp 3%,1.7118442058563232
114,914.928760536823,291.498531346924,0.4022896913901757,-2.27335,ramp 3%,1.8546350002288818
115,721.8681512308467,96.14683394237015,0.4025136636521844,-2.292875,ramp 3%,1.6605689525604248
116,657.8448977382069,208.53946873202852,0.4027291789097211,-2.3124000000000002,ramp 4%,1.6678519248962402
117,997.7015989751322,349.8773098022803,0.4029388866348074,-2.331925,ramp 4%,1.835900068283081
118,876.1357277083771,300.66725830860435,0.40316979723221713,-2.35145,ramp 4%,1.8451409339904785
119,920.9484648087592,261.272154582616,0.4034569647825493,-2.370975,ramp 4%,1.8191020488739014
120,878.5489760618001,205.98198687600097,0.403712152772141,-2.3905000000000003,ramp 5%,1.702340841293335
121,859.5288044679761,312.2169339539154,0.4038859570803869,-2.410025,ramp 5%,1.705786943435669
122,996.2061218713951,250.70250560547706,0.40404165082732324,-2.42955,ramp 5%,1.7781260013580322
123,1030.7678510274425,250.64003443192163,0.4042650832470243,-2.449075,ramp 5%,1.8015680313110352
124,976.1519552099365,286.5951144117384,0.4045283819114975,-2.4686,ramp 6%,1.8668880462646484
125,1108.0391731941143,286.0224729144692,0.4046046374257902,-2.488125,ramp 6%,1.9533140659332275
126,1125.4263898239662,320.45755818359675,0.4046906736600804,-2.50765,ramp 6%,1.9085578918457031
127,1262.8566572358184,182.56403389374083,0.40473427719426364,-2.527175,ramp 6%,1.6502177715301514
128,982.4502003114122,258.55494308822597,0.40459791143952867,-2.5467,ramp 7%,1.8106458187103271
129,1384.138202066737,402.23432668128714,0.40450924417886713,-2.566225,ramp 7%,1.9621009826660156
130,1571.625446769096,308.1293925026848,0.4044671795650632,-2.58575,ramp 7%,1.89888596534729
131,1354.0598301057428,451.5605506658124,0.4043243488792794,-2.605275,ramp 7%,2.0833120346069336
132,1201.5116493163,394.87983359214724,0.4040581155798151,-2.6248,ramp 8%,1.9216210842132568
133,1421.3633478576212,309.65420582871974,0.403666956688779,-2.6443250000000003,ramp 8%,1.7700510025024414
134,1287.440953483318,307.8655988641722,0.4032322759870022,-2.66385,ramp 8%,1.8394429683685303
135,1055.9351426259211,379.4495602359201,0.402997601832676,-2.683375,ramp 8%,1.9608912467956543
136,1682.001424059712,431.46239970102096,0.40276198928284673,-2.7029,ramp 9%,2.05948805809021
137,1541.9520350957835,407.58752880400084,0.4023116212739287,-2.722425,ramp 9%,2.0313117504119873
138,1351.7864443572196,379.44930472264633,0.4018893695397062,-2.74195,ramp 9%,1.9509963989257812
139,1333.5602401572703,376.0619255434791,0.40141687267090786,-2.761475,ramp 9%,1.9372589588165283
140,1197.2985781784464,263.66780502799173,0.4008373644492797,-2.781,ramp 10%,1.8895938396453857
141,1305.8394936628663,333.6461850079451,0.40030924957150804,-2.800525,ramp 10%,2.002645969390869
142,1102.6198307225288,371.90558872194606,0.3998597809776062,-2.82005,ramp 10%,1.8188591003417969
143,1504.8641110454125,453.04081618219914,0.39933871317774366,-2.839575,ramp 10%,1.8907957077026367
144,1390.654139661481,282.9154563024681,0.39896504408317146,-2.8591,ramp 11%,1.675351858139038
145,1185.4747306535185,393.83231354760545,0.39849896737815993,-2.878625,ramp 11%,1.9677371978759766
146,1289.17491396237,345.6301936869867,0.3981640716309063,-2.8981500000000002,ramp 11%,1.8204352855682373
147,1052.6132502356136,367.0254565812705,0.3977508700896511,-2.917675,ramp 11%,1.9814279079437256
148,1051.1585530138889,383.3179040580242,0.39723051576493584,-2.9372,ramp 12%,1.780484914779663
149,1580.6740448812627,406.90813176352566,0.39667149942274593,-2.956725,ramp 12%,1.8277051448822021
150,1598.7631871385377,455.5616537387283,0.3962452699668215,-2.9762500000000003,ramp 12%,2.09908127784729
151,1541.631248589655,523.5114292662714,0.39596583665472923,-2.995775,ramp 12%,1.9303779602050781
152,1116.5486617655408,258.0038769556839,0.3958484776282109,-3.0153,ramp 13%,1.768852949142456
153,1151.6163977210654,421.99866920032093,0.3956212776902514,-3.034825,ramp 13%,1.7522680759429932
154,1334.679261696392,321.0991619673031,0.39537203807928195,-3.0543500000000003,ramp 13%,1.7353651523590088
155,1538.1762495890862,536.6373646812214,0.3950440657021982,-3.073875,ramp 13%,1.8511748313903809
156,1531.9304727527394,576.8818571381048,0.39471054742444556,-3.0934,ramp 14%,2.1544132232666016
157,1241.690856159941,470.8613440902973,0.39433046862350957,-3.1129249999999997,ramp 14%,1.9425957202911377
158,1472.5226126005446,525.6811396300081,0.39385780749272303,-3.13245,ramp 14%,1.9169259071350098
159,1624.406181708717,540.8280956169757,0.39334814276290037,-3.151975,ramp 14%,1.8734197616577148
160,1079.6712059514327,534.9154225656104,0.3928145421329293,-3.1715,ramp 15%,1.9648070335388184
161,1740.1913438262015,539.4920665897347,0.3922879350416744,-3.191025,ramp 15%,1.9519929885864258
162,1487.767069286829,537.8030988899916,0.3918673246752213,-3.21055,ramp 15%,2.1285691261291504
163,1532.0845036805833,639.3554669211265,0.3913936514862693,-3.2300750000000003,ramp 15%,2.317293167114258
164,1254.882915281348,499.3115928763855,0.39109031660724763,-3.2496,ramp 16%,1.7906780242919922
165,1748.5169270801127,626.7748741374925,0.3909180627987201,-3.269125,ramp 16%,2.297574043273926
166,1568.0724699030206,652.4517588050296,0.39075918465049475,-3.28865,ramp 16%,2.3092782497406006
167,1627.1129653368905,617.3533312538787,0.3906572457647121,-3.3081750000000003,ramp 16%,2.151343822479248
168,1623.1933589795372,505.1332335019485,0.3904046986925937,-3.3277,ramp 17%,2.0407910346984863
169,1481.8467387042003,559.9972494855325,0.390067252690727,-3.347225,ramp 17%,2.2764241695404053
170,1412.8128779635892,583.7988300968784,0.3897412357212125,-3.3667499999999997,ramp 17%,2.3050858974456787
171,1781.3557825095686,545.2747801831931,0.38952463880500326,-3.386275,ramp 17%,2.18261981010437
172,1269.6044347800726,481.4335833456265,0.3894364636811448,-3.4058,ramp 18%,1.8135638236999512
173,1470.0020047253308,433.03791697101207,0.3893727113855319,-3.425325,ramp 18%,1.9609673023223877
174,1611.065018126059,452.21868063238526,0.3892733900571148,-3.4448499999999997,ramp 18%,2.057481050491333
175,1349.2907279814974,488.5339410288525,0.38909158830641405,-3.464375,ramp 18%,2.0695548057556152
176,1337.3994195925984,528.1042657757256,0.3889385734760604,-3.4839,ramp 19%,1.9126970767974854
177,1374.8985438631196,602.5826512408287,0.38879922860997235,-3.503425,ramp 19%,2.317232847213745
178,1392.2608482473336,580.5779959875666,0.38866419560977644,-3.5229500000000002,ramp 19%,2.1627750396728516
179,1300.5767371617105,533.5727177647223,0.3885612760392028,-3.5424750000000005,ramp 19%,2.2378082275390625
180,1618.6337445227357,543.8157417689072,0.388450606374618,-3.5620000000000003,ramp 20%,2.207707166671753
181,1466.482988941056,551.7924767022332,0.3881218788752206,-3.581525,ramp 20%,2.0095419883728027
182,1416.3075437886712,560.1547783831593,0.3878126754623366,-3.60105,ramp 20%,2.137194871902466
183,1273.9275339517835,629.9743156984574,0.3875258677603802,-3.620575,ramp 20%,2.1210999488830566
184,1334.0550188756188,572.4927256444382,0.3871101016617225,-3.6401000000000003,ramp 21%,2.068004846572876
185,1556.6770704845023,624.042008689161,0.38660835346611544,-3.659625,ramp 21%,2.099876880645752
186,1188.9569450207246,577.7332350458404,0.38603910402862124,-3.67915,ramp 21%,2.326986312866211
187,1389.7823896717402,529.2706421395862,0.3856316064990327,-3.698675,ramp 21%,2.1224160194396973
188,1510.9679604139183,480.98955282543113,0.3852077190785196,-3.7182000000000004,ramp 22%,2.2597289085388184
189,1466.6883717726753,655.8591042257356,0.3846594362712195,-3.737725,ramp 22%,2.229995012283325
190,1245.6560367445297,616.9229895570086,0.3840960994154491,-3.75725,ramp 22%,2.2883777618408203
191,1588.711020986212,650.3064462826012,0.38351466464599787,-3.776775,ramp 22%,2.261704206466675
192,1568.5729631508323,606.7377569299064,0.3829438999137613,-3.7963000000000005,ramp 23%,2.26546311378479
193,1642.0176502932725,748.7760503654611,0.3824351509530434,-3.8158250000000002,ramp 23%,2.464280128479004
194,1438.6581818184632,641.7214937636961,0.3818702689691687,-3.83535,ramp 23%,2.277278184890747
195,1225.7103232915003,565.6862382072189,0.3814066216450944,-3.854875,ramp 23%,2.1060590744018555
196,1468.1866697187522,710.464585768962,0.3812135540272589,-3.8744,ramp 24%,2.5099730491638184
197,1530.9265869968392,622.8348290475398,0.3809649362677106,-3.8939250000000003,ramp 24%,2.2171998023986816
198,1562.3415623530018,589.5899289414999,0.3807408906693053,-3.91345,ramp 24%,2.1855599880218506
199,1319.7438081343946,523.8624357367611,0.38056634795277355,-3.932975,ramp 24%,2.0799920558929443
200,1575.9794360000908,831.1839234668557,0.3805716161456261,-3.9525,ramp 25%,2.7357468605041504
201,1350.0364263011772,587.8591522741548,0.38052617036648134,-3.9720250000000004,ramp 25%,2.1053707599639893
202,1657.3965411975103,616.6784974035687,0.3805522679986121,-3.99155,ramp 25%,1.932237148284912
203,1668.4029736011887,594.632504197061,0.38061103930765033,-4.011075,ramp 25%,1.9575350284576416
204,1447.6817140520936,542.0550869769779,0.38062887410373114,-4.0306,ramp 26%,1.8331429958343506
205,1328.0056525194207,544.5980825979585,0.3806747751081257,-4.050125,ramp 26%,1.9721012115478516
206,1211.6352976347264,517.1412466179806,0.3806963647595387,-4.06965,ramp 26%,2.117382049560547
207,1684.4189803018198,660.8264449852331,0.3806977196509236,-4.089175000000001,ramp 26%,2.175732135772705
208,1632.9387237181438,636.2454154829663,0.38073337860945006,-4.108700000000001,ramp 27%,2.3384313583374023
209,1660.3583848584803,590.3888106369171,0.3807464086862032,-4.1282250000000005,ramp 27%,1.9988203048706055
210,1515.943686643049,607.9815493414166,0.3807437263559195,-4.14775,ramp 27%,2.046276092529297
211,1595.0208731140456,574.3709264273397,0.3808611455371687,-4.167275,ramp 27%,1.9562082290649414
212,1663.8113800813487,680.4910531892799,0.38097178528805226,-4.1868,ramp 28%,2.1295506954193115
213,1179.7614327820054,579.954495066609,0.38119399798040154,-4.206325,ramp 28%,2.033454179763794
214,1877.133227515712,428.42635322264925,0.38136416531113704,-4.225849999999999,ramp 28%,1.769068956375122
215,1470.3838730507189,458.52140972345717,0.3814454597948402,-4.245375,ramp 28%,1.9007461071014404
216,1783.154826856279,596.1001857771774,0.3813952769983147,-4.2649,ramp 28%,2.0907552242279053
217,1392.9070824908474,613.4126465937528,0.3813490700698705,-4.284425000000001,ramp 29%,2.1001720428466797
218,1634.397637511683,669.2974415429401,0.38138021997585475,-4.30395,ramp 29%,2.209702968597412
219,1659.1278329332192,641.0807120735133,0.38148009243646896,-4.323475,ramp 29%,2.2929000854492188
220,1351.0705423151467,595.0544180070071,0.3815496452016308,-4.343,ramp 30%,2.2593438625335693
221,2006.8443353113814,674.5406149411592,0.38168272872125536,-4.362525,ramp 30%,1.9876139163970947
222,1530.3200904745047,621.6399308610484,0.38179249848677677,-4.38205,ramp 30%,2.0035829544067383
223,1552.7364854914747,667.723193863469,0.38192488085958054,-4.401575,ramp 30%,2.2087490558624268
224,1470.4604513144643,517.8717500464716,0.38212541913513215,-4.4211,ramp 31%,2.170943021774292
225,1615.0594038033933,609.333548828221,0.3823236924647707,-4.440625000000001,ramp 31%,2.1929821968078613
226,1559.663082726359,508.59462291295705,0.38248178779516734,-4.4601500000000005,ramp 31%,1.7775838375091553
227,1388.62395518676,546.3869559925959,0.38263253620119136,-4.479675,ramp 31%,1.8433270454406738
228,1457.926510930125,584.5914212772691,0.38289187527349544,-4.4992,ramp 32%,1.7709331512451172
229,1683.8372516240495,642.5456088850777,0.3830607732201969,-4.518725,ramp 32%,2.019335985183716
230,1765.4536070449146,619.3340807273447,0.3831381184582399,-4.53825,ramp 32%,1.881108283996582
231,1681.9673302992476,662.6819358587152,0.38325022661366914,-4.557775,ramp 32%,2.096959114074707
232,1667.4652468545362,631.7518478282789,0.3831734201437942,-4.5773,ramp 33%,2.1811180114746094
233,1727.235113051429,714.0953394918491,0.38311910488040224,-4.596825000000001,ramp 33%,2.120043992996216
234,1551.0996585056764,580.7266511395309,0.3830903458361279,-4.616350000000001,ramp 33%,2.010281801223755
235,1366.0430200159262,539.5914740864298,0.3831296398817837,-4.635875,ramp 33%,2.2334210872650146
236,1660.972424028984,589.787575277858,0.3831601108019688,-4.6554,ramp 34%,2.2824909687042236
237,1571.4719889023909,648.7244172826589,0.38327139452404096,-4.674925,ramp 34%,2.252318859100342
238,1696.617871608413,718.7728643536144,0.3834660519768569,-4.69445,ramp 34%,2.194474935531616
239,1736.6531148957529,667.4412509597838,0.3836418788896267,-4.713975,ramp 34%,2.1857662200927734
240,1431.5688671326452,629.3302165025004,0.3838424559136201,-4.733499999999999,ramp 35%,2.1725621223449707
241,1713.0320419635848,712.9352990937964,0.3841312253834703,-4.753025,ramp 35%,2.30751895904541
242,1603.137015623093,642.5981856638458,0.3845614198886019,-4.77255,ramp 35%,1.9294147491455078
243,1528.4445271132108,642.5924326971815,0.3852021965352915,-4.7920750000000005,ramp 35%,2.2047371864318848
244,1762.630357924899,816.4408142234006,0.3858183686456644,-4.8116,ramp 36%,2.468327283859253
245,1670.7152332332362,669.6020714972944,0.3865236267265198,-4.831125,ramp 36%,1.9737269878387451
246,1575.5017049062062,751.6289378340464,0.387153136330167,-4.85065,ramp 36%,2.5804412364959717
247,1712.7702284782588,646.9542482947957,0.3877546377589299,-4.870175,ramp 36%,2.276278018951416
248,1707.1527512179298,569.3452064623292,0.38828862393522856,-4.8896999999999995,ramp 37%,2.164135217666626
249,1880.273311401386,757.1450113659038,0.38891003562997,-4.909225,ramp 37%,2.242661714553833
250,1630.3834368459272,657.422309331482,0.3896488623761112,-4.92875,ramp 37%,2.135205030441284
251,1427.0040853100706,636.8494426271496,0.39052743696778436,-4.948275000000001,ramp 37%,1.959043264389038
252,1403.5135193828671,551.7516604000963,0.391271494941806,-4.9678,ramp 38%,1.9979162216186523
253,1387.2279983791425,629.2035038333787,0.39192401895352774,-4.987325,ramp 38%,2.172372817993164
254,1381.9782380733207,561.9662977517471,0.39261249662864967,-5.00685,ramp 38%,1.975067138671875
255,1498.4568537743617,523.8145592320268,0.3932057532454119,-5.026375,ramp 38%,1.938934087753296
256,1590.7703764029009,596.392093635962,0.3938413271724863,-5.0459000000000005,ramp 39%,2.0886759757995605
257,1696.8864532721866,684.9346269754817,0.39444761655570043,-5.065425,ramp 39%,2.147571086883545
258,1780.7051552949476,622.7704173395504,0.3948138068663405,-5.084950000000001,ramp 39%,2.1909568309783936
259,1774.884358184431,704.0463601422168,0.3950810914668909,-5.104475000000001,ramp 39%,2.2748780250549316
260,1725.6014667097882,607.8836261430447,0.39536079283512804,-5.1240000000000006,ramp 40%,1.8914589881896973
261,1817.9323929300172,687.5362059873336,0.3956117015981605,-5.143525,ramp 40%,2.078423023223877
262,1734.9688226413898,727.5637894287981,0.39589539800094997,-5.16305,ramp 40%,2.22575306892395
263,1718.5936630497101,688.965572775644,0.395990181059212,-5.182575,ramp 40%,2.190732955932617
264,1738.6108629139583,739.5425106208814,0.39596841027904245,-5.2021,ramp 41%,2.3256120681762695
265,1841.9619138267697,780.2639500368614,0.3959876557501749,-5.2216249999999995,ramp 41%,2.400954008102417
266,1508.140470341966,704.4609017614828,0.3961097090962373,-5.24115,ramp 41%,2.110818862915039
267,1712.4290324029964,654.6489480746952,0.3962430633635533,-5.260675,ramp 41%,2.078119993209839
268,1780.6044224490363,820.2748739652258,0.39634418152799455,-5.280200000000001,ramp 42%,2.3502159118652344
269,1653.2890697828252,672.1201721624674,0.3964812054886108,-5.2997250000000005,ramp 42%,2.39007306098938
270,1712.8428528124884,770.673776158825,0.3966627100125787,-5.31925,ramp 42%,2.46462082862854
271,1752.464406098926,733.7223994364902,0.3967366935523384,-5.338775,ramp 42%,2.232452869415283
272,1471.6313254532904,635.3437248522106,0.3968847613659605,-5.3583,ramp 43%,2.012017011642456
273,1377.7251314411626,570.6968718203445,0.39696325813382144,-5.377825,ramp 43%,2.1302051544189453
274,1582.5212821614975,718.4360087833741,0.3971747791640431,-5.39735,ramp 43%,2.5376272201538086
275,1491.339674696539,523.5283901966365,0.3972114637805501,-5.416875,ramp 43%,2.1222383975982666
276,1517.6177377807246,572.8840352942725,0.39724136744923105,-5.436400000000001,ramp 44%,2.2261979579925537
277,1727.9453409995488,645.2483165069323,0.3972136897400757,-5.455925000000001,ramp 44%,2.4859917163848877
278,1525.2757792878529,604.1897297230865,0.3970827614616505,-5.47545,ramp 44%,2.349828004837036
279,1646.5188544364237,618.3711476844777,0.3969147152731516,-5.494975,ramp 44%,2.099863052368164
280,1804.3617514123569,636.5148034416145,0.39676657730130577,-5.5145,ramp 45%,2.2961649894714355
281,1474.348030448842,556.7210855024636,0.39650419636432166,-5.534025,ramp 45%,1.771049976348877
282,1572.5637831528766,681.054725861689,0.39629255961918114,-5.55355,ramp 45%,2.352506160736084
283,1457.2367723481145,532.6123801379473,0.39604718085077184,-5.573075,ramp 45%,2.00111722946167
284,1441.279711390921,522.6474675366375,0.39562442667394004,-5.592600000000001,ramp 46%,1.9312844276428223
285,1772.2923835173112,637.9151759480885,0.39506111069063604,-5.612125000000001,ramp 46%,2.1093289852142334
286,1554.2313947183923,629.0491182694063,0.3945439017711853,-5.6316500000000005,ramp 46%,2.161681890487671
287,1423.1687612436053,593.1860608888401,0.39404436581040964,-5.651175,ramp 46%,2.276293992996216
