gen,best,mean,sigma,penalty_scale,correction_scale,elapsed_s
0,-57.60133955957715,-81.28172889301626,0.49018697613036477,0.2,0.0,1.488408088684082
1,-62.82612057215101,-78.56352404389126,0.4817861930826646,0.20400000000000001,0.0025,0.14391279220581055
2,-48.24801470019716,-78.98985779464313,0.4744064232181401,0.20800000000000002,0.005,0.18256306648254395
3,-40.94650240110335,-74.66510609283587,0.46771753579333675,0.21200000000000002,0.0075,0.19008874893188477
4,-50.94187666524223,-76.41742733160179,0.46150093058569297,0.21600000000000003,0.01,0.15439796447753906
5,-22.295359120033396,-74.7680118988072,0.45582236910964585,0.22000000000000003,0.0125,0.16567301750183105
6,-31.865201989731805,-69.7723839006583,0.45036848818788877,0.224,0.015,0.21285724639892578
7,-43.7608216875154,-67.09833968210317,0.44540669711203557,0.228,0.0175,0.18933701515197754
8,-41.09182289356901,-69.58747611142863,0.4410010133029701,0.232,0.02,0.19346904754638672
9,-16.233040208475852,-63.90535893644009,0.4369554592274215,0.23600000000000002,0.0225,0.24433612823486328
10,-16.808798244560627,-63.28758928688019,0.4333347042636321,0.24000000000000002,0.025,0.21565794944763184
11,28.1975977247124,-59.877973502298985,0.4299257456068634,0.24400000000000002,0.0275,0.24409127235412598
12,138.79142405325774,-42.06272220259601,0.42672648960851606,0.248,0.03,0.3556656837463379
13,123.17330667275051,-40.60114196481171,0.4237706260947812,0.252,0.0325,0.3195221424102783
14,142.6674659198225,-26.412101854772562,0.42116489131314433,0.256,0.035,0.36039304733276367
15,146.25756619061283,-12.152998474251552,0.41881042121897744,0.26,0.0375,0.39746618270874023
16,152.7422128852928,4.161458615762443,0.41650034517847145,0.264,0.04,0.4235260486602783
17,155.6202042337567,29.353335651178895,0.41433882861125637,0.268,0.0425,0.581477165222168
18,147.12149310907577,35.980724918145164,0.4123483944696378,0.272,0.045,0.5676987171173096
19,146.81888907923818,27.235481296827448,0.41056619837081254,0.276,0.0475,0.6068449020385742
20,154.68903623408048,48.66356675864837,0.4087499085879821,0.28,0.05,0.5669896602630615
21,171.99162689491217,59.89407890412447,0.4068989862272929,0.28400000000000003,0.0525,0.624474048614502
22,163.58160188573967,66.04120091982136,0.40514380143255013,0.28800000000000003,0.055,0.6037189960479736
23,165.07621335332294,58.5847180702073,0.40365066658878346,0.29200000000000004,0.0575,0.6095118522644043
24,172.53805548125047,44.73501563065146,0.40209338610231565,0.29600000000000004,0.06,0.6791870594024658
25,155.8627463710467,8.09111716727138,0.4004906581308136,0.30000000000000004,0.0625,0.6907687187194824
26,163.69483725978242,98.15191411479509,0.3988310566693355,0.30400000000000005,0.065,0.5996999740600586
27,153.41510500526087,84.21480586857285,0.39721871188556374,0.30800000000000005,0.0675,0.6271767616271973
28,171.7630344133037,97.43055755377569,0.39567107937829965,0.31200000000000006,0.07,0.6560230255126953
29,161.83543876338658,16.578941555082512,0.3943338483121193,0.316,0.0725,0.6775457859039307
30,159.95978244969027,74.8641750290905,0.3931047688534845,0.32,0.075,0.6373050212860107
31,156.28647567380713,75.28133611277185,0.3919296370982259,0.324,0.0775,0.6473050117492676
32,175.23229052654884,81.10934742317936,0.39077520167856794,0.328,0.08,0.6712262630462646
33,191.47647260512724,65.66299497966678,0.3897340961758612,0.332,0.0825,0.7401700019836426
34,254.2976011635151,43.50807756735715,0.38868035758114416,0.336,0.085,0.7063028812408447
35,159.22130306141085,30.480312680724513,0.3877479515505667,0.33999999999999997,0.0875,0.7204568386077881
36,164.50519841778063,62.976554613808084,0.3868106909922359,0.344,0.09,0.6666157245635986
37,161.35987409724,89.03835806724805,0.38588622823809743,0.348,0.0925,0.744373083114624
38,165.80625081309563,69.01396552280967,0.3851351255030419,0.35200000000000004,0.095,0.7833271026611328
39,168.25253720113827,53.62613353784495,0.3842435278793737,0.35600000000000004,0.0975,0.7828788757324219
40,172.54971675846627,43.870518097829915,0.3832564505210724,0.36000000000000004,0.1,0.8532078266143799
41,156.56946962458426,24.137494633131265,0.38238718168471414,0.364,0.1025,0.8029730319976807
42,167.33005678191412,49.91967969159204,0.3814799099746233,0.368,0.105,0.7843537330627441
43,164.1805713317332,35.11014701886857,0.3807768271145224,0.372,0.1075,0.7374560832977295
44,190.32655565071175,93.66942064379757,0.3801755279959298,0.376,0.11,0.8152968883514404
45,177.23276653666548,55.66967722075786,0.37975887838155586,0.38,0.1125,0.8521671295166016
46,210.42518237407975,33.23045993400156,0.3793673181098459,0.384,0.115,0.7730429172515869
47,174.7883843515226,34.104500825664026,0.3791298836163918,0.388,0.1175,0.8652269840240479
48,189.4232829357277,4.61322376106624,0.37887779450568876,0.392,0.12,0.811959981918335
49,181.79136910928153,27.373751757559624,0.3786055773252148,0.396,0.1225,0.7854588031768799
50,187.5371201376894,17.518720066109324,0.37848582459869085,0.4,0.125,0.7999708652496338
51,172.69178357145134,36.1961187214687,0.3783981751715985,0.404,0.1275,0.7591400146484375
52,187.63809239336464,49.2853029753541,0.3781828351985348,0.40800000000000003,0.13,0.7826018333435059
53,303.2095668698989,46.17931272804118,0.37817367725633355,0.41200000000000003,0.1325,0.8260760307312012
54,207.19987991133476,30.877398118980256,0.37812417568258716,0.41600000000000004,0.135,0.8564071655273438
55,161.19911830988914,-1.87261538349848,0.3782388668800594,0.42000000000000004,0.1375,0.7505240440368652
56,271.4075635063978,58.74413529857973,0.3783728648810018,0.42400000000000004,0.14,0.7678368091583252
57,277.30586665010804,81.65810085861497,0.3784881827767234,0.428,0.1425,0.7984068393707275
58,281.72418664936885,70.76048424632222,0.3785856264798005,0.432,0.145,0.8331153392791748
59,272.4868985123582,28.372970196589034,0.37873645154636043,0.436,0.1475,0.7735528945922852
60,294.07431993815004,33.90024692646092,0.37896414733894984,0.44,0.15,0.8041772842407227
61,252.01697982186087,4.794320786026546,0.37924119815598833,0.444,0.1525,0.7266688346862793
62,305.4006974987155,79.57286607209724,0.37947601251060575,0.448,0.155,0.8189549446105957
63,297.61284638194354,74.05209578691247,0.3797185630626104,0.452,0.1575,0.9122838973999023
64,323.94432137585915,66.85969627843687,0.3799054676824103,0.456,0.16,0.8187949657440186
65,307.20123503377926,52.963995574424985,0.3799593752006062,0.46,0.1625,0.7996869087219238
66,295.20224666499877,17.2615584742315,0.3800174593211603,0.464,0.165,0.8352460861206055
67,317.50835574004606,76.86097110672385,0.38001749772719573,0.468,0.1675,0.8923208713531494
68,315.0275008186614,91.99576529462892,0.3801129012703164,0.47200000000000003,0.17,0.8940653800964355
69,277.617638129293,36.408004548266966,0.380112645716915,0.476,0.1725,0.9149901866912842
70,186.7003355150841,23.789481550354452,0.38001339501914244,0.48,0.175,0.89093017578125
71,308.27337762793087,85.84394287301956,0.3798838203169918,0.484,0.1775,0.8586952686309814
72,317.1184811580208,68.2909803851297,0.3798397488162278,0.488,0.18,0.8853392601013184
73,313.3581679103198,33.91075970940333,0.3798523785224201,0.492,0.1825,0.9326419830322266
74,327.60297356267733,22.368442066915303,0.3797593547674312,0.496,0.185,0.7942430973052979
75,312.1819257074617,18.51141592444046,0.3797249822036787,0.5,0.1875,0.8644421100616455
76,268.00906109186724,23.95026731451818,0.3795772410266735,0.504,0.19,0.8950889110565186
77,314.66726064348404,48.452049327036676,0.37928894284375136,0.508,0.1925,0.8380160331726074
78,318.5874780277192,71.8406676827777,0.3789812044693404,0.512,0.195,0.9844799041748047
79,333.9484979457836,43.638161895900154,0.37871257033790795,0.516,0.1975,0.8359699249267578
80,300.37513608795365,71.9294919852351,0.3784924584610119,0.52,0.2,0.9423859119415283
81,310.18989262019517,47.56976124795376,0.37824190763972837,0.524,0.2025,0.8750391006469727
82,234.47775933803985,28.89388346358779,0.37809154953831176,0.528,0.205,0.8571181297302246
83,314.93791944025384,22.555726612617683,0.3779320132808869,0.532,0.2075,0.8431210517883301
84,284.29610375610997,45.822864823693536,0.37784649207957766,0.536,0.21,0.7903339862823486
85,335.1983414197125,66.91466330858408,0.37770873431828694,0.54,0.2125,0.8476431369781494
86,295.72806074556223,42.300050084241704,0.37757583484795026,0.544,0.215,0.8197932243347168
87,284.95486626085955,32.65940181634213,0.3774257713291771,0.548,0.2175,0.8305950164794922
88,326.4559571578936,79.98497972440904,0.37736632585383695,0.552,0.22,0.7736091613769531
89,292.08648128016074,27.155815263958523,0.3771238080870979,0.556,0.2225,0.8367619514465332
90,366.1683128944271,44.84901198532108,0.37683176181727795,0.56,0.225,0.7983179092407227
91,338.67179408143244,35.0279476129794,0.37663044801833423,0.5640000000000001,0.2275,0.6945788860321045
92,311.7066409937394,-5.971351667917231,0.3765734215509057,0.5680000000000001,0.23,0.7911419868469238
93,270.8341804947128,52.66023516484172,0.3765107959957683,0.5720000000000001,0.2325,0.8403608798980713
94,242.14483039701932,13.787200550104297,0.37652185310752095,0.5760000000000001,0.235,0.7145810127258301
95,327.84193513827637,48.02353712361338,0.37648844205635257,0.5800000000000001,0.2375,0.7664589881896973
96,317.61878007042634,19.76305636690954,0.3765089255560366,0.5840000000000001,0.24,0.8880660533905029
97,317.53043335969846,23.383174953987556,0.3765207513679414,0.5880000000000001,0.2425,0.795356035232544
98,344.1654721795694,48.449846957923015,0.3767194303700379,0.5920000000000001,0.245,0.8978509902954102
99,316.0750597072418,46.32036076292833,0.37676348760930983,0.5960000000000001,0.2475,0.7991209030151367
100,302.21522380084986,39.380278517878004,0.3768175723429289,0.6000000000000001,0.25,0.8016579151153564
101,272.280907878208,85.33779828434979,0.37665572120087565,0.6040000000000001,0.2525,0.8017890453338623
102,305.7643570044803,15.762239831416077,0.37648600298291607,0.6080000000000001,0.255,0.8268370628356934
103,277.42286385650976,35.152025287894276,0.37643573606731917,0.6120000000000001,0.2575,0.8441479206085205
104,332.9681392378662,61.56766687922537,0.37661872867581386,0.6160000000000001,0.26,0.8326208591461182
105,271.3404433075325,48.03245180928294,0.37689663453509276,0.6200000000000001,0.2625,0.8350489139556885
106,300.81286598771936,23.424630331979742,0.37728152835307804,0.6240000000000001,0.265,0.804645299911499
107,312.9927804039401,49.660165702273616,0.37752465409997815,0.6280000000000001,0.2675,0.84187912940979
108,282.6738722112399,24.818624980298488,0.3778338354663032,0.6320000000000001,0.27,0.8149459362030029
109,287.31086531373677,34.103232250804446,0.37815525944613265,0.6360000000000001,0.2725,0.8636319637298584
110,313.0603946086805,44.234300571021166,0.37841960848756884,0.6400000000000001,0.275,0.8834500312805176
111,330.763048083118,18.822159510605076,0.37856417081605476,0.6440000000000001,0.2775,0.8884131908416748
112,291.20021373960856,25.621538011922375,0.3787583999702114,0.6480000000000001,0.28,0.8101158142089844
113,315.0565635586558,19.792496051260045,0.3789539810411693,0.6519999999999999,0.2825,0.8314218521118164
114,297.5277779097541,0.3653331399257553,0.37902714786535074,0.6559999999999999,0.285,0.8418788909912109
115,283.7889869554793,64.65185253366596,0.37924223343938496,0.6599999999999999,0.2875,0.8241710662841797
116,309.4696190120054,42.11743772715798,0.3794119886291428,0.6639999999999999,0.29,0.7883279323577881
117,301.17630914437257,31.44672664870107,0.3795485186121766,0.6679999999999999,0.2925,0.9014561176300049
118,337.14673290944546,-30.412302509141064,0.379626240624022,0.6719999999999999,0.295,0.7435159683227539
119,267.91223046228225,-23.627436014335927,0.37966212128159776,0.6759999999999999,0.2975,0.8583579063415527
120,357.1055650081278,69.48216296205757,0.3797321061847801,0.6799999999999999,0.3,0.8670639991760254
121,279.3373787707393,40.7026473943214,0.3796464836315979,0.6839999999999999,0.3025,0.8219530582427979
