gen,best,mean,sigma,penalty_scale,correction_scale,elapsed_s
0,-53.93716694821188,-73.39443586142491,0.4902715924633622,0.2,0.0,1.4939687252044678
1,-61.37508154395175,-74.78860682933643,0.48166035005835006,0.20400000000000001,0.0025,0.14169979095458984
2,-34.13045729686149,-71.58891202997229,0.47396788229497405,0.20800000000000002,0.005,0.19588804244995117
3,33.708314859597316,-60.32444312842013,0.4672355069917249,0.21200000000000002,0.0075,0.27279210090637207
4,-41.44531109003301,-65.02437412459712,0.46113807305974724,0.21600000000000003,0.01,0.21950411796569824
5,33.38371959745922,-58.326314762161665,0.4556481120882883,0.22000000000000003,0.0125,0.2264857292175293
6,134.2727950188001,-49.36360976967812,0.4507107081945825,0.224,0.015,0.28437018394470215
7,67.34967488305851,-40.18838393315484,0.44603109950270553,0.228,0.0175,0.3190491199493408
8,139.8047135296382,-46.312652528145975,0.44154449478873736,0.232,0.02,0.2960660457611084
9,36.61521158230488,-49.369551661518585,0.4373831263414616,0.23600000000000002,0.0225,0.31719970703125
10,70.17319646673552,-38.27569055366302,0.43343292450735377,0.24000000000000002,0.025,0.3833658695220947
11,143.43873884985163,-6.2160595020039615,0.4300539007227025,0.24400000000000002,0.0275,0.41166114807128906
12,148.4914818430569,12.72574969184269,0.4271166213535397,0.248,0.03,0.4750688076019287
13,150.12305682506278,37.19803739377838,0.42441860801058995,0.252,0.0325,0.54364013671875
14,152.8589980758647,39.3537617059028,0.4219168109884974,0.256,0.035,0.5024020671844482
15,155.10902437113,91.15051941608358,0.4196047770971776,0.26,0.0375,0.6003789901733398
16,150.19524398144372,28.45293349981357,0.4174635349578093,0.264,0.04,0.4871201515197754
17,153.1037429277674,89.4097206449843,0.4154207811916049,0.268,0.0425,0.5984370708465576
18,168.8324501753789,58.33862175811083,0.41343970874297853,0.272,0.045,0.6795530319213867
19,149.92562274106646,41.586976729992614,0.41175210428495795,0.276,0.0475,0.6282038688659668
20,161.1362453180416,69.7580602912804,0.41029660087962533,0.28,0.05,0.6766860485076904
21,160.42171174448063,31.447369126343727,0.408930598769094,0.28400000000000003,0.0525,0.749701976776123
22,165.90544927840168,32.11385236797163,0.4077394220708428,0.28800000000000003,0.055,0.7130858898162842
23,163.90178608885,67.15066419155971,0.4067276919280011,0.29200000000000004,0.0575,0.7320919036865234
24,160.59053989968535,50.06437230616766,0.40570405235412443,0.29600000000000004,0.06,0.7521190643310547
25,158.94114184704077,48.94448335497549,0.40475728862531823,0.30000000000000004,0.0625,0.7073447704315186
26,175.71216715198702,83.70135342250164,0.40401526360008266,0.30400000000000005,0.065,0.6831889152526855
27,154.62356699139366,84.54647517316573,0.4033660893314778,0.30800000000000005,0.0675,0.7324700355529785
