gen,score,net_progress_m,fell,backward_distance_m,mean_forward_speed_mps
0,-467.305131788162,-0.9094166246210443,1.0,0.9114111642192102,0.0022475623982117004
10,-307.64025775313837,-0.05400333644822712,1.0,0.05768123331339135,0.01679999913472179
20,-335.5667445629895,-0.20968451172881664,1.0,0.21126371145571715,0.004353866248060327
30,-318.3369967248169,-0.17637365302669572,1.0,0.18550799572308604,0.017758022849914838
40,-234.40444856523536,-0.16106341589452522,1.0,0.4243967948181318,0.11765873117473484
50,-388.1995684067805,-0.4826936132231525,1.0,0.5102334881215083,0.040165948000278874
60,-410.1892634733048,-0.7637562909797736,1.0,0.7918945722804026,0.022792400013335545
70,-112.6266295437498,-0.5195871702146467,0.8,1.0409993037262857,0.09403957073120431
80,-288.52734063289853,-0.235696197517662,1.0,0.7211775438683452,0.253803976923648
90,251.83093571996204,0.8839768299286208,0.5,0.11826084098945319,0.13787544665842635
100,186.10718726588078,1.2043422897041822,1.0,0.19218267835082847,0.38652643316844554
110,220.38665245486385,1.7430540879781735,1.0,0.0011549335983587973,0.9235407309624597
120,211.4234778227608,1.609401327012749,1.0,0.09585327576068617,0.6778709329408679
130,50.96476890086532,0.8848222225427312,1.0,0.2575266230618635,0.460878868397616
140,494.9736804752001,2.8718620776296233,1.0,0.05588950316407324,0.9053966426511721
150,477.13477502390697,2.9177889833607424,1.0,0.009044803249953109,0.9564340252529331
160,886.7785847823818,4.642128844207573,0.9,0.27225713707462623,0.8642419435176241
170,934.0168426341619,5.258130392126192,0.9,0.09889786123308757,1.2495973624734151
180,1403.1038784952248,6.595466382449788,0.4,0.008967000372042271,0.8625679920122165
190,1263.8520406674204,5.68790672731332,0.0,0.008675276081264742,0.712072750424323
200,669.308699171813,3.704342476261374,1.0,0.2117562975969291,0.8386643785606858
210,802.7896668526126,4.376110618393926,0.9,0.002938570653136796,1.0863623584918862
220,655.4822467144687,3.868355381795549,1.0,0.011592471192041886,1.0828066693895817
230,667.4748354172267,3.575660848825386,0.7,0.06876704317223899,0.8507422298330342
240,769.0633744259031,4.59529085371535,0.9,0.005347167486678982,1.223962215637488
250,772.8951257565355,4.176252168951661,0.8,0.006848760547170392,1.0789096284033124
260,1160.9290376946828,6.030467588072092,0.8,0.007689168472567047,1.1063720195381204
270,1066.955821642197,5.44589473509899,0.6,0.007803020458147127,1.026093028089976
280,1314.266506355924,6.917966439117142,0.6,0.00459199543282162,1.209276954155174
290,1529.1151884560218,7.443199321673731,0.2,0.006102191309963106,0.9997853976644919
300,1475.1944828069275,7.504774187953093,0.5,0.005951796786934322,1.1610956292919086
310,1759.865824944431,8.790672660193707,0.3,0.005589756311657182,1.1632670172645956
320,1651.5417918689222,8.12509375647625,0.2,0.007328778592266202,1.1110800134607663
330,1672.5058670278352,8.385392417011326,0.2,0.02160942059862566,1.1386156987165705
340,1697.1337502891026,8.398983096765681,0.2,0.005674572452304481,1.1047966745965216
350,1688.9199285096915,8.019884801799675,0.0,0.006895169597993913,1.0033474964247089
360,1724.1059343123477,8.230618880381517,0.0,0.008234210673728131,1.0298566363819055
370,1556.6232187446653,7.529831593056755,0.0,0.010714626337091162,0.942568277424231
380,1763.8787809587368,8.436932977025876,0.0,0.006527038636327849,1.0554325019577753
390,1806.4793279107548,8.733607290059393,0.0,0.005910630378528589,1.0924397400547403
400,1722.661263879896,8.337357743376659,0.1,0.009722791432773634,1.0651256242787421
410,1703.3878585437737,8.669477584360239,0.3,0.006961305548281614,1.2045906215550892
420,1738.7589941955964,8.721795534776955,0.2,0.007200617625963329,1.1716980784204338
430,1548.8455746073305,7.717027700891696,0.3,0.010440209312596383,1.1347210205996716
440,1934.206604213225,9.87734468017132,0.1,0.009446903099627011,1.2398292383220626
450,1643.162817734233,8.462922515695174,0.5,0.01262896232219945,1.1844893081270944
460,1817.81786620114,9.676005090874108,0.2,0.007625110130793103,1.365759390384969
470,1516.206048953933,8.266696894148966,0.4,0.059525466493871915,1.3183046475895224
480,1827.8442277724662,9.086828847468428,0.1,0.009063026643366081,1.1574664074832566
490,1497.5593136840225,7.846968967991794,0.3,0.01955049623284774,1.2310513757555783
