gen,best,mean,sigma,penalty_scale,correction_scale,gravity,phase,elapsed_s
0,-58.897548670267476,-76.73250415624513,0.490281142182914,0.2,0.0,-1.6,moon,1.5722761154174805
1,-57.930649932449796,-71.02937168580335,0.48175476078629514,0.20400000000000001,0.0025,-1.6,moon,0.17339086532592773
2,-45.678437250806184,-66.2179850972368,0.4741484831561186,0.20800000000000002,0.005,-1.6,moon,0.19071578979492188
3,-41.79366641395027,-63.93977705508367,0.4673913892122351,0.21200000000000002,0.0075,-1.6,moon,0.23485088348388672
4,-46.301438179012024,-62.48304198611195,0.4612516627816749,0.21600000000000003,0.01,-1.6,moon,0.23294615745544434
5,-43.38875395452997,-63.066036626647005,0.45585106207357784,0.22000000000000003,0.0125,-1.6,moon,0.1972498893737793
6,-35.77148956178586,-59.60748449296739,0.4510259010297787,0.224,0.015,-1.6,moon,0.2619469165802002
7,-42.5965630422822,-61.36785796568015,0.44657824622842357,0.228,0.0175,-1.6,moon,0.29624509811401367
8,-31.804032756043494,-61.992914364891966,0.4424797922753064,0.232,0.02,-1.6,moon,0.3048689365386963
9,-41.82443295900825,-60.22255824843321,0.4387799880740394,0.23600000000000002,0.0225,-1.6,moon,0.3428010940551758
10,-40.98161595535401,-60.87988085232937,0.43533701833841476,0.24000000000000002,0.025,-1.6,moon,0.3371241092681885
11,-42.200442540923646,-61.836474752250034,0.43210512055994943,0.24400000000000002,0.0275,-1.6,moon,0.37029004096984863
12,-38.55699630141226,-59.58982549755715,0.4290701012432528,0.248,0.03,-1.6,moon,0.39084386825561523
13,-25.438321387229646,-61.3555579003541,0.4263304773636235,0.252,0.0325,-1.6,moon,0.38198113441467285
14,-10.050043713840303,-56.23799797269932,0.4237907660859503,0.256,0.035,-1.6,moon,0.4108867645263672
15,-8.172880821399149,-63.33536423244296,0.42134726796312605,0.26,0.0375,-1.6,moon,0.3643941879272461
16,-26.189487351995954,-61.276389316235964,0.41918609284476616,0.264,0.04,-1.6,moon,0.40064191818237305
17,-35.532215096010646,-67.73087070031741,0.4170820851631448,0.268,0.0425,-1.6,moon,0.34235501289367676
18,-15.6825200998792,-63.9176325217971,0.4151305449387138,0.272,0.045,-1.6,moon,0.44043493270874023
19,24.1750504503707,-60.446458931227234,0.41324322724965173,0.276,0.0475,-1.6,moon,0.42557621002197266
20,23.261613341153964,-63.96003861939728,0.4114738353736474,0.28,0.05,-1.6,moon,0.38953495025634766
21,-33.36530763625073,-64.08497096660645,0.40983679805094186,0.28400000000000003,0.0525,-1.6,moon,0.4826481342315674
22,38.22212290580695,-54.354401140192195,0.4081946774136969,0.28800000000000003,0.055,-1.6,moon,0.4958209991455078
23,51.925180263539374,-57.56903812809505,0.40680085333136207,0.29200000000000004,0.0575,-1.6,moon,0.562885046005249
24,19.414492020387566,-56.09132233898055,0.405544337912426,0.29600000000000004,0.06,-1.6,moon,0.6042571067810059
25,145.88082608873762,-39.29972115142365,0.4043682672508936,0.30000000000000004,0.0625,-1.6,moon,0.6622660160064697
26,203.68465564436053,-38.14957872427825,0.4031072324136977,0.30400000000000005,0.065,-1.6,moon,0.7585480213165283
27,92.70916274778972,-47.9848230207988,0.4020977239325821,0.30800000000000005,0.0675,-1.6,moon,0.6556620597839355
28,219.6555560457741,-26.25088297157954,0.40120075773154523,0.31200000000000006,0.07,-1.6,moon,0.7177059650421143
29,154.97372660161406,-32.38937134574994,0.40047984339308385,0.316,0.0725,-1.6,moon,0.7549328804016113
