gen,best,mean,sigma,penalty_scale,correction_scale,gravity,phase,elapsed_s
0,-45.401335851827355,-74.0922157483736,0.490380290859422,0.2,0.0,-1.6,lv0(a=0),1.7816970348358154
1,-32.30624073815175,-70.6889736026558,0.4820324957286417,0.20400000000000001,0.0025,-1.6,lv0(a=1),0.18665599822998047
2,-51.825080911762115,-70.4107405533875,0.47454327035394683,0.20800000000000002,0.005,-1.6,lv0(a=2),0.23093605041503906
3,-47.12280622669675,-68.05690443653543,0.46795677574706873,0.21200000000000002,0.0075,-1.6,lv0(a=3),0.2487480640411377
4,-55.34400908411095,-66.37155012639667,0.46173590515558216,0.21600000000000003,0.01,-1.6,lv0(a=4),0.2142798900604248
5,-33.18073437044938,-65.0945899630995,0.4560263565666597,0.22000000000000003,0.0125,-1.6,lv0(a=5),0.25778770446777344
6,-54.3606824199523,-66.0442168963887,0.45085893925342685,0.224,0.015,-1.6,lv0(a=5),0.28760385513305664
7,-54.409850432510524,-64.37399256096182,0.4460838666260421,0.228,0.0175,-1.6,lv0(a=5),0.29413509368896484
8,-55.383540097179925,-64.77501550371673,0.44178673762324566,0.232,0.02,-1.6,lv0(a=5),0.31717729568481445
9,-31.322929833654822,-64.54807934480365,0.437712896429178,0.23600000000000002,0.0225,-1.6,lv0(a=5),0.35223817825317383
10,-49.87119679049139,-64.13380202110154,0.4340568974875209,0.24000000000000002,0.025,-1.6,lv0(a=5),0.3526630401611328
11,-33.60988322847498,-66.15030791314402,0.4306859244261132,0.24400000000000002,0.0275,-1.6,lv0(a=5),0.3042566776275635
12,-49.79141378402053,-65.26871091709738,0.4276350730863951,0.248,0.03,-1.6,lv0(a=5),0.38184404373168945
13,-49.91951730887293,-65.34359364325637,0.4246928774809741,0.252,0.0325,-1.6,lv0(a=5),0.3543837070465088
14,-39.02637226582697,-66.64524446134868,0.42194066609951764,0.256,0.035,-1.6,lv0(a=5),0.33650779724121094
15,-46.35001344310248,-66.2257827767096,0.419263071843923,0.26,0.0375,-1.6,lv0(a=5),0.4133028984069824
16,-42.229540550461145,-63.43747110770166,0.41679356669488565,0.264,0.04,-1.6,lv0(a=5),0.4177541732788086
17,-38.740132080755046,-66.55241210492832,0.41463345317156697,0.268,0.0425,-1.6,lv0(a=5),0.3844730854034424
18,14.019367553169877,-66.74088930173151,0.4125681056682998,0.272,0.045,-1.6,lv0(a=5),0.4679999351501465
19,219.60653473585526,-55.9071244736539,0.4105637786667391,0.276,0.0475,-1.6,lv0(a=5),0.5389449596405029
20,-8.120036974973209,-63.97685555665246,0.4087015324922269,0.28,0.05,-1.6,lv0(a=5),0.491436243057251
21,-5.797730518671859,-63.012638567207674,0.40692333734562525,0.28400000000000003,0.0525,-1.6,lv0(a=5),0.5721738338470459
22,45.21791876912863,-55.259627736432456,0.40523217861151484,0.28800000000000003,0.055,-1.6,lv0(a=5),0.641517162322998
23,48.067113460833355,-56.673533990803186,0.4036664172858647,0.29200000000000004,0.0575,-1.6,lv0(a=5),0.6961939334869385
24,-0.380184207461492,-58.79786631930756,0.40217327714440065,0.29600000000000004,0.06,-1.6,lv0(a=5),0.7503464221954346
25,234.72716642932252,-49.04755715757259,0.4007218901631461,0.30000000000000004,0.0625,-1.6,lv0(a=5),0.7169837951660156
26,244.33668577872575,-18.632846515848648,0.3994086338360114,0.30400000000000005,0.065,-1.6,lv0(a=5),1.0137429237365723
27,97.89866930245206,-36.201732056971196,0.39804457265715393,0.30800000000000005,0.0675,-1.6,lv0(a=5),1.0849719047546387
28,234.2249031508503,31.67251448033726,0.3968411341077554,0.31200000000000006,0.07,-1.6,lv0(a=5),1.4129040241241455
29,244.02895479149905,17.072781464023308,0.3956618595617456,0.316,0.0725,-1.6,lv0(a=5),1.2926151752471924
30,371.4237878760467,81.08971027336793,0.39475004232219785,0.32,0.075,-1.6,lv0(a=5),1.6107981204986572
31,330.552851514927,125.7780524282498,0.3938541571493509,0.324,0.0775,-1.6,lv0(a=5),1.8081152439117432
32,298.7312947875312,106.30464641586816,0.39300835228906217,0.328,0.08,-1.6,lv0(a=5),1.9022090435028076
33,260.02161580718854,131.90951792645907,0.3922449176408802,0.332,0.0825,-1.6,lv0(a=5),2.008491039276123
34,307.65220457309573,128.65536364538391,0.39165668481989374,0.336,0.085,-1.6,lv0(a=5),2.0224449634552
35,485.6401683615251,102.60053771560725,0.39126509203925974,0.33999999999999997,0.0875,-1.6,lv0(a=5),1.8454039096832275
36,370.401297981719,198.39486613978497,0.3908319442960497,0.344,0.09,-1.6,lv0(a=5),2.1189818382263184
37,387.13852841667193,119.41680087724816,0.3903276716911113,0.348,0.0925,-1.6,lv0(a=5),2.131927013397217
38,364.5113547584144,178.60928103719758,0.3898030117892996,0.35200000000000004,0.095,-1.6,lv0(a=5),2.1294069290161133
39,444.2259889760394,155.43814249059784,0.3893172633150357,0.35600000000000004,0.0975,-1.6,lv0(a=5),2.29972505569458
40,295.4333956203226,147.25159780255416,0.38894745813897447,0.36000000000000004,0.1,-1.6,lv0(a=5),2.23276686668396
41,349.7703135173205,174.12887952429932,0.388502667426258,0.364,0.1025,-1.6,lv0(a=5),2.3763861656188965
42,336.8687463313894,147.460593195606,0.3880937118876546,0.368,0.105,-1.6,lv0(a=5),2.351763963699341
43,357.0859422788833,172.31309705053056,0.3878064789543195,0.372,0.1075,-1.6,lv0(a=5),2.2938451766967773
44,309.85221814933374,139.50248247689325,0.38754022235459445,0.376,0.11,-1.6,lv0(a=5),1.9334487915039062
45,382.0220131696845,137.9106026629397,0.3871505254468467,0.38,0.1125,-1.6,lv0(a=5),2.3279478549957275
46,398.41473101295975,167.0744257359777,0.38677141420977385,0.384,0.115,-1.6,lv0(a=5),2.3294501304626465
47,435.65112379974425,180.95498822402712,0.38637359527394344,0.388,0.1175,-1.6,lv0(a=5),2.5178980827331543
48,499.5022842001205,178.3930747414398,0.3859126320300255,0.392,0.12,-1.6,lv0(a=5),2.612973690032959
49,410.2422077968309,156.34885145556996,0.38556104036715966,0.396,0.1225,-1.6,lv0(a=5),2.5581328868865967
50,368.97188277923755,188.48462417317478,0.3851450517856237,0.4,0.125,-1.6,lv0(a=5),2.3691248893737793
51,405.9092250221711,128.74645765951018,0.3847419215995077,0.404,0.1275,-1.6,lv0(a=5),2.299712896347046
52,505.91435935520866,170.73712716897484,0.3843796460067796,0.40800000000000003,0.13,-1.6,lv0(a=5),2.4065868854522705
53,393.0105215195045,145.1533666449772,0.38413338890273163,0.41200000000000003,0.1325,-1.6,lv0(a=5),2.3250508308410645
54,495.4914539019491,147.42568253330265,0.3838635435538516,0.41600000000000004,0.135,-1.6,lv0(a=5),2.2373220920562744
55,444.4132327804261,169.26115553057215,0.3835983137213319,0.42000000000000004,0.1375,-1.6,lv0(a=5),2.5181398391723633
56,428.39354075362854,144.1881410956367,0.3833381868651592,0.42400000000000004,0.14,-1.6,lv0(a=5),2.520263910293579
57,379.3779477490472,194.93325126023348,0.3829716060541863,0.428,0.1425,-1.6,lv0(a=5),2.6670219898223877
58,416.13461168248097,182.1028847022465,0.382540509861984,0.432,0.145,-1.6,lv0(a=5),2.376518964767456
59,465.9155161833321,167.22398294728245,0.3820493226892702,0.436,0.1475,-1.6,lv0(a=5),2.410806894302368
60,409.42642019487283,161.84558211880264,0.3816364839979393,0.44,0.15,-1.6,lv0(a=5),2.5065488815307617
61,400.47128403160883,151.95985905319725,0.38134660354589645,0.444,0.1525,-1.6,lv0(a=5),2.4158780574798584
62,453.67448737491185,157.24901640635758,0.3809935909473542,0.448,0.155,-1.6,lv0(a=5),2.3134372234344482
63,415.91676939279677,147.41282143677344,0.3806861027990446,0.452,0.1575,-1.6,lv0(a=5),2.3888347148895264
64,509.92705340539936,143.43002843077016,0.3804432729544392,0.456,0.16,-1.6,lv0(a=5),2.248897075653076
65,492.10148556171015,125.30120775621273,0.3802973794646378,0.46,0.1625,-1.6,lv0(a=5),2.2967660427093506
66,435.221378314367,159.43040841175767,0.3801575808677735,0.464,0.165,-1.6,lv0(a=5),2.3301901817321777
67,421.35995537029265,116.48836355783564,0.37989808850831025,0.468,0.1675,-1.6,lv0(a=5),2.2897942066192627
68,453.25607291460466,167.4643195701979,0.3796580058168462,0.47200000000000003,0.17,-1.6,lv0(a=5),2.3942019939422607
69,545.052839879035,137.11825329805018,0.37943645409882604,0.476,0.1725,-1.6,lv0(a=5),2.3051021099090576
70,432.76407485945697,144.9677785265083,0.3793388537432935,0.48,0.175,-1.6,lv0(a=5),2.163769006729126
71,490.1648593373389,168.64943148217284,0.3792899190866231,0.484,0.1775,-1.6,lv0(a=5),2.4064321517944336
