gravity,score,net_progress_m,fell,backward_distance_m,mean_forward_speed_mps
-6.0,230.39105146125925,0.9692880429423824,1.0,0.08548447097729976,0.16672306211816867
-7.5,260.43530168515247,1.0287078228251436,1.0,0.0530468942575519,0.16386562401387322
-9.81,278.35245434269444,0.9736104792707561,0.95,0.05270985205780275,0.1378495534502167
-11.0,241.30597367359275,0.8002026774153155,0.65,0.05683496825494215,0.11612524202695748
-12.0,199.96962747228997,0.6001512062742859,0.35,0.05513117979089194,0.08641428820500459
