gen,best,mean,sigma,penalty_scale,correction_scale,gravity,phase,elapsed_s
0,-46.412079543196796,-77.01023560200758,0.4903269403745511,0.2,0.0,-9.81,multi(3),1.9098608493804932
1,-53.54795671665491,-72.32556370341342,0.482042697889235,0.20400000000000001,0.0025,-9.81,multi(3),0.48020291328430176
2,-49.88264889541344,-68.44895590970773,0.4747317926364942,0.20800000000000002,0.005,-9.81,multi(3),0.5574390888214111
3,-50.13959692991976,-65.03039172537554,0.46826092787595724,0.21200000000000002,0.0075,-9.81,multi(3),0.6656320095062256
4,-21.740132429928238,-61.543632030293416,0.4625919870812212,0.21600000000000003,0.01,-9.81,multi(3),0.7176849842071533
5,-28.30178400611301,-52.40688386726257,0.45736156291743524,0.22000000000000003,0.0125,-9.81,multi(3),0.9368441104888916
6,-24.46557427450692,-52.16706507886106,0.4526162913046994,0.224,0.015,-9.81,multi(3),1.0200278759002686
7,40.406472722973604,-40.632220404085515,0.4483575485385735,0.228,0.0175,-9.81,multi(3),1.1170549392700195
8,15.36847631163375,-40.23958225391283,0.4444397235849816,0.232,0.02,-9.81,multi(3),1.267707347869873
9,46.60667139382696,-30.61287552176741,0.4407665718572188,0.23600000000000002,0.0225,-9.81,multi(3),1.4224538803100586
10,49.85508956183915,-28.610322461075192,0.4374636040973943,0.24000000000000002,0.025,-9.81,multi(3),1.5749931335449219
11,74.68527388169413,-16.570960559406082,0.4344801993407519,0.24400000000000002,0.0275,-9.81,multi(3),1.6346549987792969
12,109.22149156326978,-7.633151008904738,0.43179396658749625,0.248,0.03,-9.81,multi(3),1.755169153213501
13,101.23231815975129,-9.633412636216324,0.42937377861276854,0.252,0.0325,-9.81,multi(3),2.0035970211029053
14,149.1658904134031,18.730924912958045,0.4271462763881307,0.256,0.035,-9.81,multi(3),2.318553924560547
15,153.7272289800028,18.106986821376502,0.4251112766023911,0.26,0.0375,-9.81,multi(3),2.1385419368743896
16,125.07539985258936,30.120264003324735,0.423138035304861,0.264,0.04,-9.81,multi(3),2.245389938354492
17,126.52299737724718,27.023521901869366,0.4212463929907409,0.268,0.0425,-9.81,multi(3),2.126554012298584
18,149.4314639232386,19.727561744350954,0.4195163652908989,0.272,0.045,-9.81,multi(3),2.0544943809509277
19,141.11681030869676,43.43326125443222,0.4180298488729482,0.276,0.0475,-9.81,multi(3),2.248816728591919
20,167.058582871312,67.24076987744596,0.416652792289054,0.28,0.05,-9.81,multi(3),2.4924159049987793
21,158.32531948491243,71.53914390220598,0.4153330681069038,0.28400000000000003,0.0525,-9.81,multi(3),2.5253589153289795
22,160.98676775676995,79.46956816563909,0.4141166641007557,0.28800000000000003,0.055,-9.81,multi(3),2.5594680309295654
23,155.49860911503305,87.40867827429288,0.4131548130525809,0.29200000000000004,0.0575,-9.81,multi(3),2.601447820663452
24,160.14326322733336,93.45705325235289,0.4123748744136257,0.29600000000000004,0.06,-9.81,multi(3),2.681281089782715
25,163.70237550428203,108.23170500727633,0.411383479791145,0.30000000000000004,0.0625,-9.81,multi(3),2.8279101848602295
26,158.50913378411258,91.00712030622317,0.4105266447243891,0.30400000000000005,0.065,-9.81,multi(3),2.9757959842681885
27,179.15096535752218,106.63738591702062,0.40993966440591845,0.30800000000000005,0.0675,-9.81,multi(3),3.4210269451141357
28,176.41088484818602,124.74621681560362,0.40928526820432976,0.31200000000000006,0.07,-9.81,multi(3),3.3860671520233154
29,172.48388355593136,94.32835194069607,0.40879674919136805,0.316,0.0725,-9.81,multi(3),3.417870283126831
30,176.1419731465062,131.76011670290023,0.4084956769955653,0.32,0.075,-9.81,multi(3),3.6196508407592773
31,198.08640459319054,136.92046809804322,0.4085001929445245,0.324,0.0775,-9.81,multi(3),4.233911991119385
32,182.40059512696422,77.99937865988817,0.40844095183904966,0.328,0.08,-9.81,multi(3),4.005744218826294
33,176.66062883924934,118.45381329751577,0.4084214181483184,0.332,0.0825,-9.81,multi(3),4.066569089889526
34,201.51110438283843,117.79019985617734,0.40849412523894085,0.336,0.085,-9.81,multi(3),3.947305202484131
35,210.2960123145333,121.23214854728039,0.4085774686341821,0.33999999999999997,0.0875,-9.81,multi(3),3.966888904571533
36,252.16306409973248,128.11953618313245,0.4086968407470889,0.344,0.09,-9.81,multi(3),4.330041885375977
37,216.11500901675163,115.33638763623438,0.4087704320721753,0.348,0.0925,-9.81,multi(3),4.481723785400391
38,207.86834766027692,123.76587941309658,0.40878933629324543,0.35200000000000004,0.095,-9.81,multi(3),4.233721017837524
39,292.321676631909,103.08408501048825,0.4090018078583993,0.35600000000000004,0.0975,-9.81,multi(3),4.562784910202026
40,258.3054453304014,88.48550962317368,0.4091845200877361,0.36000000000000004,0.1,-9.81,multi(3),4.615769147872925
41,263.17300686988676,114.82617117370005,0.409415268768857,0.364,0.1025,-9.81,multi(3),5.212945938110352
42,255.19491245167214,157.65697456547042,0.4094768161872415,0.368,0.105,-9.81,multi(3),5.779416084289551
43,259.3564343827236,148.463613128036,0.4096021736449205,0.372,0.1075,-9.81,multi(3),5.218970775604248
44,250.51030862344905,157.51912366094012,0.4099898440165575,0.376,0.11,-9.81,multi(3),6.210036039352417
45,260.9483411767041,171.07834477526558,0.41035886958828804,0.38,0.1125,-9.81,multi(3),5.970301151275635
46,293.86229576205346,147.9557640747983,0.4108345083650613,0.384,0.115,-9.81,multi(3),5.535646915435791
47,274.8589291382808,148.68035545686172,0.4113567103687638,0.388,0.1175,-9.81,multi(3),5.71576714515686
48,275.0194600905113,142.41261261709113,0.4118162257924991,0.392,0.12,-9.81,multi(3),5.775888204574585
49,257.16769855424195,142.1040439504778,0.4121913672196538,0.396,0.1225,-9.81,multi(3),5.847497940063477
50,275.5092285991317,161.73712444236276,0.4124741333180134,0.4,0.125,-9.81,multi(3),6.459369897842407
51,302.01673885887953,137.65232441614154,0.41268024665602504,0.404,0.1275,-9.81,multi(3),6.569289922714233
52,268.01781150233916,149.86080475415037,0.41277813852364836,0.40800000000000003,0.13,-9.81,multi(3),6.249885082244873
53,296.84525563442844,170.37439852383127,0.412945193897639,0.41200000000000003,0.1325,-9.81,multi(3),6.670270919799805
54,292.65619376482744,180.0648065253311,0.4130891378040425,0.41600000000000004,0.135,-9.81,multi(3),7.2997448444366455
55,305.20314356493236,171.27266550281834,0.4132944438924559,0.42000000000000004,0.1375,-9.81,multi(3),7.041692018508911
56,278.46392454581877,167.22706367385143,0.4135400036859343,0.42400000000000004,0.14,-9.81,multi(3),7.060235023498535
57,317.7717067886048,175.20033930573817,0.41402894827001796,0.428,0.1425,-9.81,multi(3),7.669646739959717
58,307.54784662146585,193.30323295128682,0.4144290388001462,0.432,0.145,-9.81,multi(3),7.047066688537598
59,291.7818882396159,174.47429724149953,0.4146205990513418,0.436,0.1475,-9.81,multi(3),7.953912973403931
60,301.7433757930969,178.78665377340508,0.4146773383355296,0.44,0.15,-9.81,multi(3),7.536523103713989
61,324.5573085665869,191.29413465661668,0.4145983359290448,0.444,0.1525,-9.81,multi(3),7.160337209701538
62,280.6140479324347,151.58906156253246,0.4146862726244945,0.448,0.155,-9.81,multi(3),6.639269828796387
63,301.69449050854075,148.2191162468986,0.4147945612134263,0.452,0.1575,-9.81,multi(3),6.736160039901733
64,285.7070658528944,161.22815701982762,0.41490219845548465,0.456,0.16,-9.81,multi(3),6.868201971054077
65,322.4460624735841,180.713384726583,0.41501684683919515,0.46,0.1625,-9.81,multi(3),7.461619853973389
66,308.2029733934629,172.6403408813763,0.4151150414261029,0.464,0.165,-9.81,multi(3),7.7430360317230225
67,300.2884015639901,176.8232174378589,0.41529274919572723,0.468,0.1675,-9.81,multi(3),8.113639831542969
68,288.54636680263303,172.26102325066773,0.4153570326843378,0.47200000000000003,0.17,-9.81,multi(3),7.144558906555176
69,292.72351377324344,136.06649464501402,0.4152465568652296,0.476,0.1725,-9.81,multi(3),6.842040777206421
70,298.57583809167,165.95347882169648,0.4151915194663144,0.48,0.175,-9.81,multi(3),7.045101881027222
71,317.212672340588,148.67269765827308,0.4152754935309979,0.484,0.1775,-9.81,multi(3),7.583692789077759
72,282.95719125366253,197.85741792706918,0.4153770673095653,0.488,0.18,-9.81,multi(3),7.651461124420166
