gen,best,mean,sigma,penalty_scale,correction_scale,gravity,phase,elapsed_s
0,-62.22382393924496,-77.1156716289075,0.49024555419550925,0.2,0.0,-1.6,moon,1.5870919227600098
1,-60.38625087517514,-75.24700865082038,0.4819504003439205,0.20400000000000001,0.0025,-1.6,moon,0.14045000076293945
2,-21.469554649851336,-72.92487018839175,0.4744098881981907,0.20800000000000002,0.005,-1.6,moon,0.17530512809753418
3,-59.08592332402182,-72.62770838073416,0.46779958538316363,0.21200000000000002,0.0075,-1.6,moon,0.1802670955657959
4,-61.49037700362718,-73.69617274097985,0.4616427968156449,0.21600000000000003,0.01,-1.6,moon,0.210770845413208
5,-59.445099065817395,-72.40597991335292,0.4562485753191581,0.22000000000000003,0.0125,-1.6,moon,0.20082402229309082
6,-55.623157765468655,-70.6945615700262,0.4514112337815595,0.224,0.015,-1.6,moon,0.2643468379974365
7,-58.80076371526848,-72.85592997538684,0.44701283373010037,0.228,0.0175,-1.6,moon,0.2664670944213867
8,-57.845162119372766,-69.570892594205,0.44304503550988245,0.232,0.02,-1.6,moon,0.2614879608154297
9,-55.43268528534717,-70.50818942250301,0.43920026991864713,0.23600000000000002,0.0225,-1.6,moon,0.2911961078643799
10,-53.59042556462153,-69.87135269765585,0.4356529442790899,0.24000000000000002,0.025,-1.6,moon,0.27847886085510254
11,-53.54396540283807,-72.57125658193867,0.4323103919688693,0.24400000000000002,0.0275,-1.6,moon,0.29712581634521484
12,-49.37329971661086,-73.71886307076625,0.4293008557454903,0.248,0.03,-1.6,moon,0.32486772537231445
13,-45.20009218601251,-70.9272492677215,0.4266525196068886,0.252,0.0325,-1.6,moon,0.3105742931365967
14,-36.07547922170167,-68.90535121358785,0.4241914775113467,0.256,0.035,-1.6,moon,0.30893898010253906
15,-48.171443682209734,-76.7917994350115,0.4217775495166184,0.26,0.0375,-1.6,moon,0.3474538326263428
16,-48.53439715402711,-69.87290858198239,0.4195668007778795,0.264,0.04,-1.6,moon,0.3381307125091553
17,1.6726537914050514,-67.83710341632256,0.4175885522754147,0.268,0.0425,-1.6,moon,0.3950541019439697
18,-16.55003496754367,-68.79958206964902,0.4159654513613219,0.272,0.045,-1.6,moon,0.5035440921783447
19,-24.232166023730922,-70.6134900847639,0.4144639856517725,0.276,0.0475,-1.6,moon,0.5037012100219727
20,-16.592862546798738,-67.00811974044657,0.4131183889650484,0.28,0.05,-1.6,moon,0.5316228866577148
21,33.278723379191966,-61.127082436697414,0.411843674094423,0.28400000000000003,0.0525,-1.6,moon,0.565375804901123
22,119.22528417206222,-62.13842656131709,0.4106907785269733,0.28800000000000003,0.055,-1.6,moon,0.5762178897857666
23,105.31280621019505,-55.61494927893316,0.4097583774632352,0.29200000000000004,0.0575,-1.6,moon,0.686028242111206
24,222.10287720017314,-53.156554720168,0.4089126238116338,0.29600000000000004,0.06,-1.6,moon,0.7339468002319336
25,204.5025852354241,-29.29623053443631,0.4081547366856106,0.30000000000000004,0.0625,-1.6,moon,0.7973320484161377
26,211.66190516682659,-10.787619743990447,0.40751336239701763,0.30400000000000005,0.065,-1.6,moon,0.986126184463501
27,233.23239182700058,39.18446093996603,0.40698979901547816,0.30800000000000005,0.0675,-1.6,moon,1.1024518013000488
28,301.7929413707033,80.5430075999046,0.40646901752874964,0.31200000000000006,0.07,-1.6,moon,1.3326609134674072
29,261.80196784181015,74.28882646744073,0.4059077210590395,0.316,0.0725,-1.6,moon,1.269078016281128
30,251.09618688232842,134.94716302289171,0.40510059455287695,0.32,0.075,-1.6,moon,1.5536608695983887
31,219.31192328519288,125.83211925998998,0.4043821644437697,0.324,0.0775,-1.6,moon,1.4851112365722656
32,278.7240439971873,129.73232642137538,0.40368555460983335,0.328,0.08,-1.6,moon,1.5562052726745605
33,351.67695719679614,157.94619621109453,0.40304461770891903,0.332,0.0825,-1.6,moon,1.514930009841919
34,280.8908689452938,145.9499761109808,0.4026459974959948,0.336,0.085,-1.6,moon,1.5992302894592285
35,261.44994630073575,136.2262561583305,0.402266055999136,0.33999999999999997,0.0875,-1.6,moon,1.6335339546203613
36,289.68488363325514,153.17229087960763,0.4018270601512769,0.344,0.09,-1.6,moon,1.6290311813354492
37,213.2440321515604,125.72260985283269,0.4014715668303084,0.348,0.0925,-1.6,moon,1.5904531478881836
38,243.9812085627184,156.9991628705799,0.40100555151644585,0.35200000000000004,0.095,-1.6,moon,1.5826301574707031
39,249.47017807826327,142.988162032366,0.40049536946492537,0.35600000000000004,0.0975,-1.6,moon,1.634842872619629
40,242.54093575440848,133.43509452698044,0.40007719808907133,0.36000000000000004,0.1,-1.6,moon,1.743872880935669
41,331.06149886035035,157.18061037803844,0.3998211883179269,0.364,0.1025,-1.6,moon,1.897505760192871
42,258.17306810594204,128.0954395863949,0.3996255242130178,0.368,0.105,-1.6,moon,1.7132821083068848
43,277.01036281188175,135.49681532856636,0.3993891089872708,0.372,0.1075,-1.6,moon,1.8739638328552246
44,247.84568580961493,140.2198196266939,0.39928578392366837,0.376,0.11,-1.6,moon,1.5473401546478271
45,273.31861473052203,121.08963021121853,0.39922943320253007,0.38,0.1125,-1.6,moon,1.6923010349273682
46,310.4277552445312,182.22984428472387,0.39904403704834485,0.384,0.115,-1.6,moon,1.958146095275879
47,369.1281282506314,180.6745987254905,0.39895621076688526,0.388,0.1175,-1.6,moon,1.9936230182647705
48,251.88982253906352,147.39666193055422,0.3990325447801852,0.392,0.12,-1.6,moon,1.8564651012420654
49,428.5443062249003,129.68073303093746,0.399117098897338,0.396,0.1225,-1.6,moon,2.007580280303955
50,257.11786081551014,6.565879032937042,0.3992432912251991,0.4,0.125,-1.6,moon,1.380115032196045
51,275.40211373328344,112.04909190364856,0.39940781362364103,0.404,0.1275,-1.6,moon,1.6025559902191162
52,389.5323344993451,122.09908869843105,0.39960131845048397,0.40800000000000003,0.13,-1.6,moon,1.7646489143371582
53,311.1943642191576,131.22302301134576,0.39950399455296776,0.41200000000000003,0.1325,-1.6,moon,2.0751779079437256
54,306.2375820018204,146.30983300970973,0.3993358083583125,0.41600000000000004,0.135,-1.6,moon,2.060368299484253
