gravity,score,net_progress_m,fell,backward_distance_m,mean_forward_speed_mps
-6.0,1357.4238320808086,7.129173258924125,0.45,0.0605034093036231,1.0384802792384258
-7.5,1520.4057739027614,7.92054254765325,0.25,0.02665166520219157,1.0584889728821207
-9.81,1215.0544458075601,6.9497715297415,0.95,0.0017462881621420246,1.38955587158021
-11.0,1256.175625041533,7.058074125209015,1.0,0.001660754721532155,1.3485756758907566
-12.0,901.2757841683309,5.302422862005065,1.0,0.06036979473844302,1.187288674901665
