gen,score,net_progress_m,fell,backward_distance_m,mean_forward_speed_mps
0,-357.1558218905003,-0.1876027383613255,1.0,0.1876027383613255,0.0
10,-296.3619177085793,-0.09281742173962503,1.0,0.11509820679083824,0.028101013361463874
20,-342.79433846235065,-0.16385639997871676,1.0,0.16385639997871676,0.0
30,-421.5359372940612,-0.7235585952935448,1.0,0.730050209889674,0.007422098508078493
40,-321.09761954618915,-0.2200097551885365,1.0,0.2221757449561959,0.003651670035813807
50,-308.9605143443338,-0.14739894985075044,1.0,0.15234864594304404,0.009580081248084411
60,-165.89651855509956,0.1750419771269284,1.0,0.24946448463843413,0.20835559550507035
70,-39.70588839000873,0.810309476441598,1.0,0.009351084518625546,0.7747953891293138
80,-293.2920715898997,-0.4587280686045994,1.0,0.6659309642250438,0.08420296999191945
90,20.997060939719596,0.9547098747823715,1.0,0.0004758450575615827,0.5994796495255865
100,60.037486454651194,1.074120447270849,1.0,0.00026852946283821897,0.596062103227126
110,26.283596977509895,0.961739736269134,1.0,0.0035193577819871954,0.5830357365534233
120,24.605423737989035,0.9744357588841736,1.0,0.006337537511782007,0.620194864764761
130,27.863524969504727,0.9698130193670179,1.0,0.006100007311055948,0.5837605611165566
140,24.87947370609573,0.9640176593498794,1.0,0.006641227687963365,0.5930568400686175
150,21.15045469507831,0.9551761792970984,1.0,0.0008895427923164932,0.599235222384843
160,24.035853920772723,0.9584510235947545,1.0,1.643119603474349e-05,0.5846256916688857
170,42.513330327302796,0.9981541887836505,1.0,0.010318775059950231,0.5683081732180965
180,20.15167697784917,0.9573731996808942,1.0,3.6377906489627896e-05,0.6125086984494014
190,45.091833972705544,1.024835915373193,1.0,0.0015557479811664516,0.6127411475307389
200,46.65550431116195,0.9787427656330092,1.0,0.00015042907958895329,0.5194929006467403
210,43.9528521162393,0.9937885822502558,1.0,2.4657287932977514e-05,0.5645652344649069
220,68.80512918170189,1.078002160964791,1.0,3.278242092857051e-05,0.5941293776068824
230,56.78002024363472,0.9827967440751346,1.0,0.00031286014054364127,0.4786660950923687
240,-134.43454677364736,0.08645521146933309,1.0,0.4547652616852331,0.22392795125681492
250,33.401445048583334,0.9490070459819894,1.0,0.0009008735608997244,0.5575953335611206
260,39.40258637242964,0.9598203665325211,1.0,0.00010041421126588072,0.5412003113320325
270,43.76180028844602,0.982128356237785,1.0,0.0002814293479606715,0.5505907137558822
280,41.87959435522598,1.0027034672873674,1.0,0.0011221474341929609,0.608936638500758
290,124.63174839628012,1.316767757271711,1.0,0.0006254958632661799,0.6595764999845809
300,338.4509914038553,2.218160448674147,1.0,0.0005530441465671763,0.8847762240266682
310,334.18583550323063,2.098617286898137,1.0,0.0005204907897118711,0.7647781064819956
320,261.4617404929147,1.8697923561867196,1.0,0.0037858890442413378,0.8015670616443513
330,171.11786011464847,1.4865332932990152,1.0,0.001611589676394724,0.7120553528973677
340,229.51829931655897,1.6987713763543018,1.0,0.005215465132012499,0.6917299667243905
350,454.1586385522266,2.589287555734926,0.8,0.09173741091589842,0.6873243870689743
360,223.29247963940398,1.7085260941625475,1.0,0.0007525699090974572,0.7198002525755283
370,318.3376662006964,2.065556580504417,1.0,8.664933826878801e-05,0.7222086544921881
380,611.1879931796227,3.542770074619034,1.0,0.005336165873279444,0.95763906556526
390,396.0505777202667,2.276584154915642,1.0,0.0003875442702041067,0.6527879005152849
400,422.15801500161615,2.6216490161502137,1.0,0.00030906528406612395,0.9189089735880127
410,223.28443091424032,1.6723157440471241,1.0,0.0003824415248706081,0.7062676152404577
420,768.9983636579061,3.6315154651394765,0.8,0.28073245736973707,0.6360096178326715
430,332.45304286854054,2.158218271283109,1.0,0.11635148948078759,0.7426520509795169
440,541.3369707879435,3.3422504955721264,1.0,3.9392546132696085e-05,1.0838349911482763
450,822.3910021545955,3.684057046624067,0.5,0.19081450369025033,0.588828526729787
460,870.8857997505265,4.202128239951387,0.6,0.09778475648871912,0.6749777977170174
470,670.303525895416,3.9605232166840763,1.0,0.0002240376217277433,1.059976424292364
480,644.3167740073706,3.2067327583402827,0.5,0.0005714746159232333,0.7280551557090487
490,170.00254089346546,1.2048603737452908,1.0,0.4275998299263752,0.41300184536539064
