gen,best,mean,sigma,penalty_scale,correction_scale,gravity,phase,elapsed_s
0,-63.54082637656412,-76.19192073237889,0.49050298460817215,0.2,0.0,-1.6,lv0(-1.6),1.5404326915740967
1,-13.438234434227383,-74.36150296698573,0.4823100338592679,0.20400000000000001,0.0025,-1.6,lv0(-1.6),0.2112128734588623
2,-38.766315945654554,-71.83474664310033,0.4749262728071088,0.20800000000000002,0.005,-1.6,lv0(-1.6),0.16982197761535645
3,22.908606463367203,-68.92396152553108,0.4684694510450305,0.21200000000000002,0.0075,-1.6,lv0(-1.6),0.23898816108703613
4,-52.731217155412615,-70.43015349686809,0.46246677926933094,0.21600000000000003,0.01,-1.6,lv0(-1.6),0.20847272872924805
5,-54.39954679743632,-68.38645096050949,0.45678545682630334,0.22000000000000003,0.0125,-1.6,lv0(-1.6),0.22441506385803223
6,-57.56234968486432,-71.36296211972461,0.45152526733268367,0.224,0.015,-1.6,lv0(-1.6),0.2605729103088379
7,-55.51610178430502,-71.6072695921709,0.4467659633269244,0.228,0.0175,-1.6,lv0(-1.6),0.27048611640930176
8,-45.69512315093451,-68.85503014825245,0.44231243438370604,0.232,0.02,-1.6,lv0(-1.6),0.26123809814453125
9,-39.370585140797516,-71.85269165321056,0.4381270289196212,0.23600000000000002,0.0225,-1.6,lv0(-1.6),0.38293004035949707
10,-14.310361976760651,-67.42615834263685,0.43440152658150455,0.24000000000000002,0.025,-1.6,lv0(-1.6),0.3164680004119873
11,-43.700782775868184,-67.16994310453921,0.43091697004251284,0.24400000000000002,0.0275,-1.6,lv0(-1.6),0.37915897369384766
12,-43.236151586352285,-67.04552653900228,0.42766438074387825,0.248,0.03,-1.6,lv0(-1.6),0.4520227909088135
13,-47.107607341296365,-64.55323570342429,0.4246429869831127,0.252,0.0325,-1.6,lv0(-1.6),0.42456603050231934
14,-16.400127554257192,-62.71557891751819,0.4219046970517264,0.256,0.035,-1.6,lv0(-1.6),0.4401278495788574
15,123.93162086119021,-58.752181804149885,0.4193928948813588,0.26,0.0375,-1.6,lv0(-1.6),0.5332491397857666
16,-22.5992693536849,-62.27079841731177,0.4170653193413937,0.264,0.04,-1.6,lv0(-1.6),0.5814361572265625
17,-14.924136450696414,-64.98572145692172,0.41484801780585073,0.268,0.0425,-1.6,lv0(-1.6),0.5551576614379883
18,15.443913928835846,-66.35427634992246,0.41272827511624943,0.272,0.045,-1.6,lv0(-1.6),0.78293776512146
19,75.21898062729629,-61.93595147598084,0.4106365509960102,0.276,0.0475,-1.6,lv0(-1.6),0.8045451641082764
20,72.26135567722145,-51.300683637255545,0.40850582158317716,0.28,0.05,-1.6,lv0(-1.6),0.7432699203491211
21,206.93181435425365,-54.55034655091639,0.40645641083468814,0.28400000000000003,0.0525,-1.6,lv0(-1.6),0.7740960121154785
22,156.6519150426904,-49.44783961172941,0.404542384900551,0.28800000000000003,0.055,-1.6,lv0(-1.6),0.8562421798706055
23,306.86243669748114,-31.25378581046828,0.40269065619388184,0.29200000000000004,0.0575,-1.6,lv0(-1.6),0.9151668548583984
24,194.58854756673006,-21.669743396386664,0.4009989309197617,0.29600000000000004,0.06,-1.6,lv0(-1.6),0.9345548152923584
25,181.4284524489657,-24.915510979014744,0.39947135473947515,0.30000000000000004,0.0625,-1.6,lv0(-1.6),0.9446122646331787
26,181.66429966136403,-14.33243045803321,0.39796836451845224,0.30400000000000005,0.065,-1.6,lv0(-1.6),1.0401690006256104
27,438.2933531251462,24.551724685318057,0.3965717597377358,0.30800000000000005,0.0675,-1.6,lv0(-1.6),1.110131025314331
28,312.51356853721944,36.27885059337458,0.3950540094254048,0.31200000000000006,0.07,-1.6,lv0(-1.6),1.287726879119873
29,251.80462106183163,53.93286876505933,0.39364353099769706,0.316,0.0725,-1.6,lv0(-1.6),1.393887996673584
30,210.72811950473033,30.412582090781378,0.39248387846566835,0.32,0.075,-1.6,lv0(-1.6),1.3855481147766113
31,209.70466312230175,30.481723629884357,0.39154487899844054,0.324,0.0775,-1.6,lv0(-1.6),1.302731990814209
32,413.7574815109201,93.95812085708741,0.39041927433419127,0.328,0.08,-1.6,lv0(-1.6),1.3981220722198486
33,260.47201553967216,58.60720891039068,0.38949717580172355,0.332,0.0825,-1.6,lv0(-1.6),1.4099071025848389
34,251.9215940443527,46.990574863560454,0.3888678358528268,0.336,0.085,-1.6,lv0(-1.6),1.4062798023223877
35,266.8311298785937,115.98093583920249,0.38814911820507453,0.33999999999999997,0.0875,-1.6,lv0(-1.6),1.5508618354797363
36,377.7382126610055,88.53309703607722,0.3874968905980904,0.344,0.09,-1.6,lv0(-1.6),1.5964241027832031
37,271.6777297469379,104.78874634937029,0.38694002779583114,0.348,0.0925,-1.6,lv0(-1.6),1.7356641292572021
38,282.18946492161723,84.50164143709576,0.38628904116657936,0.35200000000000004,0.095,-1.6,lv0(-1.6),1.470099925994873
39,367.75460110209195,105.95128896534193,0.3856161590988439,0.35600000000000004,0.0975,-1.6,lv0(-1.6),1.7415499687194824
40,259.568048425883,118.94140137081096,0.38505472321276674,0.36000000000000004,0.1,-1.6,lv0(-1.6),1.8256111145019531
41,278.1914162007027,111.27367611638665,0.384536618701434,0.364,0.1025,-1.6,lv0(-1.6),1.6229889392852783
42,368.64819532743655,159.33181476312697,0.38417168439280086,0.368,0.105,-1.6,lv0(-1.6),1.7303369045257568
43,444.60246737560124,134.45217390781704,0.3839329459799452,0.372,0.1075,-1.6,lv0(-1.6),1.8834679126739502
44,365.64998217595553,121.73837377938102,0.3836766681095353,0.376,0.11,-1.6,lv0(-1.6),1.925088882446289
45,371.9721794399424,134.9987967213855,0.38337202869407383,0.38,0.1125,-1.6,lv0(-1.6),1.752061367034912
46,463.39528186859656,157.8144390992084,0.383103817792473,0.384,0.115,-1.6,lv0(-1.6),1.6929781436920166
