gravity,score,net_progress_m,fell,backward_distance_m,mean_forward_speed_mps
-6.0,1891.76955713283,10.222418523972355,0.65,0.0067281352693438256,1.3605510699454686
-7.5,1588.7613715487985,9.065516395134162,1.0,0.0059389131189234185,1.4753938725988494
-9.81,570.4922871379583,3.6714079004403275,1.0,0.05180203389869438,1.2238187021871818
-11.0,502.6928944123789,3.2359388392778294,1.0,0.0068480804620633644,1.1875838675699701
-12.0,354.19606400996474,2.4562099022068935,1.0,0.09709208630688126,1.0166954580065606
