gen,best,mean,sigma,gravity,phase,elapsed_s
0,-345.8314461786076,-396.12775893178446,0.49028891839187727,-6.778504776179492,random,1.461982011795044
1,-336.6384784595795,-388.9054100771409,0.48192412501339754,-10.490314690453655,random,0.10292387008666992
2,-316.54356942970463,-378.5283827502467,0.47463671029942883,-7.59084215938738,random,0.10493588447570801
3,-295.89271952753217,-362.7851505311414,0.46819805970039857,-6.546893605743812,random,0.20170116424560547
4,-208.86817354365007,-355.21405473276957,0.462302108999729,-11.569722406670465,random,0.14922595024108887
5,-278.20991630928893,-359.1002074915846,0.4568093241040911,-10.986829713708476,random,0.16870403289794922
6,-269.74297333691476,-349.8975962489424,0.4517219388997279,-6.058201579506212,random,0.18300104141235352
7,-268.3246188057926,-338.02883933550004,0.4469501493512827,-6.459148070168254,random,0.20174098014831543
8,-163.80737250328323,-331.3123066009036,0.4424872894690331,-9.388315932911143,random,0.22743988037109375
9,88.42122754513763,-309.413467416365,0.43829679244676567,-10.028504902494726,random,0.29900383949279785
10,-186.11181470685253,-309.2763609456829,0.4343773958179534,-11.713782512476369,random,0.2955970764160156
11,-107.05885826201677,-309.91992539020094,0.43085473713630323,-8.077020913281899,random,0.32401299476623535
12,24.39438326073118,-286.39071922931646,0.4276604661706606,-10.222359478683565,random,0.3750019073486328
13,52.35260568660264,-271.27278869224045,0.4246598207728266,-8.261642809406744,random,0.45058679580688477
14,71.06403944081059,-245.1577638536112,0.4217033343429921,-9.156770845676764,random,0.46930599212646484
15,4.930294795776997,-236.30161974395895,0.4192490355428461,-8.641992290929382,random,0.5176148414611816
16,54.7592430111711,-167.76787538934843,0.41680252353547853,-11.870481927298089,random,0.47939181327819824
17,59.40280796292177,-193.0354146829034,0.4145318709601993,-7.048068465694498,random,0.6132378578186035
18,52.61209839889398,-134.63579920733997,0.4121920572799472,-11.696867631954094,random,0.5956728458404541
19,59.85401891710726,-159.46383882929723,0.4102234638052521,-7.675068610066837,random,0.6673638820648193
20,152.4281451014327,-155.39302823850318,0.4082137760063474,-6.424184102835511,random,0.6959009170532227
21,98.04912855536344,-108.28545820539391,0.4063294348122985,-7.26555280707164,random,0.7807350158691406
22,153.7917347913549,-41.923659920220466,0.40450178032855727,-10.99491719805087,random,0.6813399791717529
23,202.7277403459868,-96.29634332817464,0.402785988379115,-11.073656815857715,random,0.699333906173706
24,161.2990782940263,-92.27037429481788,0.4011017512133967,-8.808700831807972,random,0.8584258556365967
25,137.1677255385891,-119.46318091426897,0.39954343819215327,-8.010651247644267,random,0.8999059200286865
26,90.49183360341691,-52.8477846405522,0.39807587171906417,-11.87899734046204,random,0.6507301330566406
27,155.4034768853439,-41.127862272339065,0.396741378798101,-9.081653936903454,random,0.915097713470459
28,186.56517856766013,-81.53389736997643,0.39550889387800925,-9.70508817742541,random,0.8481800556182861
29,249.79502572134484,-77.5565042360488,0.3941714255686049,-6.267620800390452,random,1.110292911529541
30,289.85046536888973,5.721463356712581,0.3929470634679188,-11.915181190755726,random,0.7814209461212158
31,169.6980878551076,-92.29488376802969,0.3919013836562282,-9.61443331829467,random,0.9505531787872314
32,161.01878576727844,-105.6947785419587,0.3908796998558348,-9.14128590938552,random,0.8548178672790527
