gen,best,mean,sigma,penalty_scale,correction_scale,elapsed_s
0,-43.34709946733176,-72.93493397579743,0.4904873150114004,0.2,0.0,1.6296980381011963
1,-39.33093023016766,-70.59962063013654,0.48214310805008054,0.20400000000000001,0.0025,0.270449161529541
2,-21.8969469021412,-68.80873723551444,0.47470026316639535,0.20800000000000002,0.005,0.2189340591430664
3,-25.087778782975164,-63.239143930650165,0.46793733842212504,0.21200000000000002,0.0075,0.2604081630706787
4,114.36809649128037,-62.508147716687404,0.4618202117349829,0.21600000000000003,0.01,0.28107619285583496
5,113.64885647888487,-60.30831479515395,0.4562113930275816,0.22000000000000003,0.0125,0.29386377334594727
6,48.65652814766065,-65.1235286103264,0.4508176234043208,0.224,0.015,0.30515503883361816
7,82.33636450678209,-56.8808422631375,0.44566745470134134,0.228,0.0175,0.3425769805908203
8,96.38937831707642,-64.44234698777382,0.4409321400363484,0.232,0.02,0.27034902572631836
9,66.05652957971863,-48.092197295760485,0.43640329539855005,0.23600000000000002,0.0225,0.3623349666595459
10,152.9015940785276,-41.649299656287596,0.43214185927936954,0.24000000000000002,0.025,0.32666611671447754
11,117.88533355192904,-47.486574901625985,0.42811433127535775,0.24400000000000002,0.0275,0.32508373260498047
12,151.67869784934643,-29.778643132050615,0.4244738938240422,0.248,0.03,0.367800235748291
13,153.27291967798234,-18.819119637809784,0.42108898611889817,0.252,0.0325,0.3671281337738037
14,159.42465004139484,-4.7110954927377025,0.41795086389707076,0.256,0.035,0.4086930751800537
15,153.1314282222597,12.572264745123647,0.41510430461896625,0.26,0.0375,0.4298698902130127
16,157.3336313361574,39.71425425856951,0.4125465212403725,0.264,0.04,0.4499330520629883
17,155.3261530601463,52.27550641194274,0.4102716145672342,0.268,0.0425,0.5109219551086426
18,149.24029279573674,72.48905064801279,0.40818508796571895,0.272,0.045,0.5644631385803223
19,167.6721363644949,56.77824970063673,0.40616727759927235,0.276,0.0475,0.6539452075958252
20,156.05749423141913,65.15537589145261,0.4043312827172281,0.28,0.05,0.629774808883667
21,163.35901873578837,103.14558861649155,0.4025060368284119,0.28400000000000003,0.0525,0.5760359764099121
22,145.53133982757276,65.51766022723771,0.40092024386920494,0.28800000000000003,0.055,0.5746240615844727
23,158.92677685372144,90.16863997407974,0.39941541255915414,0.29200000000000004,0.0575,0.6265149116516113
24,169.2513728696658,107.80620693247765,0.3978837144489157,0.29600000000000004,0.06,0.604809045791626
25,153.5379924692056,98.63867197797272,0.39651995302298654,0.30000000000000004,0.0625,0.6070041656494141
26,160.1641984388136,99.95290352932287,0.3951276480889866,0.30400000000000005,0.065,0.5378010272979736
27,151.81961729073143,68.19599073239833,0.3937412743441819,0.30800000000000005,0.0675,0.6193742752075195
28,144.21150212685305,54.98768360122009,0.39242710320352214,0.31200000000000006,0.07,0.5528178215026855
29,167.81549180490703,95.29590483348423,0.39115379054843064,0.316,0.0725,0.6857893466949463
30,162.20201424161127,98.3278954670997,0.38992969153641316,0.32,0.075,0.7065050601959229
31,152.84376948316134,64.13531450671681,0.38900180480125995,0.324,0.0775,0.6721861362457275
32,175.0334491927058,59.75023381973502,0.3882234402518472,0.328,0.08,0.7338829040527344
33,154.59317370050903,94.81003711269457,0.3875054407061046,0.332,0.0825,0.7638468742370605
34,155.79449842388112,83.4573585717789,0.3867968597890653,0.336,0.085,0.6946399211883545
