gen,best,mean,sigma,penalty_scale,correction_scale,elapsed_s
0,-64.8661048562558,-76.48618946598688,0.49575868373359455,0.2,0.0,1.4592921733856201
1,-63.01454238613635,-74.48115138375462,0.491841252223493,0.20400000000000001,0.0025,0.05957198143005371
2,-44.713824647918166,-80.47389521371556,0.48813205902465473,0.20800000000000002,0.005,0.05407404899597168
3,-48.46785505582119,-66.73900989608013,0.48464631681915143,0.21200000000000002,0.0075,0.05588197708129883
4,37.032356242823646,-62.90525765831044,0.4813100689818288,0.21600000000000003,0.01,0.05304098129272461
5,-53.150610939518,-73.53457092430972,0.4781539179374013,0.22000000000000003,0.0125,0.04812979698181152
6,-51.069743101167695,-79.73323681620214,0.47515016715158276,0.224,0.015,0.03575921058654785
7,-55.99664831852245,-74.2136674252191,0.4722328863332145,0.228,0.0175,0.03531193733215332
8,-51.317790730415375,-68.01719664827307,0.46947189409366674,0.232,0.02,0.04122495651245117
9,-22.4300731933067,-62.38065699210447,0.4668222621089435,0.23600000000000002,0.0225,0.06262993812561035
