gen,best,mean,sigma,gravity,phase,elapsed_s
0,-265.795498659301,-395.87803207810157,0.49035785276562016,-10.430327194504102,random,1.419877290725708
1,-317.4363352638026,-384.62959150816266,0.48208398233343824,-8.983135187933183,random,0.11487698554992676
2,-313.2454894086402,-380.3876116339919,0.47479382732878195,-7.046973847938334,random,0.10327768325805664
3,-326.9580739536346,-381.34369559823426,0.46824886250394826,-11.84297842339353,random,0.15720295906066895
4,-276.00376724214533,-364.8353398411317,0.4624773700702691,-10.530944972187076,random,0.1161201000213623
5,-274.9541230368025,-358.3332986907438,0.45717605243906845,-9.444812903690979,random,0.1470320224761963
6,-257.5712579043556,-358.89779525854453,0.45236543614599567,-9.910920758516172,random,0.1914520263671875
7,-217.41034632514194,-340.98558505805215,0.447935466987603,-7.6690490520644,random,0.18027496337890625
8,-259.5175403187488,-348.62809191402766,0.4439999080244211,-11.859722992311069,random,0.2156352996826172
9,-261.9545471276601,-342.3260214855022,0.44053249219756246,-10.849989585071448,random,0.2396223545074463
10,-237.71759081289918,-352.5695934088668,0.4373762178840954,-9.478559773462816,random,0.21255207061767578
11,-215.80616550176933,-331.57909932679615,0.4344837515941033,-9.231789657174092,random,0.24272894859313965
12,-209.43833421955108,-330.6511937295853,0.4318460678176925,-6.702831621736268,random,0.2819502353668213
13,-228.54994240906,-329.7057494002234,0.42944861132254664,-9.238265343474689,random,0.25249791145324707
14,-175.20812250153537,-313.550184425823,0.4272642214555185,-7.728444205352291,random,0.3088722229003906
15,30.37639121629694,-321.23720324702765,0.42518901940502246,-7.396738159843723,random,0.3236069679260254
16,-104.1880010573525,-286.3345920715648,0.4231823340498718,-6.323353112394853,random,0.35717296600341797
17,-33.930861373931705,-287.4625583668959,0.42142307052349864,-7.339060097574398,random,0.3974940776824951
18,-121.62870851289613,-278.80726077145306,0.419858003948036,-8.5018854704808,random,0.3984549045562744
19,43.527789040162325,-243.05212620877842,0.41835590728077793,-11.404634145999678,random,0.41127920150756836
20,8.860821724716724,-263.49141165915324,0.4169091863262708,-6.678935135728768,random,0.5350358486175537
21,13.430707121768569,-196.099821634846,0.41571106828129756,-11.06800236595496,random,0.5174310207366943
22,38.111007074856765,-232.253203293844,0.4147185777965258,-6.913543583082471,random,0.5471029281616211
23,43.58428590517591,-224.64117492161716,0.41376491843151814,-6.575508866365865,random,0.5424418449401855
24,62.748504147240965,-188.53960168672288,0.41295038252030264,-7.003037486710089,random,0.7469239234924316
25,35.67416455031499,-190.06561721249273,0.4121864957574069,-6.741824875298654,random,0.6761622428894043
26,122.63924904570173,-162.48450736168883,0.4115241496535155,-7.740672034157986,random,0.6304059028625488
27,173.68293257537763,-193.11433921060842,0.4109285379161309,-8.459509030770281,random,0.6803812980651855
28,92.29340841036571,-184.17783234979552,0.4103868625343953,-6.2800105355431315,random,0.7407500743865967
29,57.8196155509274,-169.84474004167205,0.4098990070636922,-9.027210373935782,random,0.6603899002075195
30,83.87388168322326,-142.0773133121916,0.4095411926024452,-10.883163817025526,random,0.6881721019744873
31,122.54194014359645,-134.029449517878,0.40919070715039574,-8.824721635031379,random,0.6842801570892334
32,134.89556933115156,-104.76191183968062,0.4089050112409862,-10.384424529809644,random,0.6997859477996826
33,89.49902163923188,-104.20491535047738,0.4086670764845673,-9.441307350230135,random,0.7236008644104004
34,69.80859726113768,-7.46369491426327,0.40828208699012436,-10.524736553571254,random,0.7249777317047119
35,106.83774653165482,-49.32400789312221,0.4077802782910533,-10.456343271596698,random,0.666978120803833
36,159.3010703464715,-100.56740707720117,0.4074633961206235,-9.2158008202701,random,0.7969331741333008
37,203.4272905004299,-97.99812252274499,0.4070999691814653,-9.36505750458836,random,0.7326149940490723
38,142.22406673147668,-90.20635200444292,0.4066903428594509,-9.505467542675976,random,0.7653870582580566
39,97.15473519132358,-133.15363516298956,0.40630479489452076,-10.310211355741043,random,0.7174117565155029
40,104.092651345477,-57.74206105758357,0.4060721672367553,-9.200409987979047,random,0.7954509258270264
41,84.94051193657191,-154.14753724317296,0.4059653113207946,-10.215879014060748,random,0.6950347423553467
42,137.05192713509314,-86.47023864795958,0.40573327918868807,-11.435454026468587,random,0.7147519588470459
43,347.76911615907375,-160.7042538411509,0.40554733602584,-6.522949419004679,random,0.9012300968170166
44,188.55128527076315,-77.96873185058686,0.4054927204911024,-9.280428643782693,random,0.815302848815918
45,156.9397677237765,-107.26677134896514,0.405492169321015,-10.487466947495756,random,0.7296948432922363
