gen,score,net_progress_m,fell,backward_distance_m,mean_forward_speed_mps
0,-371.5322137422557,-0.0945022515811353,1.0,0.09455863763425301,0.000587354719976043
10,-330.0235803376346,-0.12556431990091393,1.0,0.12783144054598108,0.0061697637010272146
20,-354.5581122547029,-0.3394519496943572,1.0,0.3396693464232783,0.00022422593494955556
30,-412.2608795036005,-0.9616234082417959,1.0,0.9820778456609638,0.011030340648789471
40,22.90095620777462,0.9260691071240663,1.0,0.014444785009764516,0.5367621757915646
50,-133.3817722170419,0.2703025744337113,1.0,0.3348684001511656,0.3333070327709465
60,-302.46253801343664,-0.059779283474172565,1.0,0.06122969956902648,0.004802883627772779
70,-420.06860750094745,-1.1108602334860147,1.0,1.149372246408222,0.017508088482672594
80,-474.2286754834419,-0.9561559921038375,1.0,0.959084445880426,0.003143696014187258
90,-293.54352261600053,-0.4694577175087728,1.0,0.6250282560410353,0.05690179644058797
100,142.31543367914384,1.2456536094131074,1.0,0.0074778882550588,0.5309655733063138
110,-45.08600166858585,0.5555580991986924,1.0,0.36595236479605237,0.41241440759370407
120,89.5448503827766,1.2862676798680197,1.0,0.013039531804930971,0.8836481266243222
130,-310.2798398596842,-0.5837392328316324,1.0,0.7194493151205303,0.05644620781792392
140,-60.62241252865533,0.48420040980649814,1.0,0.37521070241220045,0.34024782243275703
150,157.90207447389693,1.4575292890316103,1.0,0.0037385578452784965,0.7954220573563454
160,181.354620650061,1.6049407520930274,1.0,0.005133716175186517,0.9330508783295383
170,-383.9967873522054,-0.8920172959346238,1.0,0.8954787488034726,0.0017815052703001814
180,-164.47733872425005,0.03321872018453289,1.0,0.6712208330879041,0.2422193520647462
190,-67.3585833727775,0.5510596023252587,1.0,0.545264479108113,0.37790053432074805
200,71.84764182639717,1.0840632314235525,1.0,0.27890244893957716,0.6036806130965899
210,-70.89274637725903,0.447563317922668,1.0,0.5430456532809106,0.3346043512295202
220,180.56341032964588,1.6233126082254958,1.0,0.2789561616724038,0.6890369052073357
230,680.7887369547644,4.055405429493268,0.9,0.011030079890199222,1.1845413087884924
240,497.50683460982975,3.1397583955892863,1.0,0.0068119481001589115,1.1109182474572363
250,417.2830872997075,2.7609399898827625,1.0,0.009562956991091909,1.1307134402383618
260,359.0852546822674,2.443821695380928,1.0,0.09860093084861872,0.9377334554972621
270,301.85836109583937,2.1633938270244304,1.0,0.0009130850828659917,1.1639844355017819
280,569.8338094851924,3.559424531580484,1.0,0.010566452336215844,1.1606778931303414
290,970.988179886505,5.180003660183479,0.9,0.025474826856350646,1.033410793326406
300,476.9971188075366,3.0976194825797423,1.0,0.007828646222307322,1.1917759638411076
310,427.9529169372398,2.82796273836314,1.0,0.009233396149211105,1.2062464264319606
320,555.2404258769242,3.511821578954293,1.0,0.00802286142831699,1.17166911961142
330,425.8600362030792,2.8891888700592596,1.0,0.0060659147572627355,1.2821624152255686
340,1156.7964916823898,5.945562687968166,0.6,0.0654833668719172,1.093209427482265
350,1417.5548667336957,6.55565818164271,0.0,0.021159592937934492,0.8221022218225805
360,1310.663330817245,6.673454709088309,0.6,0.010023657256489439,1.0965018574757526
370,1528.7454579139019,7.361998394707811,0.2,0.010908839857496255,0.9744285579467309
380,1464.1985951708427,6.780707703152528,0.0,0.009599696712361524,0.8487884249831111
390,797.5404031600897,4.143024096390044,0.6,0.06476442382892339,0.9472020012262525
400,1153.3636713591263,5.348914372050989,0.2,0.07897571185258231,0.7473409711873458
410,1604.9069370439531,8.227930987833702,0.4,0.01430944868390346,1.1934793892755704
420,790.9923646581595,4.364807729857788,0.8,0.0161867123125069,1.0972928305304772
430,1580.3372214302685,7.761574177576638,0.3,0.014297307274670315,1.0572529422323051
440,1558.989442211388,7.39107023473709,0.0,0.009702397745614058,0.9250965790603377
450,1544.900261877585,7.4189932103160015,0.2,0.010575386905956306,0.9658426159519908
460,1436.5710013806631,6.85272756829591,0.1,0.009511532630779163,0.9142126620984088
470,666.5511930130799,3.807301023597431,0.8,0.01031317742029093,1.153378457189178
480,1638.711561630406,8.062864176296973,0.1,0.006075227608086686,1.0723904844429568
490,971.5759421575949,4.992750254433867,0.7,0.009796358517988064,1.0123049568025955
