gravity,score,net_progress_m,fell,backward_distance_m,mean_forward_speed_mps
-6.0,1354.5334783977419,6.438662375989274,0.2,0.11127250112565534,0.8823888824784056
-7.5,1652.8906598128954,7.955644150601309,0.0,0.005048910725664388,0.9950866326658714
-9.81,1584.140298532365,8.013904843795562,0.3,0.006227435155094345,1.1383712169726812
-11.0,1022.3938935812178,5.5742950975387,0.65,0.008946383806834572,1.2281700160135745
-12.0,648.2653506686723,3.868973654427046,0.9,0.00741222982292381,1.2475811405911545
