gen,best,mean,sigma,penalty_scale,correction_scale,gravity,phase,elapsed_s
0,-56.16406380539397,-75.72445805390187,0.490454519185968,0.2,0.0,-1.6,warmup,1.566943883895874
1,-52.66251586618076,-72.63374906351513,0.48233743429320963,0.20400000000000001,0.0025,-1.6,warmup,0.19437789916992188
2,-49.963574708463206,-67.10102239876221,0.4752143421581045,0.20800000000000002,0.005,-1.6,warmup,0.22612619400024414
3,-57.02894712329017,-66.39855792291671,0.4687632264382759,0.21200000000000002,0.0075,-1.6,warmup,0.25269412994384766
4,-41.63397789984484,-63.459167290579124,0.46292820804504337,0.21600000000000003,0.01,-1.6,warmup,0.2520630359649658
5,-50.32270641593582,-63.028505991547924,0.45781094492699986,0.22000000000000003,0.0125,-1.6,warmup,0.2719449996948242
6,-51.525146578950626,-64.91224996559234,0.4530516687357254,0.224,0.015,-1.6,warmup,0.26717495918273926
7,-44.252957008250014,-64.00704728411935,0.44860352298403827,0.228,0.0175,-1.6,warmup,0.2747609615325928
8,-53.06292025339462,-63.0625523150832,0.4445841296818176,0.232,0.02,-1.6,warmup,0.3014090061187744
9,-43.473494817274876,-61.03034236681749,0.44072917081546936,0.23600000000000002,0.0225,-1.6,warmup,0.28904104232788086
10,-48.60882514533898,-63.886116017171254,0.4372292174458982,0.24000000000000002,0.025,-1.6,warmup,0.2792990207672119
11,-37.83822074405055,-62.186513402838116,0.43412288827762663,0.24400000000000002,0.0275,-1.6,warmup,0.285747766494751
12,-31.403369621336356,-62.06695645682896,0.43133969648957976,0.248,0.03,-1.6,warmup,0.3927152156829834
13,-36.380806615386206,-60.23261211403923,0.42854037341409384,0.252,0.0325,-1.6,warmup,0.4047420024871826
14,-37.951353988843685,-61.50376112381086,0.4261010715225618,0.256,0.035,-1.6,warmup,0.3898172378540039
15,-36.40653332822832,-63.87803294472824,0.42377202851224594,0.26,0.0375,-1.6,warmup,0.4299030303955078
16,-28.545337778520956,-64.3617442989931,0.42142667688476243,0.264,0.04,-1.6,warmup,0.4204871654510498
17,12.248881500425078,-64.78338643851491,0.41917349745340987,0.268,0.0425,-1.6,warmup,0.5033450126647949
18,30.581962042049724,-58.825362452630884,0.4173152388950211,0.272,0.045,-1.6,warmup,0.5306010246276855
19,-14.575697502223084,-59.19449110791102,0.41553955092218914,0.276,0.0475,-1.6,warmup,0.5487949848175049
20,-19.582791487308004,-59.533693742336894,0.41395144385673815,0.28,0.05,-1.6,warmup,0.49618005752563477
21,-13.61724374290983,-63.44432443578751,0.4124281996896321,0.28400000000000003,0.0525,-1.6,warmup,0.6210453510284424
22,80.6033168764649,-50.99515716111937,0.41112524499085623,0.28800000000000003,0.055,-1.6,warmup,0.6521031856536865
23,-3.013089765251555,-58.30924141564168,0.40994247418538093,0.29200000000000004,0.0575,-1.6,warmup,0.7035140991210938
24,147.96143852893562,-28.75364096307746,0.4089156604643789,0.29600000000000004,0.06,-1.6,warmup,0.8611137866973877
25,171.74797990795778,-33.713171236315276,0.4079078014537362,0.30000000000000004,0.0625,-1.6,warmup,0.7824699878692627
26,214.07234332232272,-31.471712595219135,0.40704915843978146,0.30400000000000005,0.065,-1.6,warmup,0.7565550804138184
27,222.59106013643233,2.2936033916038694,0.4062795093300843,0.30800000000000005,0.0675,-1.6,warmup,0.9476978778839111
28,222.52729415185237,18.889172869930896,0.40566060876298704,0.31200000000000006,0.07,-1.6,warmup,1.0778932571411133
29,227.59805349096806,60.27058212853499,0.4052653496946163,0.316,0.0725,-1.6,warmup,1.4349908828735352
30,328.42725860029077,128.27025969857382,0.4047908043093898,0.32,0.075,-1.6,warmup,1.8397362232208252
31,346.258324251999,104.92573300620242,0.40431715728506185,0.324,0.0775,-1.6,warmup,1.6695570945739746
32,256.173271614891,137.29144894077496,0.4038466595969529,0.328,0.08,-1.6,warmup,1.6938250064849854
33,246.92035183982068,129.23038808042153,0.40346461464372557,0.332,0.0825,-1.6,warmup,1.6081452369689941
34,350.89804639623435,116.9868025984445,0.4032028852898359,0.336,0.085,-1.6,warmup,1.8144128322601318
35,397.64894668465337,182.31418211451745,0.40297014528906305,0.33999999999999997,0.0875,-1.6,warmup,1.868196964263916
36,430.093213606666,205.70025372182855,0.40298417101210227,0.344,0.09,-1.6,warmup,2.0700371265411377
37,411.20419455894125,193.83197962268227,0.40313998787790056,0.348,0.0925,-1.6,warmup,2.2852742671966553
38,371.8267178632461,140.07155208029752,0.4031196885124324,0.35200000000000004,0.095,-1.6,warmup,2.018436908721924
39,396.10095067728736,154.74659005043873,0.40319084745827144,0.35600000000000004,0.0975,-1.6,warmup,2.2123379707336426
40,517.5116660953661,203.96448022088111,0.4033275618482829,0.36000000000000004,0.1,-1.6,warmup,2.133558988571167
41,393.79050727833356,114.62524238391529,0.4034590345369428,0.364,0.1025,-1.6,warmup,2.0851471424102783
42,405.3882511158692,125.70912055134161,0.40349772879217966,0.368,0.105,-1.6,warmup,2.065099000930786
43,485.10514133149474,180.45022679632226,0.40350050056236453,0.372,0.1075,-1.6,warmup,2.1173949241638184
44,480.4269693007023,109.531459022945,0.40353466344372596,0.376,0.11,-1.6,warmup,2.0552990436553955
45,495.0317501804413,152.61732550286882,0.40350496092449717,0.38,0.1125,-1.6,warmup,2.224194049835205
46,488.34144369035926,179.43012519358626,0.403680100986581,0.384,0.115,-1.6,warmup,2.2763967514038086
47,403.98983541558255,150.33838777773312,0.4038597833498496,0.388,0.1175,-1.6,warmup,2.0848371982574463
48,503.7704427044304,173.84191382229278,0.4040409420733936,0.392,0.12,-1.6,warmup,2.2409579753875732
49,514.3663100749109,159.43592410727246,0.40425424803794596,0.396,0.1225,-1.6,warmup,2.1527628898620605
50,372.4011616597859,120.96215639368947,0.4045092514425055,0.4,0.125,-1.6,warmup,2.051163911819458
51,425.9769011498893,115.89121038026215,0.40477197187317343,0.404,0.1275,-1.6,warmup,2.001810073852539
52,427.44962854587885,158.51909647914442,0.4050518005187677,0.40800000000000003,0.13,-1.6,warmup,2.0120067596435547
53,492.3835042322417,143.3868970710027,0.40522810733816905,0.41200000000000003,0.1325,-1.6,warmup,2.1217868328094482
54,465.79146239380515,153.30573003651088,0.40537523779444756,0.41600000000000004,0.135,-1.6,warmup,2.0520992279052734
55,351.99042691754727,155.60000386122857,0.40550250804046395,0.42000000000000004,0.1375,-1.6,warmup,2.2648587226867676
56,302.87175069144024,168.17814868605413,0.4057297680086076,0.42400000000000004,0.14,-1.6,warmup,2.2899410724639893
57,436.93378450485125,214.06209375457337,0.40593127100873755,0.428,0.1425,-1.6,warmup,2.3672330379486084
58,370.8155896730853,172.83954047750404,0.4060517804660147,0.432,0.145,-1.6,warmup,2.2654011249542236
59,449.57643793515336,130.11636073560712,0.4061404149042974,0.436,0.1475,-1.6,warmup,2.139641761779785
60,483.74181722706385,187.65522837567704,0.4061513833942009,0.44,0.15,-1.6,warmup,2.2263779640197754
61,456.59090032889156,143.74190920860025,0.4061135960393635,0.444,0.1525,-1.6,warmup,2.093554973602295
62,477.08968193056836,214.152503733834,0.40608407476012853,0.448,0.155,-1.6,warmup,2.264756917953491
63,469.8309506108737,132.932556927259,0.4060007028151273,0.452,0.1575,-1.6,warmup,2.1083409786224365
64,560.3637039768629,157.0191519197694,0.4059852419234861,0.456,0.16,-1.6,warmup,2.0868489742279053
65,587.0497595763474,210.86046217865004,0.4061173833109181,0.46,0.1625,-1.6,warmup,2.2362160682678223
66,523.7650671262664,203.39008821033195,0.4064324147651979,0.464,0.165,-1.6,warmup,2.107792854309082
67,508.08388381412124,182.09458648148032,0.40672981018524085,0.468,0.1675,-1.6,warmup,2.0956218242645264
68,438.31219045285735,170.27555769196414,0.4070984358501628,0.47200000000000003,0.17,-1.6,warmup,2.0482890605926514
69,589.6454636710273,176.94350519436338,0.407559505505173,0.476,0.1725,-1.6,warmup,2.2110259532928467
70,517.150774556607,185.84401801887526,0.4080681823449728,0.48,0.175,-1.6,warmup,2.309931993484497
71,758.4395905704146,200.68489924856863,0.40870508801660077,0.484,0.1775,-1.6,warmup,2.087419033050537
72,627.3655677181736,234.556589879071,0.40935936128504946,0.488,0.18,-1.6,warmup,2.2799761295318604
73,547.4542138748775,176.84210540772017,0.40990684024580754,0.492,0.1825,-1.6,warmup,2.2886719703674316
74,657.6487158459375,200.3792411930031,0.41032625906282705,0.496,0.185,-1.6,warmup,2.205369234085083
75,567.4808218523912,162.36317434332523,0.4108245944028525,0.5,0.1875,-1.6,warmup,2.2836239337921143
76,486.5010361187099,192.95389387437893,0.4111909075533484,0.504,0.19,-1.6,warmup,2.3088488578796387
77,442.2968571916014,137.69943445951426,0.411508513176282,0.508,0.1925,-1.6,warmup,1.9918272495269775
78,556.2279840709125,163.25407350437723,0.4116869767095538,0.512,0.195,-1.6,warmup,2.20104718208313
79,588.0329231927321,223.35822852502238,0.41200166784928516,0.516,0.1975,-1.6,warmup,2.1256020069122314
80,455.81308691943985,162.01711804661045,0.4123587501169954,0.52,0.2,-1.6,warmup,2.1456050872802734
81,509.9949347710539,189.22377943382034,0.4126279829463479,0.524,0.2025,-1.6,warmup,2.0993599891662598
82,535.7413236094675,180.1908993711413,0.4128130479052802,0.528,0.205,-1.6,warmup,2.231031894683838
83,483.70884161866326,186.2879073956576,0.4129207994783523,0.532,0.2075,-1.6,warmup,2.3644638061523438
84,683.0160855879799,168.5565174179661,0.41292622021763864,0.536,0.21,-1.6,warmup,2.1432878971099854
85,630.9499210405385,183.6866830575362,0.41283060899354396,0.54,0.2125,-1.6,warmup,2.4611992835998535
86,563.7675942595494,111.64533364817002,0.41283236776170373,0.544,0.215,-1.6,warmup,2.1577839851379395
87,494.42098207109757,171.2057770617198,0.41284696439604973,0.548,0.2175,-1.6,warmup,2.2017879486083984
88,425.5818633363656,149.30365558060697,0.412712109803455,0.552,0.22,-1.6,warmup,2.2175023555755615
89,479.7221870469562,195.1953740332216,0.41249156610909377,0.556,0.2225,-1.6,warmup,2.316884994506836
90,472.8731032830926,135.7484217378497,0.41215417978376817,0.56,0.225,-1.6,warmup,2.218017101287842
91,496.6716318139482,160.13703544842923,0.4119565373467198,0.5640000000000001,0.2275,-1.6,warmup,2.3247170448303223
92,286.72729017226783,83.1877759730143,0.41164218241461015,0.5680000000000001,0.23,-1.6,warmup,1.9948270320892334
93,514.9553594764974,177.51628988988458,0.4113229209687669,0.5720000000000001,0.2325,-1.6,warmup,2.258791923522949
94,499.5409626016397,127.74619917130322,0.4111111989134416,0.5760000000000001,0.235,-1.6,warmup,2.00415301322937
95,549.6647449884221,144.0842727250207,0.4107030825312543,0.5800000000000001,0.2375,-1.6,warmup,2.293266773223877
96,523.1034278713167,119.66499823350178,0.4102347603483995,0.5840000000000001,0.24,-1.6,warmup,2.0499839782714844
97,543.9102540973867,126.97387047339744,0.4097221204938526,0.5880000000000001,0.2425,-1.6,warmup,2.185842990875244
98,422.60751864383997,153.43574524893572,0.4090172812050943,0.5920000000000001,0.245,-1.6,warmup,2.1264519691467285
99,479.13590793545154,130.3014651850213,0.4082811648061657,0.5960000000000001,0.2475,-1.6,warmup,2.1880781650543213
100,444.1521851438495,127.32052549160326,0.40752206904414734,0.6000000000000001,0.25,-1.6,warmup,2.0455191135406494
101,530.151697465191,166.1202602343169,0.40682840324504865,0.6040000000000001,0.2525,-1.620525,ramp 0%,2.159832000732422
102,528.6809809880369,71.0455571349476,0.406217265001012,0.6080000000000001,0.255,-1.6410500000000001,ramp 0%,2.0680460929870605
103,536.7780772024677,142.69254471923495,0.40567477608591734,0.6120000000000001,0.2575,-1.661575,ramp 0%,2.062221050262451
104,619.4221362690122,177.50304796190213,0.4050456203180124,0.6160000000000001,0.26,-1.6821000000000002,ramp 1%,2.1933889389038086
105,553.835894079228,113.53611837352851,0.40442697961587987,0.6200000000000001,0.2625,-1.702625,ramp 1%,2.366589069366455
106,588.7804179648331,188.7450886965858,0.4037874176114007,0.6240000000000001,0.265,-1.7231500000000002,ramp 1%,2.2246809005737305
107,624.77133033758,152.16876680043433,0.40323187800886795,0.6280000000000001,0.2675,-1.743675,ramp 1%,2.0772080421447754
108,508.5644299817189,133.2376225791214,0.4028840048186677,0.6320000000000001,0.27,-1.7642000000000002,ramp 2%,1.995171070098877
109,515.9921819744309,117.42426298627933,0.40251590593658454,0.6360000000000001,0.2725,-1.7847250000000001,ramp 2%,2.2064430713653564
110,701.9047483225303,162.81754976219963,0.4019741588019141,0.6400000000000001,0.275,-1.80525,ramp 2%,2.2047839164733887
111,597.7844063609635,153.3127378554304,0.40132684175688776,0.6440000000000001,0.2775,-1.8257750000000001,ramp 2%,2.2415459156036377
112,637.0833012695971,163.93898376870317,0.4007654439695664,0.6480000000000001,0.28,-1.8463,ramp 3%,2.254533290863037
113,503.5250909901767,158.737044543023,0.4000761464055839,0.6519999999999999,0.2825,-1.8668250000000002,ramp 3%,2.2027180194854736
114,525.2966371779022,126.05382922689492,0.3995114173827402,0.6559999999999999,0.285,-1.88735,ramp 3%,2.1718478202819824
115,477.3415129039135,148.7954721237952,0.39889048232352625,0.6599999999999999,0.2875,-1.9078750000000002,ramp 3%,2.0841500759124756
116,568.4579382744032,193.7470940676855,0.3984828554949584,0.6639999999999999,0.29,-1.9284000000000001,ramp 4%,2.133613109588623
117,550.6345698764741,100.36435397157192,0.39807979761775975,0.6679999999999999,0.2925,-1.948925,ramp 4%,2.0482020378112793
118,503.6514484410982,168.5650838348097,0.39760826251249165,0.6719999999999999,0.295,-1.9694500000000001,ramp 4%,2.0163629055023193
119,728.6273719946248,196.94146974837062,0.3972207131941046,0.6759999999999999,0.2975,-1.9899750000000003,ramp 4%,2.1216681003570557
120,601.9736499109034,260.1869579192212,0.397050570886681,0.6799999999999999,0.3,-2.0105000000000004,ramp 5%,2.3678369522094727
121,606.6233425377353,160.06184848916308,0.39684348326424274,0.6839999999999999,0.3025,-2.031025,ramp 5%,2.3198049068450928
122,623.470971754727,219.38537701425167,0.39660363756687067,0.688,0.305,-2.05155,ramp 5%,2.1833651065826416
123,607.5781608272408,180.95205874082507,0.3963047655725101,0.692,0.3075,-2.0720750000000003,ramp 5%,2.1192739009857178
124,676.699381214754,245.52749780017862,0.3959225620946792,0.696,0.31,-2.0926,ramp 6%,2.2284440994262695
125,796.1064086224011,170.81149967715058,0.3955691520270675,0.7,0.3125,-2.113125,ramp 6%,2.1458842754364014
126,633.015747704627,120.93007629494257,0.39533650031141393,0.704,0.315,-2.1336500000000003,ramp 6%,2.0753941535949707
127,751.9573896548151,180.32291528178757,0.3951839150689486,0.708,0.3175,-2.1541750000000004,ramp 6%,2.1750619411468506
128,537.3600564075792,79.13956343751175,0.39500260378378915,0.712,0.32,-2.1747,ramp 7%,1.7353169918060303
129,495.8066621231031,128.85037844845792,0.39492777679707364,0.716,0.3225,-2.195225,ramp 7%,1.877168893814087
130,634.7679239273037,90.32711156533324,0.39490846704376975,0.72,0.325,-2.21575,ramp 7%,2.055952310562134
131,753.755019490749,137.61758562259888,0.39493549568314046,0.724,0.3275,-2.236275,ramp 7%,1.914269208908081
132,737.6932148280903,187.75189743037117,0.39484311020843393,0.728,0.33,-2.2568,ramp 8%,2.043889045715332
133,578.8335583633637,167.64775910531574,0.39482688550635525,0.732,0.3325,-2.2773250000000003,ramp 8%,1.9755611419677734
134,722.6590506687357,191.9324628408846,0.3947339013591529,0.736,0.335,-2.2978500000000004,ramp 8%,2.1427199840545654
135,597.5308672672776,145.98634789179485,0.39460359900706055,0.74,0.3375,-2.318375,ramp 8%,2.126225233078003
136,654.5872954550009,152.90415047686093,0.39438492713278656,0.744,0.34,-2.3389,ramp 9%,2.1065008640289307
137,537.6978220671076,151.55525558084264,0.3939779520367491,0.748,0.3425,-2.359425,ramp 9%,2.269767999649048
138,701.5104864475628,146.58481892381235,0.39363603919628265,0.752,0.345,-2.37995,ramp 9%,2.218398094177246
139,608.0671495266805,157.02606540705597,0.3931752128840473,0.756,0.3475,-2.400475,ramp 9%,2.0995941162109375
140,551.5665804717536,101.85820186955691,0.39276858152593974,0.76,0.35,-2.4210000000000003,ramp 10%,2.0026628971099854
141,667.1296490868618,188.69852697753936,0.39247955934255296,0.764,0.3525,-2.4415250000000004,ramp 10%,2.01741099357605
142,634.3680136366821,190.5869378398665,0.3922757192757378,0.768,0.355,-2.46205,ramp 10%,2.245965003967285
143,617.3158620874907,123.5287188722968,0.3921042937599121,0.772,0.3575,-2.482575,ramp 10%,2.0666329860687256
144,612.7060613253977,162.71454120265625,0.39182595561108025,0.776,0.36,-2.5031000000000003,ramp 11%,2.0850601196289062
145,576.5481137388321,154.80420071266357,0.3913654591837636,0.78,0.3625,-2.523625,ramp 11%,2.091317892074585
146,550.631385137683,135.25206203156648,0.39081492592873374,0.784,0.365,-2.54415,ramp 11%,2.128753900527954
147,616.7484103443627,163.3488379180382,0.3901761454307077,0.788,0.3675,-2.5646750000000003,ramp 11%,1.9509317874908447
148,479.3993236046343,146.03623240423866,0.38950838880534616,0.792,0.37,-2.5852000000000004,ramp 12%,1.9869558811187744
149,685.7973085304287,101.46467828891528,0.3889220623752043,0.796,0.3725,-2.605725,ramp 12%,1.982515811920166
150,603.7993398104118,182.38654499553314,0.3884464677443119,0.8,0.375,-2.62625,ramp 12%,2.069051742553711
151,542.8506170068446,152.88704342881593,0.387953042835476,0.804,0.3775,-2.6467750000000003,ramp 12%,2.023063898086548
152,493.9275198475495,181.651284242999,0.3875043860419558,0.808,0.38,-2.6673,ramp 13%,1.9510247707366943
153,519.2390979219175,89.72216714208258,0.38727111539391834,0.812,0.3825,-2.687825,ramp 13%,2.0897111892700195
154,558.2713180747088,163.25606791612827,0.38701389109393314,0.8160000000000001,0.385,-2.7083500000000003,ramp 13%,2.0076518058776855
155,529.6476479691752,163.79342623926692,0.3868065330563888,0.8200000000000001,0.3875,-2.7288750000000004,ramp 13%,2.0635628700256348
156,776.7276511840945,169.5612992224647,0.38666014674322485,0.8240000000000001,0.39,-2.7494000000000005,ramp 14%,2.178840160369873
157,565.5225806005475,168.506134361157,0.3864539661440621,0.8280000000000001,0.3925,-2.769925,ramp 14%,1.9197661876678467
158,545.3623758164632,181.27131190952136,0.3860855860475539,0.8320000000000001,0.395,-2.79045,ramp 14%,2.124993085861206
159,680.2012015267363,204.2426506823379,0.385858021546613,0.8360000000000001,0.3975,-2.810975,ramp 14%,1.9684169292449951
160,678.1011179087668,249.58097166400725,0.38545636131904226,0.8400000000000001,0.4,-2.8315,ramp 15%,2.0577516555786133
161,864.9384771078973,138.1765681923301,0.3848299169318436,0.8440000000000001,0.4025,-2.8520250000000003,ramp 15%,1.9378628730773926
162,620.7337462584765,229.94384651741038,0.3842646021809366,0.8480000000000001,0.405,-2.8725500000000004,ramp 15%,1.9733991622924805
163,493.2326910424272,117.73282962425665,0.3836491546434753,0.8520000000000001,0.4075,-2.8930750000000005,ramp 15%,1.8996329307556152
164,468.6363538674362,49.21320819910689,0.38307813216533965,0.8560000000000001,0.41,-2.9136,ramp 16%,1.6686630249023438
165,523.9137727005314,164.13770423054802,0.38256817837871004,0.8600000000000001,0.4125,-2.9341250000000003,ramp 16%,1.8179149627685547
166,641.1800752409608,107.595555388754,0.38196935178643293,0.8640000000000001,0.415,-2.95465,ramp 16%,1.772871732711792
167,508.3650977341563,68.81060097320047,0.38130237761970637,0.8680000000000001,0.4175,-2.975175,ramp 16%,1.7045912742614746
168,533.8731037588217,68.44573296208299,0.3806581993255473,0.8720000000000001,0.42,-2.9957000000000003,ramp 17%,1.7320399284362793
169,552.460950813493,37.44222076851392,0.3799210854593184,0.8760000000000001,0.4225,-3.0162250000000004,ramp 17%,1.7511258125305176
170,537.9667200156772,148.87070372192863,0.3790467577976637,0.8800000000000001,0.425,-3.03675,ramp 17%,1.7833728790283203
171,522.5494244260077,135.68422430946902,0.3782774483734171,0.8840000000000001,0.4275,-3.057275,ramp 17%,1.756633996963501
172,619.7042989727576,178.47142990002837,0.3775348077315257,0.8880000000000001,0.43,-3.0778,ramp 18%,1.7894189357757568
173,552.2806205286452,202.65648602513846,0.37676444076360566,0.8920000000000001,0.4325,-3.098325,ramp 18%,1.806406021118164
174,678.7670646811808,199.093273546893,0.3761511688933458,0.8960000000000001,0.435,-3.11885,ramp 18%,1.8213260173797607
175,587.3695497606734,213.6864603906426,0.3755838753703248,0.9000000000000001,0.4375,-3.1393750000000002,ramp 18%,1.8425979614257812
176,739.4927662204296,132.8964272506791,0.3749927901720366,0.9040000000000001,0.44,-3.1599000000000004,ramp 19%,1.7213759422302246
177,700.3334146778642,178.36839860249015,0.3744043068223602,0.9080000000000001,0.4425,-3.1804250000000005,ramp 19%,1.7927000522613525
178,636.4376701858464,278.74626661892154,0.3739787728649969,0.9120000000000001,0.445,-3.2009500000000006,ramp 19%,1.8749582767486572
179,764.7667380048102,236.9742152255388,0.37333490543580133,0.9160000000000001,0.4475,-3.2214750000000003,ramp 19%,1.8791148662567139
180,688.3408773549096,214.10679146636022,0.3728238975518754,0.9200000000000002,0.45,-3.2420000000000004,ramp 20%,1.7418110370635986
181,623.7117918796869,232.8815137588117,0.37237485671703624,0.9240000000000002,0.4525,-3.262525,ramp 20%,1.7761261463165283
182,657.9611771134355,201.48788821138774,0.37188096726621045,0.9280000000000002,0.455,-3.2830500000000002,ramp 20%,1.827834129333496
183,535.1665576127506,187.9760408110256,0.3714467774134384,0.9320000000000002,0.4575,-3.3035750000000004,ramp 20%,1.6830720901489258
184,588.2931799640186,199.1206818834426,0.3710941886174936,0.9360000000000002,0.46,-3.3241000000000005,ramp 21%,1.6385219097137451
185,566.1765112736348,307.496575865853,0.37082149889468247,0.9400000000000002,0.4625,-3.344625,ramp 21%,1.895094871520996
186,676.8906135183369,274.20879426500176,0.3704443373369498,0.9440000000000002,0.465,-3.3651500000000003,ramp 21%,1.6977930068969727
187,581.2582112408224,252.5865527896588,0.3700565697423851,0.9480000000000002,0.4675,-3.385675,ramp 21%,1.7723991870880127
