gen,best,mean,sigma,penalty_scale,correction_scale,gravity,phase,elapsed_s
0,-42.36999042099795,-72.24925108640898,0.4906760553064313,0.2,0.0,-9.81,multi(3),2.0364537239074707
1,-61.89572034075129,-77.00179407224081,0.4826671452038073,0.20400000000000001,0.0025,-9.81,multi(3),0.5755360126495361
2,-55.21022892064741,-72.26751898744132,0.4754769233421207,0.20800000000000002,0.005,-9.81,multi(3),0.633554220199585
3,-41.83469523755739,-67.10231681996424,0.46911371185815126,0.21200000000000002,0.0075,-9.81,multi(3),0.7116789817810059
4,-23.294948237043847,-61.9495212111939,0.4633625646017845,0.21600000000000003,0.01,-9.81,multi(3),0.8023378849029541
5,53.38315483355658,-56.74321152195139,0.4578741268838766,0.22000000000000003,0.0125,-9.81,multi(3),0.8753049373626709
6,89.0883790023004,-46.55983126364923,0.4528621696752051,0.224,0.015,-9.81,multi(3),1.0078890323638916
7,64.82941902754129,-41.79050297243549,0.4482711366782112,0.228,0.0175,-9.81,multi(3),1.0221099853515625
8,113.27928254880553,-44.431037582429916,0.4439663324015988,0.232,0.02,-9.81,multi(3),0.8912949562072754
9,103.79733180017375,-35.42872840423197,0.4400170555658062,0.23600000000000002,0.0225,-9.81,multi(3),1.1841909885406494
10,69.71098814529434,-30.149933983548713,0.43629428113687163,0.24000000000000002,0.025,-9.81,multi(3),1.2146317958831787
11,99.0302276315172,-12.31804928185792,0.4330000529579019,0.24400000000000002,0.0275,-9.81,multi(3),1.3938839435577393
12,90.58654336528969,-37.41008056134403,0.4300326560119291,0.248,0.03,-9.81,multi(3),1.381978988647461
13,95.14691705544845,-25.114665361963425,0.4273702329916746,0.252,0.0325,-9.81,multi(3),1.1540989875793457
14,119.80990479016096,6.821018047205665,0.42500381421936617,0.256,0.035,-9.81,multi(3),1.461251974105835
15,108.71765808279866,-5.321599252766172,0.42293233535403196,0.26,0.0375,-9.81,multi(3),1.6966392993927002
16,115.21837375473717,17.122185841554796,0.4209908263507096,0.264,0.04,-9.81,multi(3),1.9118201732635498
17,131.42798768816323,37.87664401176547,0.4192678233169766,0.268,0.0425,-9.81,multi(3),2.178762197494507
18,144.40896065612623,42.54697864387202,0.41774863557829234,0.272,0.045,-9.81,multi(3),2.1147708892822266
19,143.87584283714705,31.650283628656485,0.4164730063354244,0.276,0.0475,-9.81,multi(3),1.853775978088379
20,136.02139012770922,11.48754134335139,0.41533475721270513,0.28,0.05,-9.81,multi(3),1.657365083694458
21,123.81395505527381,42.78094757396962,0.41423728458936676,0.28400000000000003,0.0525,-9.81,multi(3),2.024358034133911
22,157.85724326566736,29.74701847303133,0.41315084217851683,0.28800000000000003,0.055,-9.81,multi(3),1.8801600933074951
23,159.36362416514754,60.44519088732859,0.4122844939476508,0.29200000000000004,0.0575,-9.81,multi(3),2.3232498168945312
24,160.045649476986,23.09429918761657,0.4116339731871671,0.29600000000000004,0.06,-9.81,multi(3),2.1005778312683105
25,167.89645100542654,49.30717759461372,0.411113338759339,0.30000000000000004,0.0625,-9.81,multi(3),2.5607731342315674
26,153.39543715984502,36.1523002095685,0.4105738845967971,0.30400000000000005,0.065,-9.81,multi(3),2.383873224258423
27,159.81532307555375,77.04126805053106,0.41023568588028514,0.30800000000000005,0.0675,-9.81,multi(3),2.7793338298797607
28,160.38414512558717,47.31079454005875,0.4099595769191495,0.31200000000000006,0.07,-9.81,multi(3),2.4798789024353027
29,168.25857321752926,96.7603024703817,0.40982472247155494,0.316,0.0725,-9.81,multi(3),2.7582199573516846
30,170.1656221712303,90.78434379201877,0.4097826702994593,0.32,0.075,-9.81,multi(3),2.8533620834350586
31,168.7998283750911,120.90895831015985,0.4096575904854189,0.324,0.0775,-9.81,multi(3),3.0489251613616943
32,165.88096278489706,104.82960724897767,0.4095785645553422,0.328,0.08,-9.81,multi(3),2.96085786819458
33,169.94297918665754,113.21518391828053,0.40948217807033627,0.332,0.0825,-9.81,multi(3),3.256011962890625
34,157.8855680187189,109.68986883114967,0.4094344428151431,0.336,0.085,-9.81,multi(3),3.1360878944396973
35,169.18780942065786,106.53194737589914,0.40933523029890834,0.33999999999999997,0.0875,-9.81,multi(3),3.00813627243042
36,198.37013629932227,104.29514924116764,0.40942158358098435,0.344,0.09,-9.81,multi(3),3.2466049194335938
