gravity,score,net_progress_m,fell,backward_distance_m,mean_forward_speed_mps
-6.0,442.04532000601665,2.239891499780428,0.85,0.4132960948612673,0.47655584647354576
-7.5,695.1252007396796,3.330306002133967,0.55,0.3230627581672524,0.5676273731839081
-9.81,1235.2432111947678,5.900496092556823,0.3,0.021406909720435813,0.8383547222871746
-11.0,1043.8034106243601,5.34600255498061,0.6,0.07345719166206685,0.9626609515016996
-12.0,840.0703934369791,4.606087212456605,0.85,0.013889201666647385,1.117644262157167
