gen,score,net_progress_m,fell,backward_distance_m,mean_forward_speed_mps
0,-355.17190964901675,-0.18124843723225387,1.0,0.18722619587768488,0.02341118265194835
10,-81.7344626768084,0.6558207617272199,1.0,0.06595595850134015,0.7588965170819293
20,13.13345619445576,0.9343221112736414,1.0,0.0112104310153407,0.6298843966697281
30,-117.91589528100626,0.3180643388729083,1.0,0.3658084703538802,0.3889563266697027
40,56.093735204321035,1.0602953057342794,1.0,0.0074388843234481665,0.611049705275206
50,63.72092745420099,1.183151832783283,1.0,0.020239104679876996,0.8297169678948638
60,199.61324762842122,1.5983793344312467,1.0,0.0057126772383381125,0.7942948227554648
70,122.41836758213378,1.3661805376687988,1.0,0.006904995268908867,0.8005231024462475
80,310.6918993319511,2.0872085937961913,1.0,0.013834557065474684,0.8797428203312304
90,324.6826370349537,2.09369629853045,1.0,0.021426390803060934,0.8433372628032334
100,419.43968407685986,2.768483125696282,1.0,0.005291680208981349,1.1712872469991242
110,375.96458744049863,2.6227099106419,1.0,0.007223104576901324,1.2074024029312551
120,37.398109497889834,0.8877372425136176,1.0,0.46432317210604834,0.5850207112073931
130,-110.12083206955518,0.36090638630742966,1.0,0.5703787383209284,0.3620363844335313
140,334.95566969761427,2.267041837072187,1.0,0.0007750096825915598,1.108643696244147
150,703.4837286213799,3.5880477352564157,1.0,0.008173258795121718,0.7296154975201588
160,327.7165425483511,2.23957018458591,1.0,0.024868012564222906,1.006133868128527
170,323.3124271749079,1.8312834683376373,0.9,0.21276293378737393,0.5028634070214887
180,299.7206319376305,2.0847992332855383,1.0,0.007454901824755877,0.8644742881889037
190,172.1848740486956,1.593733853821392,1.0,0.36706016521631696,0.5767779671567344
200,393.7185356530546,2.3308372705606404,0.9,0.06830835963905005,0.8799367912406243
210,567.5240841360054,3.1873343677318364,1.0,0.11618902802805872,0.921878680853369
220,430.38626041072257,2.6620064448533816,1.0,0.014359018667497694,1.0329509286395464
230,611.3886176471353,2.6657378421559534,0.5,0.06533892586151803,0.47684886116266767
240,598.3614861049787,3.342282024873719,1.0,0.04816042622169915,0.781354045365356
250,623.2697985486917,2.699459503389572,0.6,0.2521326246338121,0.4367491466724961
260,420.54257053720255,2.4070170061709764,1.0,0.22946122892663703,0.771139412908219
270,1202.384510375085,6.020102692576666,0.8,0.0864135749000299,0.9547253414885553
280,938.2858309529886,5.057231122803001,1.0,0.1577804263418792,1.072017031904274
290,698.5685513513831,3.9556204946564137,0.9,0.008160046447514602,1.1192269225510652
300,456.0321258284386,2.100949426729096,0.4,0.2300307587588036,0.4513729522664735
310,912.909295252461,4.89678657490443,1.0,0.009151951496342485,1.0572854969847074
320,903.0048312094592,4.70159047607614,0.9,0.10295884726059241,0.8997439812480696
330,1004.0382336071183,5.274314511050694,1.0,0.0877925354651748,1.0812429353062976
340,717.7158017633277,4.108537785930041,0.9,0.044263423400369636,1.0884118688785067
350,1067.89431965812,5.806576307084791,0.9,0.011104944929026504,1.2032524959182649
360,776.9730689522974,3.8605321310811833,0.7,0.030101660534448165,0.7410935814285403
370,1160.0447840369063,5.522067315076914,0.7,0.067602080219505,0.8266195237778862
380,547.8500077254771,3.260762588718868,1.0,0.007145099539997429,1.076037083900238
390,1185.6025995029172,6.026225994612326,0.6,0.01424792763044411,1.0509754467396741
400,856.679900954319,4.643026568671746,1.0,0.013817997122890918,1.13618716238499
410,697.225803979628,2.9294721926604543,0.0,0.03305585164464713,0.3703160055381377
420,470.0515525818848,3.006444169774274,1.0,0.013579955119310408,1.1687841858436359
430,1323.2582520673607,7.063429300640195,1.0,0.016570567805601972,1.302485475014048
440,1500.8047229584652,7.225076121126323,0.2,0.01934687329779327,0.9531771251698414
450,1272.2511695728165,6.5705033022355535,0.5,0.008465024409707053,1.1556109040318425
460,1011.9220076107242,5.288978793286505,0.6,0.09941213871456109,0.9236140606535985
470,1531.2476323156193,8.099795576873708,0.8,0.006479140149564256,1.282247023741062
480,1618.6556720815404,7.906695705849439,0.7,0.004885542506588703,1.0175002278995409
490,1429.450777445245,6.543195647483489,0.0,0.005357404452113455,0.8185691314919502
