gen,best,mean,sigma,penalty_scale,correction_scale,gravity,phase,elapsed_s
0,-56.68317398847273,-76.82527817329853,0.4903694401407257,0.2,0.0,-1.6,moon,1.5270509719848633
1,-59.36648476875957,-74.82928582122199,0.48209763239243897,0.20400000000000001,0.0025,-1.6,moon,0.1632838249206543
2,-58.70641710460577,-74.35781721586447,0.47478118008560666,0.20800000000000002,0.005,-1.6,moon,0.18363475799560547
3,-33.560615648919025,-72.62191035306732,0.4682790519609197,0.21200000000000002,0.0075,-1.6,moon,0.20091795921325684
4,-55.821944330351954,-69.16404234315948,0.46240828047464133,0.21600000000000003,0.01,-1.6,moon,0.1919090747833252
5,-45.58626464597179,-71.24659523385375,0.45693202944159,0.22000000000000003,0.0125,-1.6,moon,0.23706817626953125
6,-57.14240957176819,-73.65452256551221,0.4518422363041259,0.224,0.015,-1.6,moon,0.24500370025634766
7,-51.21360550723117,-69.37018690936087,0.44718377208018295,0.228,0.0175,-1.6,moon,0.25212693214416504
8,-57.928632109330145,-72.13922697466114,0.4430669372419609,0.232,0.02,-1.6,moon,0.2765638828277588
9,-52.292560713888044,-71.28813425766333,0.43933643058090344,0.23600000000000002,0.0225,-1.6,moon,0.3328728675842285
10,-46.09045734125247,-69.84080118364201,0.4358115562048156,0.24000000000000002,0.025,-1.6,moon,0.29370689392089844
11,-23.1309619157765,-68.31774991222014,0.4328646566315628,0.24400000000000002,0.0275,-1.6,moon,0.3180708885192871
12,-38.997083706314775,-68.25903342740564,0.43009260073146044,0.248,0.03,-1.6,moon,0.3712921142578125
13,-41.734415626084186,-69.1994402890319,0.4274721164624,0.252,0.0325,-1.6,moon,0.3816831111907959
14,-34.126804978678116,-72.89569111303112,0.4249346448675827,0.256,0.035,-1.6,moon,0.40321993827819824
15,-56.82164722815097,-75.83888544838969,0.42245265209290966,0.26,0.0375,-1.6,moon,0.4315319061279297
16,-22.53499769141617,-68.87441540726154,0.42019849793136704,0.264,0.04,-1.6,moon,0.42650818824768066
17,-32.19322664865735,-69.02574555436748,0.41815170868154167,0.268,0.0425,-1.6,moon,0.47184181213378906
18,-33.56292349516016,-71.46982958694358,0.4162673119271669,0.272,0.045,-1.6,moon,0.382274866104126
19,-14.540864350661328,-66.73590833059929,0.4146390878582213,0.276,0.0475,-1.6,moon,0.4669768810272217
20,-2.08107961040074,-67.05308084850503,0.41331829378965934,0.28,0.05,-1.6,moon,0.5356640815734863
21,135.88562473309102,-57.10658136240204,0.41214799306878674,0.28400000000000003,0.0525,-1.6,moon,0.6521792411804199
22,135.94556160375848,-61.831067605226075,0.41090533757666786,0.28800000000000003,0.055,-1.6,moon,0.6892228126525879
