gen,best,mean,sigma,gravity,phase,elapsed_s
68,84.29300126347312,-98.39452915360161,0.4023248523069357,-2.0,warmup,0.6484649181365967
69,96.52969490649953,-76.95359485507602,0.40259503281955705,-2.0,warmup,0.7011721134185791
70,153.69899096108554,-70.75603130338591,0.4027815026398317,-2.0,warmup,0.7314162254333496
71,104.62007991895355,-82.55053879742387,0.4029112404548141,-2.0,warmup,0.688946008682251
72,84.2036588884558,-94.51938703868763,0.4030922050385556,-2.0,warmup,0.6789228916168213
73,100.48864233974255,-84.45084233892806,0.4031206875482295,-2.0,warmup,0.6622018814086914
74,75.37776828351177,-121.17896584826386,0.40327373855344917,-2.0,warmup,0.6791012287139893
75,89.38752076387804,-101.00361491872827,0.4034701061756166,-2.0,warmup,0.6387960910797119
76,142.45783851287032,-122.48590141649944,0.4035208677230793,-2.0,warmup,0.541374921798706
77,78.52141844344544,-97.36440782289837,0.4035733182735792,-2.0,warmup,0.6880121231079102
78,113.55070490675541,-101.83483898453288,0.4035217024884813,-2.0,warmup,0.6268448829650879
79,73.59376880909375,-93.02357458111476,0.4034814808651882,-2.0,warmup,0.5865678787231445
80,116.33081256790655,-77.35371499570938,0.40339317621172677,-2.0,warmup,0.6887578964233398
81,204.38921335545646,-50.31895232278303,0.40336999479846575,-2.0,warmup,0.6697421073913574
82,58.97632502976751,-99.41796122612689,0.40339057752540997,-2.0,warmup,0.6439552307128906
83,166.95110507907802,-26.208873125906564,0.4035000054386627,-2.0,warmup,0.7371482849121094
84,155.0890858433868,-53.73926851528713,0.4035437302416514,-2.0,warmup,0.7050018310546875
85,152.3439506228726,-94.82338138777735,0.4036860351637292,-2.0,warmup,0.6558830738067627
86,90.3061207365608,-159.04333278406637,0.4038208682724316,-2.0,warmup,0.5588548183441162
87,209.01392482976235,-132.15372787825436,0.40375412141846717,-2.0,warmup,0.6852357387542725
88,169.23250550994166,-92.08383627192048,0.40371668685587925,-2.0,warmup,0.6862962245941162
89,134.9786597239445,-113.93387798977446,0.4036502113134033,-2.0,warmup,0.6981260776519775
90,157.79996094934862,-64.57002642330053,0.403617354665548,-2.0,warmup,0.7774579524993896
91,134.08901543052403,-85.64738180495355,0.4035179044221139,-2.0,warmup,0.6439118385314941
92,152.1967959774294,-113.9585408621861,0.4035322134870448,-2.0,warmup,0.6004900932312012
93,168.3519209913916,-38.422368217759676,0.4035756515067934,-2.0,warmup,0.7975509166717529
94,206.63709901309016,-68.52455639796854,0.4036017739323483,-2.0,warmup,0.7427687644958496
95,382.14882896081457,-62.29761515549715,0.40353113437372357,-2.0,warmup,0.7976248264312744
96,114.07994022278406,-49.15392080536595,0.4035250733955464,-2.0,warmup,0.7028899192810059
97,147.3272020305021,-97.03994401706888,0.4033238357763441,-2.0,warmup,0.6373841762542725
98,288.5463507129644,-46.178653284656946,0.40312849675149776,-2.0,warmup,0.6864058971405029
99,161.39595961634674,-56.00684343437918,0.40286926163297226,-2.0,warmup,0.7233431339263916
100,166.86545936132254,-74.56778219560988,0.4025557988921167,-2.0,warmup,0.6924591064453125
101,296.8469731840089,-97.76663041308338,0.4024017309794767,-2.019525,ramp 0%,0.7084050178527832
102,177.5728616047168,-66.4710184383255,0.4020979390046141,-2.03905,ramp 0%,0.6534919738769531
103,129.1636010112447,-119.33505131432298,0.4018550121376329,-2.058575,ramp 0%,0.6033279895782471
104,175.08047270969368,-55.98587295384566,0.4018728688255083,-2.0781,ramp 1%,0.6974542140960693
105,217.68620978029222,-19.052116403234965,0.40205354486375966,-2.097625,ramp 1%,0.7709460258483887
106,277.39512313395954,-62.72701757041666,0.40235693106423814,-2.11715,ramp 1%,0.7440760135650635
107,189.21449990624765,-47.66703008152483,0.40274927799036453,-2.136675,ramp 1%,0.6969320774078369
108,273.7759190900477,-44.25644113481722,0.403108269471375,-2.1562,ramp 2%,0.7480998039245605
109,238.71567464914168,-53.6851863391488,0.40350726261699643,-2.175725,ramp 2%,0.6678428649902344
110,219.9821758978335,-98.14797637692395,0.4040498906103058,-2.19525,ramp 2%,0.5801260471343994
111,222.1851700648149,-62.92659702018561,0.4043388370284245,-2.214775,ramp 2%,0.7187180519104004
112,184.0593559273092,-37.279659390453766,0.4046394246192575,-2.2343,ramp 3%,0.6014018058776855
113,237.50705243090295,-73.13771788628087,0.40476146769904403,-2.253825,ramp 3%,0.6861581802368164
114,202.2140699533286,-34.55167311269486,0.40481128458783194,-2.27335,ramp 3%,0.7124149799346924
115,206.23092969931824,-70.0865569612616,0.4048610715922414,-2.292875,ramp 3%,0.5816409587860107
116,178.36860476155027,-87.88301840251984,0.40495114358000794,-2.3124000000000002,ramp 4%,0.6035189628601074
117,174.77273152115052,-25.437964168428383,0.40509821122656414,-2.331925,ramp 4%,0.7010660171508789
118,267.1242145339184,-38.986059604718186,0.40510624372519816,-2.35145,ramp 4%,0.7609438896179199
119,212.59400936335246,-50.68942802418691,0.40519149779171704,-2.370975,ramp 4%,0.787708044052124
120,206.15283975819315,-59.17318180243744,0.40495117984225504,-2.3905000000000003,ramp 5%,0.7033369541168213
121,170.43473657976196,-89.32722485357246,0.404757556983914,-2.410025,ramp 5%,0.6145977973937988
122,234.23374201154988,-69.57425891867949,0.4045548372662943,-2.42955,ramp 5%,0.7275078296661377
123,200.7704324032203,-49.50583034594509,0.4045365734904588,-2.449075,ramp 5%,0.6705448627471924
124,229.941693995558,-36.79764232088406,0.4045270052835272,-2.4686,ramp 6%,0.824664831161499
125,293.1420570677182,-53.11317387599543,0.40455506053933027,-2.488125,ramp 6%,0.8116922378540039
126,234.69983930917684,-57.81417676198155,0.40450060767161794,-2.50765,ramp 6%,0.7292206287384033
127,143.69754895336882,-59.21015488166984,0.4046032214387192,-2.527175,ramp 6%,0.7677350044250488
128,219.3540681601244,-32.81886065498064,0.4046565479762443,-2.5467,ramp 7%,0.7431342601776123
129,246.67744117694875,-33.965970669113034,0.40455823600967994,-2.566225,ramp 7%,0.7467000484466553
130,307.1176601558393,-77.64262466397736,0.40441132426627785,-2.58575,ramp 7%,0.6655590534210205
131,246.7070631356147,-21.063470583739665,0.40426419768879923,-2.605275,ramp 7%,0.7636401653289795
132,193.74142251695335,-63.505749858959064,0.4040171138620103,-2.6248,ramp 8%,0.7671000957489014
133,378.60146530727576,-85.22721497928194,0.4038396542563743,-2.6443250000000003,ramp 8%,0.6611940860748291
134,228.92802544783262,-79.39992798628197,0.40362124805441074,-2.66385,ramp 8%,0.7275629043579102
135,375.435673837789,-58.566284977014604,0.4032912874263085,-2.683375,ramp 8%,0.6778979301452637
136,267.7359957911071,-23.512287097328752,0.4028734463602142,-2.7029,ramp 9%,0.7615170478820801
137,203.89068267735752,-80.5170918409969,0.40232427532924236,-2.722425,ramp 9%,0.7251551151275635
138,375.3544186370388,-50.50714329418646,0.401702534708377,-2.74195,ramp 9%,0.7246010303497314
139,147.31663127012132,-34.01780375684665,0.40107413460961544,-2.761475,ramp 9%,0.7903497219085693
140,269.8699295190151,-60.763577849709534,0.400587951536792,-2.781,ramp 10%,0.6370899677276611
141,191.57773955334437,-56.76473180039254,0.3999859839337009,-2.800525,ramp 10%,0.6176509857177734
142,228.27686006205727,-142.97424656428296,0.3994175092003235,-2.82005,ramp 10%,0.48994016647338867
143,137.37198517747976,-9.651263169087903,0.3987763736711812,-2.839575,ramp 10%,0.7748427391052246
144,329.75581296069777,30.81688027786015,0.39819600613510914,-2.8591,ramp 11%,0.8059358596801758
145,199.2029484609424,-40.41330919730136,0.39772037262618265,-2.878625,ramp 11%,0.7052600383758545
146,238.80953338420298,-81.72314613840774,0.39726569951864293,-2.8981500000000002,ramp 11%,0.5704441070556641
147,184.37326349251825,-37.09527870823124,0.3967045241401369,-2.917675,ramp 11%,0.6418030261993408
148,101.40255736572772,-96.03575884794893,0.39613969489221945,-2.9372,ramp 12%,0.5670411586761475
149,129.5245722741871,-39.535732495327295,0.39584277868156564,-2.956725,ramp 12%,0.6731581687927246
150,132.53115123619017,-53.44404334220701,0.3954553064527932,-2.9762500000000003,ramp 12%,0.6403579711914062
151,248.57214551431983,-52.431524338128405,0.39521824919557086,-2.995775,ramp 12%,0.6004519462585449
152,197.2516316700237,-86.86990326384283,0.39487706199108574,-3.0153,ramp 13%,0.5254740715026855
153,196.27027379605866,-25.43443375979274,0.3946715694136131,-3.034825,ramp 13%,0.6466817855834961
154,159.9966191880905,-22.725062683564882,0.39444815484237267,-3.0543500000000003,ramp 13%,0.6543810367584229
155,154.8318119723326,-88.42316441950335,0.39436514936632916,-3.073875,ramp 13%,0.5219521522521973
156,180.7710603011799,-58.424629330254945,0.39425025856435747,-3.0934,ramp 14%,0.6511297225952148
157,210.9727085747073,-59.361145789292344,0.39424277266844926,-3.1129249999999997,ramp 14%,0.5764448642730713
158,120.51900582929221,-86.3288972334313,0.39429410030329193,-3.13245,ramp 14%,0.5153532028198242
159,119.09639962200988,-109.49307758213749,0.39441771742133896,-3.151975,ramp 14%,0.5095679759979248
160,189.54849818786553,-98.60345060958565,0.39439893337174775,-3.1715,ramp 15%,0.5108890533447266
161,233.54251229541572,-50.10512745101124,0.3943444098984535,-3.191025,ramp 15%,0.5799319744110107
162,285.6466781921963,-64.62094114075902,0.39425366518641275,-3.21055,ramp 15%,0.5601439476013184
163,249.37954045233096,-34.43916380344822,0.3942696195191323,-3.2300750000000003,ramp 15%,0.5939748287200928
164,347.1499771200152,-85.8697112354606,0.3942557998118746,-3.2496,ramp 16%,0.6043238639831543
165,128.2650927887788,-130.33966749240443,0.39414697669372234,-3.269125,ramp 16%,0.5091519355773926
166,168.59619242473124,-89.00424909222436,0.394271793648586,-3.28865,ramp 16%,0.5472490787506104
167,134.67202763076872,-89.46170496504227,0.39428463945882203,-3.3081750000000003,ramp 16%,0.5817148685455322
168,268.82362310925606,-95.04461736873978,0.3942987578971815,-3.3277,ramp 17%,0.5635900497436523
169,106.00249811188246,-116.98672969435074,0.3945004038208996,-3.347225,ramp 17%,0.6311538219451904
170,229.65816958815967,-74.59531108923993,0.39465983627130846,-3.3667499999999997,ramp 17%,0.6901540756225586
171,157.80370836155666,-119.75520979804556,0.3948680693699567,-3.386275,ramp 17%,0.6292729377746582
172,176.36818025194643,-113.56499912091627,0.39524625804399605,-3.4058,ramp 18%,0.6995530128479004
173,157.40645127640866,-81.55659544215439,0.3956626793089407,-3.425325,ramp 18%,0.6434450149536133
174,191.1023283120535,-60.6732753045505,0.39601809089752754,-3.4448499999999997,ramp 18%,0.6498286724090576
175,206.57310988638005,-76.39636250014553,0.3965735344063558,-3.464375,ramp 18%,0.6808192729949951
176,210.08300264360756,-103.55337570766778,0.3972077394379376,-3.4839,ramp 19%,0.5785539150238037
177,232.76653372846977,-101.69372863937323,0.3979013841593162,-3.503425,ramp 19%,0.5817339420318604
178,120.17363948824867,-105.14405779283456,0.3984810962000226,-3.5229500000000002,ramp 19%,0.5094261169433594
179,302.90098091314644,-15.492717978139527,0.3990389269755953,-3.5424750000000005,ramp 19%,0.6633737087249756
180,227.7117843701416,-126.0509122976284,0.39975800568146397,-3.5620000000000003,ramp 20%,0.634415864944458
181,231.37826728680193,-62.314113000068986,0.400367509741861,-3.581525,ramp 20%,0.6669209003448486
182,148.16784194733197,-52.76970526329926,0.4009949068138302,-3.60105,ramp 20%,0.6473960876464844
183,302.91706504716836,-29.091502212029905,0.40135745094622693,-3.620575,ramp 20%,0.6791501045227051
184,308.1606774234219,-29.135488335327626,0.40164635097080276,-3.6401000000000003,ramp 21%,0.807387113571167
185,190.34244194115448,-26.831999223445308,0.4018280401442866,-3.659625,ramp 21%,0.7886102199554443
186,281.05894432730497,-36.741626249752784,0.40202473412181383,-3.67915,ramp 21%,0.828261137008667
187,202.28091212890251,-44.486440240773426,0.40224952752900606,-3.698675,ramp 21%,0.8782691955566406
188,172.64841506671928,-17.69871381892127,0.4025328100960848,-3.7182000000000004,ramp 22%,0.8336749076843262
189,217.31624104910773,18.065573498620942,0.4028663840958749,-3.737725,ramp 22%,0.7962889671325684
190,242.40642101237913,3.247502000358021,0.40310233451821464,-3.75725,ramp 22%,0.884505033493042
191,258.4677199495617,-40.52983077949119,0.40341072655610155,-3.776775,ramp 22%,0.67193603515625
192,181.7515666846398,-27.683996176436448,0.4036752987129832,-3.7963000000000005,ramp 23%,0.9023191928863525
193,193.19649649310978,-53.932153367066164,0.4039844405809257,-3.8158250000000002,ramp 23%,0.754249095916748
194,271.1362427245674,40.607509396769274,0.40440083188957143,-3.83535,ramp 23%,0.885908842086792
195,245.62645112769573,-62.023727530514954,0.40493358399976026,-3.854875,ramp 23%,0.9203929901123047
196,266.8416670154057,-13.20427835374594,0.4053116580338099,-3.8744,ramp 24%,0.8407442569732666
197,207.5821225523587,-58.84718075003896,0.4056925774592669,-3.8939250000000003,ramp 24%,0.7297279834747314
198,284.55749714661675,-23.423269480236343,0.40596044877540677,-3.91345,ramp 24%,0.8819050788879395
199,217.52127105466025,18.670949852420282,0.4062935409123352,-3.932975,ramp 24%,0.8704500198364258
200,255.02489847170406,-33.33389513701333,0.40664658856280855,-3.9525,ramp 25%,0.8328680992126465
201,190.47189290597544,-39.2918839420977,0.4070240701256155,-3.9720250000000004,ramp 25%,0.7898228168487549
202,176.20927529538494,11.059330405918956,0.4075039041234553,-3.99155,ramp 25%,0.8051118850708008
203,318.41522420117514,-2.6961789199781094,0.40794926437961054,-4.011075,ramp 25%,0.7464151382446289
204,313.40402426156066,-11.643122725414239,0.4084061682841363,-4.0306,ramp 26%,0.8166079521179199
205,214.13059821145566,-21.444234002866807,0.4088814324699028,-4.050125,ramp 26%,0.7714369297027588
206,237.06078626006982,-33.681737415439684,0.4092919433350955,-4.06965,ramp 26%,0.7043070793151855
207,246.12425192947777,-32.27148973688229,0.40961220568732276,-4.089175000000001,ramp 26%,0.758465051651001
208,143.22356321163784,-69.26869068842777,0.4101373628322621,-4.108700000000001,ramp 27%,0.6981780529022217
209,227.30655514276893,-40.204313034059446,0.4108272508571748,-4.1282250000000005,ramp 27%,0.7661318778991699
210,198.72040588415607,-44.545312728366376,0.41160573306514536,-4.14775,ramp 27%,0.8589081764221191
211,183.4561468296306,-22.646217191240492,0.41245240890639934,-4.167275,ramp 27%,0.8396780490875244
212,177.2346135986676,-77.50835186225588,0.41335535895280673,-4.1868,ramp 28%,0.8086369037628174
213,236.252285114932,-59.68346109997375,0.41397407095560146,-4.206325,ramp 28%,0.816195011138916
214,201.3076262284335,-108.51105885928897,0.41456345573640224,-4.225849999999999,ramp 28%,0.7075619697570801
215,188.3818322962886,-107.65436362656719,0.4151404922390261,-4.245375,ramp 28%,0.7359740734100342
216,172.05721762773828,-91.22732369283793,0.41561052228818973,-4.2649,ramp 28%,0.8158318996429443
217,195.45672900566876,-98.4041607488883,0.41612386561383125,-4.284425000000001,ramp 29%,0.6957292556762695
218,173.55293230987658,-33.02963593130169,0.4167911355181494,-4.30395,ramp 29%,0.8828842639923096
219,207.40669144730876,6.304530601352546,0.4174181569035065,-4.323475,ramp 29%,0.8532519340515137
220,176.22314958153893,-86.05481541561393,0.4180963782973176,-4.343,ramp 30%,0.6870019435882568
221,158.15249664354965,-58.280332336697526,0.41859297293846864,-4.362525,ramp 30%,0.70455002784729
222,227.55688385171706,-46.228563420715254,0.4190444475984968,-4.38205,ramp 30%,0.8284618854522705
223,241.50841941029225,-59.13349579253529,0.4192729061232696,-4.401575,ramp 30%,0.7921509742736816
224,188.04731327668551,-48.01069142416817,0.4194192095197592,-4.4211,ramp 31%,0.7969682216644287
225,160.8086227695487,-60.48768058188263,0.4195773585012206,-4.440625000000001,ramp 31%,0.7820589542388916
226,246.4150759159245,-72.59789392286014,0.41974357719875016,-4.4601500000000005,ramp 31%,0.7103672027587891
227,251.90169379196053,-4.9660066243567815,0.4201360295628384,-4.479675,ramp 31%,0.7130413055419922
228,252.7473850916192,-9.917414254543655,0.42060180871224695,-4.4992,ramp 32%,0.8297591209411621
229,260.80176903822263,18.782307437759673,0.4210246131317637,-4.518725,ramp 32%,0.8646862506866455
230,182.36250649923818,-15.505586118744906,0.42133954600181867,-4.53825,ramp 32%,0.8114781379699707
231,213.57486617596885,2.8758384526852154,0.4216858711525719,-4.557775,ramp 32%,0.7720417976379395
232,214.69027077739017,-19.038560639737305,0.4220111234995374,-4.5773,ramp 33%,0.833604097366333
233,209.85680175529527,8.3675214033501,0.4223652870246234,-4.596825000000001,ramp 33%,0.8576431274414062
234,241.09750005179237,40.05271566924434,0.42268711955983906,-4.616350000000001,ramp 33%,0.8650941848754883
235,277.82461270666477,-3.4401068085045354,0.4230940243274842,-4.635875,ramp 33%,0.7910981178283691
236,243.32965030694572,-9.53695781550223,0.4235872606072675,-4.6554,ramp 34%,0.7939038276672363
237,249.59562276818403,-8.189845276615367,0.42401308632146273,-4.674925,ramp 34%,0.8121540546417236
238,222.39603911721892,11.657746005500268,0.4241991635979955,-4.69445,ramp 34%,0.8093247413635254
239,284.98993292579837,37.06012288648653,0.4243570977883315,-4.713975,ramp 34%,0.8495509624481201
240,270.8345397728114,2.7422174788333864,0.42443230093132084,-4.733499999999999,ramp 35%,0.7631590366363525
241,224.48992957903397,23.087139548493063,0.4244467683115768,-4.753025,ramp 35%,0.8015768527984619
242,342.8622630681842,23.530721363353877,0.4246026923087533,-4.77255,ramp 35%,0.8091888427734375
243,311.2179627705914,-9.160903911314792,0.4246591007584752,-4.7920750000000005,ramp 35%,0.7430589199066162
244,378.5475010775392,41.22425260948914,0.4246613762249512,-4.8116,ramp 36%,0.7764790058135986
245,223.72730414131283,2.1187629646779373,0.4247070596704321,-4.831125,ramp 36%,0.8053948879241943
246,228.42438689624942,22.912193609106374,0.4246820898241586,-4.85065,ramp 36%,0.7472269535064697
247,357.36595245603456,12.484821339450937,0.42465807818160956,-4.870175,ramp 36%,0.8491289615631104
248,290.06459624527713,-14.896740875820887,0.424412699756617,-4.8896999999999995,ramp 37%,0.8559880256652832
249,312.11145901048,15.108671399259066,0.42424213949852324,-4.909225,ramp 37%,0.8786382675170898
250,265.13929289233926,64.29435940872968,0.4242990666495535,-4.92875,ramp 37%,0.9062459468841553
251,259.1721266058493,49.36821991670223,0.4243005999474161,-4.948275000000001,ramp 37%,0.8268890380859375
252,221.2848594292036,77.32479208426211,0.4242236722514055,-4.9678,ramp 38%,0.852891206741333
253,320.92101302046586,50.94276388507192,0.42421930212495335,-4.987325,ramp 38%,0.8552100658416748
254,264.92850194315696,37.82578573150103,0.4243528641023136,-5.00685,ramp 38%,0.7993569374084473
255,205.31787937446302,25.912019366656487,0.4245444845527524,-5.026375,ramp 38%,0.8319292068481445
256,260.78706453391084,21.471248636738625,0.4247413139967706,-5.0459000000000005,ramp 39%,0.8070328235626221
257,280.58370399013614,43.728824728088085,0.42495619796562795,-5.065425,ramp 39%,0.7511110305786133
258,327.9183881029158,52.578144498068205,0.4254143530137669,-5.084950000000001,ramp 39%,0.8874576091766357
259,226.1026878371819,12.766070707948819,0.42584698541556726,-5.104475000000001,ramp 39%,0.8057830333709717
260,278.2900225687777,47.461382765904226,0.42617558551194523,-5.1240000000000006,ramp 40%,0.8202829360961914
261,226.22023746320488,22.911992081547982,0.42645478511304863,-5.143525,ramp 40%,0.7775132656097412
262,384.51341510276484,24.055572213161916,0.4265347376575853,-5.16305,ramp 40%,0.8075063228607178
263,371.0247690845701,56.470452523127506,0.4266437230807955,-5.182575,ramp 40%,0.7635238170623779
264,244.34137894425456,31.29554527195138,0.4267130937844377,-5.2021,ramp 41%,0.8422107696533203
265,243.3102065790705,80.86128755938414,0.4268818483842224,-5.2216249999999995,ramp 41%,0.8032832145690918
266,260.54533604009987,12.637324863660304,0.4270118141939128,-5.24115,ramp 41%,0.7493531703948975
267,293.0703424295049,27.00802175469351,0.42716953201413627,-5.260675,ramp 41%,0.8034608364105225
268,241.04490577020792,48.18731498526315,0.4272175151877022,-5.280200000000001,ramp 42%,0.7543649673461914
269,261.42956771328323,1.44791247738616,0.4273194186644376,-5.2997250000000005,ramp 42%,0.728644847869873
270,269.16278254943535,10.114899832183102,0.4272709543165775,-5.31925,ramp 42%,0.8289108276367188
271,341.9032260136112,28.886268305640044,0.4271852547850686,-5.338775,ramp 42%,0.7407209873199463
272,252.96650926602447,15.28257172802996,0.427019145302389,-5.3583,ramp 43%,0.7863261699676514
273,308.15690821054596,39.25615595235806,0.42688459183476546,-5.377825,ramp 43%,0.877159833908081
274,382.6130870705306,17.713518625033526,0.4267773138413966,-5.39735,ramp 43%,0.8776099681854248
275,277.4365000381238,55.654913171758054,0.4266309669906531,-5.416875,ramp 43%,0.8230392932891846
276,303.337534560834,25.816305029203754,0.4265266529341812,-5.436400000000001,ramp 44%,0.8553528785705566
277,286.0891378156045,-15.093247213727654,0.42622994097343514,-5.455925000000001,ramp 44%,0.7665019035339355
278,301.7902739673993,7.823522126507143,0.42606166590844247,-5.47545,ramp 44%,0.8475000858306885
279,245.29479533561974,12.969725283311254,0.42567249259414985,-5.494975,ramp 44%,0.7911088466644287
280,262.2019986471151,0.8633238432323793,0.42526816375300885,-5.5145,ramp 45%,0.7602653503417969
281,255.7815669120961,33.3620437000597,0.4249003606486344,-5.534025,ramp 45%,0.8007388114929199
282,294.47571908291,-30.996913661153293,0.4245636396424033,-5.55355,ramp 45%,0.7943129539489746
283,256.381082458405,23.680429846891606,0.42442794060374744,-5.573075,ramp 45%,0.77252197265625
