gravity,score,net_progress_m,fell,backward_distance_m,mean_forward_speed_mps
-6.0,327.6153478191056,1.0611010272461858,0.95,0.08324517582038109,0.14454211610651624
-7.5,316.8931319292244,1.0464804900632676,0.85,0.08658115678528193,0.14466371115252322
-9.81,318.53026098562384,1.0586913991368057,0.95,0.09517807541576637,0.14580299711165
-11.0,283.65162209760905,0.9369494467904605,0.85,0.10553777149008284,0.13374838444304943
-12.0,228.71296336738047,0.7177632763964462,0.6,0.11455058154490047,0.10795446970269525
