gravity,score,net_progress_m,fell,backward_distance_m,mean_forward_speed_mps
-6.0,1464.4875377326962,6.918068060665812,0.15,0.030190661249035616,0.875562905828637
-7.5,1471.2159514065027,6.972838367691603,0.1,0.045201931221690604,0.8911563549663788
-9.81,1564.3943785066904,7.335074575513093,0.0,0.014131622584719127,0.9186507747622267
-11.0,1507.4280495866328,7.1369850212450645,0.05,0.012674057349584798,0.9352677511945526
-12.0,1596.2089053278892,7.560114747929214,0.0,0.012083879231344002,0.9465248283950698
