gen,best,mean,sigma,gravity,phase,elapsed_s
0,-313.9399680563708,-401.80652176637716,0.490379963490718,-11.486104997138254,random,1.4573109149932861
1,-317.6156922617366,-383.2653678735602,0.48213163521488933,-8.210723192015594,random,0.13958287239074707
2,-293.3028572380791,-378.84399810015543,0.47468088413939924,-8.108642993791504,random,0.14107418060302734
3,-272.16596137568484,-370.9407134902189,0.46770364750579696,-7.667265996587584,random,0.14954400062561035
4,-241.8905688847974,-373.7446905877079,0.461490005603617,-8.290245810252982,random,0.16678714752197266
5,-286.85950839063895,-362.554794278528,0.4556798597474589,-11.22412242929471,random,0.15093302726745605
6,-198.70045560853018,-351.6963989195034,0.4504622506709348,-6.9051063955907335,random,0.1888871192932129
7,-288.85629787750435,-352.871662061896,0.44583819222038046,-7.711647126908347,random,0.16888189315795898
8,-83.34015576103833,-332.8864615860854,0.4414980683424177,-7.388258305217976,random,0.18340110778808594
9,-271.15782605335465,-329.61680395190524,0.4375331342301714,-7.25998325940181,random,0.21872687339782715
10,-84.75301484231956,-307.7193406046607,0.4338515375205812,-10.547042282420389,random,0.23466181755065918
11,-169.63676701990698,-311.0279275224969,0.4303817764298885,-7.773642151023381,random,0.2405250072479248
12,-156.51654980991253,-311.47789363354,0.427451223333708,-8.056725650774125,random,0.29151391983032227
13,38.107756304702484,-244.48075636631347,0.4247892894757979,-11.833242400927414,random,0.3540949821472168
14,49.030549383243965,-271.8556296687238,0.4224394644017107,-6.072175714249321,random,0.3855552673339844
15,28.126883540456557,-248.9541546209221,0.4202983452748854,-10.848121439677357,random,0.4904332160949707
16,17.996825927704062,-233.35200325167096,0.4184079720993501,-9.105562610044606,random,0.46852684020996094
17,72.91414415212785,-253.96542657082335,0.41651629255790984,-8.35956314458961,random,0.5580449104309082
18,20.12761487313476,-226.42357742813428,0.4148851325284656,-6.581678416099425,random,0.5315520763397217
19,21.124678609148706,-204.2293415067408,0.4134062539569994,-9.756112306343626,random,0.5406689643859863
20,65.34033192263843,-199.22848828508464,0.41205957664015375,-6.6049501471569485,random,0.6944429874420166
21,133.77473858525693,-146.8453563926417,0.4107634062034959,-8.159990611615155,random,0.6249561309814453
