gen,best,mean,sigma,penalty_scale,correction_scale,elapsed_s
0,-49.41428353927643,-76.09309691488302,0.49046734397189873,0.2,0.0,1.6502971649169922
1,-43.13490379546289,-76.49711448627531,0.4820137374846752,0.20400000000000001,0.0025,0.17966532707214355
2,-43.39339644314007,-75.86937788832601,0.47460287737481915,0.20800000000000002,0.005,0.20274829864501953
3,-38.651380923625716,-71.0495780880554,0.4679010046416887,0.21200000000000002,0.0075,0.21842384338378906
4,-38.5590722495511,-68.88481208965709,0.46173453569201284,0.21600000000000003,0.01,0.19841599464416504
5,-37.37528884997158,-72.06119942157332,0.4561293536801563,0.22000000000000003,0.0125,0.19055509567260742
6,-32.64528450506288,-64.59892982362422,0.4512255061431503,0.224,0.015,0.2518601417541504
7,-10.596411916958884,-58.03224871941366,0.44685336515072965,0.228,0.0175,0.2529881000518799
8,75.3943156751521,-55.17062683663171,0.44263251748375365,0.232,0.02,0.28279900550842285
9,45.70316909926862,-54.959355820709824,0.43849250860363304,0.23600000000000002,0.0225,0.317706823348999
10,21.31686535119515,-56.45624120535388,0.43464079380066006,0.24000000000000002,0.025,0.2741410732269287
11,37.53593109873763,-46.75181371508149,0.4310766756697965,0.24400000000000002,0.0275,0.2956840991973877
12,102.60957413811776,-46.65062519786859,0.4278721414961788,0.248,0.03,0.3813357353210449
13,121.591005409236,-29.936375037459175,0.42487352263373557,0.252,0.0325,0.5677187442779541
14,150.63278008687652,-17.84047466361509,0.4219570195219726,0.256,0.035,0.42648887634277344
15,145.79725469119236,-11.35043749300097,0.41916791290369004,0.26,0.0375,0.4755418300628662
16,135.25817017344522,-9.478163584436999,0.41653138951673313,0.264,0.04,0.5165948867797852
17,155.4929739553509,32.12838325779959,0.41414872840455574,0.268,0.0425,0.5643720626831055
18,146.45964342553233,9.882312577920803,0.41202899501956575,0.272,0.045,0.6069958209991455
19,138.53139906975923,21.283127411463667,0.4100325720776786,0.276,0.0475,0.6833400726318359
20,154.14770351678314,27.291103608920686,0.40829191752738103,0.28,0.05,0.663999080657959
21,158.32650631141206,26.264822413149233,0.40660108180060817,0.28400000000000003,0.0525,0.6593701839447021
22,152.67831239669485,24.04459305785333,0.4050644429600572,0.28800000000000003,0.055,0.5716919898986816
23,147.41205689855346,20.206478301817434,0.4036588918043896,0.29200000000000004,0.0575,0.5918979644775391
24,146.34344705065672,20.51302685025405,0.4025405259103336,0.29600000000000004,0.06,0.5529038906097412
25,143.72438083681405,53.64659604353601,0.40148458792692887,0.30000000000000004,0.0625,0.5332632064819336
26,159.00268061977093,43.92874680853206,0.4005555044748108,0.30400000000000005,0.065,0.5674178600311279
27,175.57465862339004,64.25356237028863,0.39988361408347867,0.30800000000000005,0.0675,0.6108009815216064
28,153.63249370391642,10.829281544646236,0.3993499220524788,0.31200000000000006,0.07,0.593167781829834
29,160.95118009392084,70.24643174993436,0.39883548963838694,0.316,0.0725,0.5970308780670166
30,159.70925349177185,30.166800338310928,0.39825679163428124,0.32,0.075,0.6762001514434814
31,193.73127926691657,67.46780587172437,0.3978627365413064,0.324,0.0775,0.6208877563476562
32,168.29073085111142,26.08824232072658,0.3975485243054922,0.328,0.08,0.6441872119903564
33,163.5033793635164,56.18052636827515,0.397242876274164,0.332,0.0825,0.6660130023956299
34,152.77921358839515,50.0597238650316,0.39689473305765566,0.336,0.085,0.5787639617919922
35,178.57768011241168,94.39617916376721,0.39641556120811927,0.33999999999999997,0.0875,0.6474030017852783
36,178.32646848650452,61.76722831195757,0.3959112043413349,0.344,0.09,0.7003300189971924
37,238.95800257776423,24.638331169750003,0.39553410484164064,0.348,0.0925,0.6192429065704346
38,182.28833167812863,48.72469298090574,0.39499142084647404,0.35200000000000004,0.095,0.6738569736480713
39,157.62350807905594,3.8309539148357246,0.3944834284185205,0.35600000000000004,0.0975,0.680246114730835
40,149.79024072885372,17.792674878103647,0.39392965635700367,0.36000000000000004,0.1,0.5372321605682373
41,163.10191209897573,59.1747809873214,0.3934369894464686,0.364,0.1025,0.6886887550354004
42,157.33476067232084,-5.68483729159563,0.39302523627734565,0.368,0.105,0.6203441619873047
43,159.43786280627612,32.41581692066133,0.3926611634999515,0.372,0.1075,0.640082836151123
44,173.61160710250638,69.9915969315859,0.39213216832446524,0.376,0.11,0.6880059242248535
45,164.01538874944438,46.84706944245731,0.39177591513315724,0.38,0.1125,0.6340339183807373
46,163.88546931287428,97.60402747455657,0.391398058972637,0.384,0.115,0.7205989360809326
