gen,best,mean,sigma,gravity,phase,elapsed_s
0,-327.8377891240348,-394.13139875221657,0.49031197011449607,-2.0,warmup,1.456272840499878
1,-288.1834871469953,-387.5455256250445,0.48197084995838174,-2.0,warmup,0.11460709571838379
2,-275.74363247192633,-374.04575815942246,0.4745290895262839,-2.0,warmup,0.1320629119873047
3,-288.99895264469546,-362.9127277100877,0.46785354677503665,-2.0,warmup,0.15911293029785156
4,-308.33599980707737,-361.3008111214579,0.461986408824604,-2.0,warmup,0.1380610466003418
5,-285.5233285132729,-350.1393969931698,0.456756978058708,-2.0,warmup,0.1922008991241455
6,-264.4311290775288,-332.221310397388,0.45195727354342874,-2.0,warmup,0.22444415092468262
7,-270.1954881018938,-330.96879973925866,0.447632038665236,-2.0,warmup,0.19900989532470703
8,-229.2824851226557,-334.9329934764801,0.44363185597073557,-2.0,warmup,0.25560426712036133
9,-278.36273327739553,-324.2475485821834,0.4400552454172553,-2.0,warmup,0.26224303245544434
10,-248.01254881469868,-323.15116134192414,0.4368002775000346,-2.0,warmup,0.22588801383972168
11,-257.1146703949101,-321.77628513779484,0.43388818828058934,-2.0,warmup,0.29848408699035645
12,-250.01708131449425,-339.23026087868885,0.43111993832523204,-2.0,warmup,0.322033166885376
13,-260.33375677120586,-322.53050891058757,0.4286791869271893,-2.0,warmup,0.3115105628967285
14,-223.91469238604745,-308.9093494998471,0.42642794468450046,-2.0,warmup,0.3623239994049072
15,-136.02917553281017,-301.80066800705106,0.4242593917830053,-2.0,warmup,0.3461179733276367
16,-198.25095673051055,-311.4462164704354,0.4222976020207475,-2.0,warmup,0.3851199150085449
17,-239.99923896064388,-309.7557608543333,0.420352442259593,-2.0,warmup,0.3650367259979248
18,-219.59411874956126,-307.05309678312443,0.4184634840879432,-2.0,warmup,0.45049023628234863
19,42.4442077077327,-284.12263360634745,0.4167667054406371,-2.0,warmup,0.495485782623291
20,104.90325139953991,-260.26445313723065,0.41522953358877274,-2.0,warmup,0.6296451091766357
21,148.562781103152,-219.94615253559036,0.41386034733043686,-2.0,warmup,0.741940975189209
22,145.26622597229394,-181.97828891445513,0.4127776368731248,-2.0,warmup,0.9094510078430176
23,156.60029546828812,-174.44264110732604,0.41188932862912153,-2.0,warmup,0.9880547523498535
24,237.19419324934776,-119.3272603174892,0.41116945267299476,-2.0,warmup,1.0918540954589844
25,455.31331077464074,-97.76897864203914,0.4105229751876053,-2.0,warmup,1.0537500381469727
26,196.78890830192347,-77.60952993010056,0.4101091281069449,-2.0,warmup,1.0883383750915527
27,341.63724338431507,-43.36599103021588,0.409458466792712,-2.0,warmup,1.2824578285217285
28,404.20579282898296,-33.959532731565204,0.40877363071202083,-2.0,warmup,1.2632570266723633
29,336.5186544314619,-16.740107635390892,0.40808364966969474,-2.0,warmup,1.3387041091918945
30,302.40861310521814,3.1654325520440905,0.40749898652009003,-2.0,warmup,1.344743013381958
31,844.9991475955336,22.235235544585702,0.40699168026558774,-2.0,warmup,1.382011890411377
32,394.1817179817699,-19.526528589077817,0.40642926166304744,-2.0,warmup,1.2877352237701416
33,402.2091634719981,13.878731203331956,0.40586221079888907,-2.0,warmup,1.474581003189087
34,353.1387773532042,46.19300460805137,0.4053375570990125,-2.0,warmup,1.4440369606018066
35,250.26238000174325,6.217645587732339,0.40474714483282587,-2.0,warmup,1.3866360187530518
36,335.09543525416643,-37.72209565994136,0.40425649770900474,-2.0,warmup,1.3429508209228516
37,267.9390080692851,-44.166416266196094,0.4038743184244118,-2.0,warmup,1.278097152709961
38,353.67000761090384,-65.16548175267977,0.4035214444215246,-2.0,warmup,1.2611026763916016
39,401.65708785188144,-23.5586075049979,0.4031922205461159,-2.0,warmup,1.3221549987792969
40,287.52868898259817,-26.47553314869942,0.4028977408903302,-2.0,warmup,1.4213669300079346
41,157.78176057426188,-7.246392111431777,0.40257041080190503,-2.0,warmup,1.4003362655639648
